Year,Season,Title,Type,Episodes,Status,Source,Genres,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Themes,Demographics,Broadcast_Day,Broadcast_Hour,Duration_Minutes,Premiere Datetime
2020,4,Xing You Ji: Fengbao Famila 2,ONA,1.0,Finished Airing,Original,"['Action', 'Adventure', 'Sci-Fi']",,,15673.0,18378.0,382,1,,,,,,88.0,
2020,4,Xinxin,Special,1.0,Finished Airing,Original,,G - All Ages,,15719.0,22601.0,144,0,,,['Kids'],,,4.0,
2020,4,Xue Ying Ling Zhu Zhi Qi Yu Pian,ONA,4.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.38,2469.0,10774.0,2762,7,1248.0,"['Historical', 'Martial Arts']",,,,18.0,2020-01-02
2020,4,Yao Jing Zhong Zhi Shou Ce,ONA,14.0,Finished Airing,Web manga,"['Action', 'Fantasy', 'Ecchi']",PG-13 - Teens 13 or older,6.48,7231.0,4651.0,25107,85,6151.0,,,,,16.0,2020-01-17
2020,4,Yatogame-chan Kansatsu Nikki Nisatsume,TV,12.0,Finished Airing,4-koma manga,"['Comedy', 'Slice of Life']",PG-13 - Teens 13 or older,6.36,7942.0,5111.0,20092,5,8970.0,['School'],['Shounen'],0.0,21.0,3.0,2020-01-05
2020,4,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,TV,63.0,Finished Airing,Game,"['Comedy', 'Supernatural']",PG - Children,6.4,7694.0,11677.0,2116,11,428.0,"['Mythology', 'School']",['Kids'],5.0,18.0,24.0,2019-12-27
2020,4,Youma Shoukan e Youkoso,OVA,2.0,Finished Airing,Visual novel,"['Fantasy', 'Hentai']",Rx - Hentai,6.71,,6948.0,9285,53,3730.0,,,,,16.0,2020-02-07
2020,4,Yowamushi Monsters,TV,,Currently Airing,Original,,PG - Children,,15984.0,16706.0,523,0,,,['Kids'],,,1.0,2012-12-25
2020,4,Ze Tian Ji 5th Season,ONA,12.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.15,3637.0,11102.0,2503,2,881.0,,,,,21.0,2020-03-16
2020,4,Zenonzard The Animation,ONA,9.0,Finished Airing,Game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,5.91,10414.0,5144.0,19713,30,3554.0,['Strategy Game'],,,,14.0,2020-01-31
2020,4,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,TV,10.0,Finished Airing,Original,['Action'],PG - Children,,16092.0,18875.0,345,0,,,['Kids'],,,12.0,2019-12-25
2020,4,Zoids Wild Zero,TV,50.0,Finished Airing,Other,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",PG - Children,5.97,10075.0,9006.0,4812,12,753.0,"['Mecha', 'Military']",,5.0,17.0,22.0,2019-10-04
2020,4,number24,TV,12.0,Finished Airing,Original,['Sports'],PG-13 - Teens 13 or older,6.73,5699.0,2876.0,64955,269,21257.0,"['School', 'Team Sports']",,3.0,22.0,23.0,2020-01-08
2024,3,1 Cho,TV,13.0,Currently Airing,Web manga,"['Action', 'Supernatural']",PG-13 - Teens 13 or older,,18970.0,14561.0,903,3,,,,,,11.0,2024-11-24
2024,3,2.5-jigen no Ririsa,TV,24.0,Finished Airing,Manga,"['Comedy', 'Ecchi']",PG-13 - Teens 13 or older,7.42,2267.0,1901.0,123568,766,34609.0,"['Harem', 'Otaku Culture', 'School']",['Shounen'],5.0,22.0,24.0,2024-07-05
2024,3,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii Movie,Movie,1.0,Finished Airing,Manga,"['Boys Love', 'Comedy']",PG-13 - Teens 13 or older,,18986.0,8124.0,6265,19,,"['Adult Cast', 'Super Power', 'Workplace']",,,,60.0,
2024,3,5-toubun no Hanayome*,TV Special,2.0,Finished Airing,Manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.45,2140.0,4884.0,22338,163,4354.0,"['Harem', 'School']",['Shounen'],,,24.0,
2024,3,Acro Trip,TV,12.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,6.74,5630.0,5121.0,19925,57,6430.0,"['Mahou Shoujo', 'Parody']",['Shoujo'],3.0,22.0,23.0,2024-10-02
2024,3,Agent Blue,ONA,1.0,Finished Airing,Original,['Action'],R - 17+ (violence & profanity),,19021.0,20922.0,225,1,,['Gore'],,,,0.8,
2024,3,Amagami-san Chi no Enmusubi,TV,24.0,Currently Airing,Manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.09,3950.0,2764.0,69421,308,12035.0,['Harem'],['Shounen'],3.0,0.0,23.0,2024-10-02
2024,3,Ana no Naka,TV Special,1.0,Finished Airing,Original,['Adventure'],G - All Ages,,19098.0,23100.0,127,0,,,['Kids'],,,5.0,
2024,3,Ao no Exorcist: Yuki no Hate-hen,TV,12.0,Finished Airing,Manga,"['Action', 'Supernatural']",PG-13 - Teens 13 or older,7.41,2324.0,2624.0,75507,194,17681.0,"['Mythology', 'School']",['Shounen'],0.0,0.0,23.0,2024-10-06
2024,3,Ao no Hako,TV,25.0,Currently Airing,Manga,"['Romance', 'Sports']",PG-13 - Teens 13 or older,8.29,290.0,1296.0,196028,1897,39585.0,"['Love Polygon', 'School', 'Team Sports']",['Shounen'],4.0,23.0,23.0,2024-10-03
2024,3,Ao no Miburo,TV,24.0,Currently Airing,Manga,['Action'],PG-13 - Teens 13 or older,6.38,7765.0,4492.0,27264,112,2888.0,"['Historical', 'Samurai']",['Shounen'],6.0,17.0,23.0,2024-10-19
2024,3,Arifureta Shokugyou de Sekai Saikyou Season 3,TV,16.0,Currently Airing,Light novel,"['Action', 'Adventure', 'Fantasy']",R - 17+ (violence & profanity),7.27,2984.0,1642.0,149434,913,16030.0,"['Harem', 'Isekai']",,1.0,23.0,23.0,2024-10-14
2024,3,Asatir 2: Mirai no Mukashi Banashi,TV,13.0,Currently Airing,Original,['Adventure'],PG - Children,,19170.0,14592.0,895,3,,,,0.0,7.0,25.0,2024-11-03
2024,3,Bananya: Around the World,ONA,13.0,Finished Airing,Original,['Slice of Life'],G - All Ages,6.65,6159.0,11324.0,2341,7,787.0,['Anthropomorphic'],['Kids'],,,3.0,2024-10-21
2024,3,Bao Ke Meng Donghua Tujian: Qian Ling Bai Li,ONA,9.0,Finished Airing,Game,['Fantasy'],G - All Ages,,19356.0,21717.0,182,0,,,['Kids'],,,1.0,2024-11-27
2024,3,Beastars Final Season,ONA,,Currently Airing,Manga,"['Drama', 'Suspense']",R - 17+ (violence & profanity),7.97,700.0,2537.0,80052,207,11723.0,"['Anthropomorphic', 'Psychological', 'School']",['Shounen'],,,23.0,2024-12-05
2024,3,Benghuai: Xing Qiong Tiedao - Yinhe Renfa Tie Luan Wu Qu Mo Poxie Zhan Yue Zhi Juan,ONA,1.0,Finished Airing,Game,"['Action', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,6.58,6581.0,18151.0,399,0,179.0,,,,,2.0,
2024,3,Beyblade X,TV,,Currently Airing,Manga,"['Adventure', 'Sports']",PG - Children,6.78,5435.0,9151.0,4590,41,1099.0,,['Kids'],5.0,18.0,24.0,2023-10-06
2024,3,Biaozhun Guige Zhanshi,ONA,16.0,Finished Airing,Original,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,,19455.0,22556.0,145,0,,,,,,17.0,2024-11-03
2024,3,Bishoku-ke no Rule,OVA,,Currently Airing,Original,['Hentai'],Rx - Hentai,6.09,,13816.0,1101,3,203.0,,,,,,2024-11-29
2024,3,Bleach: Sennen Kessen-hen - Soukoku-tan,TV,14.0,Finished Airing,Manga,"['Action', 'Adventure', 'Supernatural']",R - 17+ (violence & profanity),8.72,55.0,1261.0,202077,2904,85543.0,,['Shounen'],6.0,23.0,24.0,2024-10-05
2024,3,Blue Lock Additional Time,ONA,1.0,Finished Airing,Manga,"['Comedy', 'Sports']",PG-13 - Teens 13 or older,,19505.0,20757.0,234,0,,['Team Sports'],['Shounen'],,,2.0,
2024,3,Blue Lock vs. U-20 Japan,TV,14.0,Finished Airing,Manga,['Sports'],PG-13 - Teens 13 or older,7.54,1797.0,1059.0,242395,1751,96338.0,['Team Sports'],['Shounen'],6.0,23.0,23.0,2024-10-06
2024,3,Bonobono (TV 2016),TV,,Currently Airing,4-koma manga,"['Comedy', 'Slice of Life']",G - All Ages,6.37,7854.0,10211.0,3263,20,757.0,['Anthropomorphic'],,6.0,4.0,5.0,2016-04-02
2024,3,Cabeon,TV,,Currently Airing,Original,"['Action', 'Sci-Fi']",PG - Children,,19617.0,20758.0,233,1,,,['Kids'],6.0,14.0,14.0,2023-09-02
2024,3,Cang Yuan Tu 2nd Season,ONA,27.0,Currently Airing,Web novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.49,1979.0,15681.0,657,8,130.0,"['Historical', 'Martial Arts']",,,,22.0,2024-12-06
2024,3,Carrie! Haggyogaja,TV,26.0,Currently Airing,Original,,PG - Children,,19663.0,24879.0,92,0,,['School'],['Kids'],,,13.0,2024-05-04
2024,3,Chang Sheng Jie,ONA,26.0,Currently Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.11,3863.0,13747.0,1123,7,172.0,,,,,20.0,2024-10-29
2024,3,Chi. Chikyuu no Undou ni Tsuite,TV,25.0,Currently Airing,Manga,['Drama'],R - 17+ (violence & profanity),8.39,203.0,1896.0,123891,981,20201.0,['Historical'],['Seinen'],6.0,23.0,25.0,2024-10-05
2024,3,Chibi Godzilla no Gyakushuu 2nd Season,TV,,Currently Airing,Original,['Fantasy'],G - All Ages,,19777.0,15575.0,674,2,,,['Kids'],3.0,7.0,2.0,2024-04-03
2024,3,Chibi Maruko-chan (1995),TV,,Currently Airing,Manga,['Comedy'],G - All Ages,7.34,2619.0,7913.0,6699,61,2164.0,['School'],['Shoujo'],0.0,18.0,23.0,1995-01-08
2024,3,Chiikawa,TV,,Currently Airing,Web manga,['Comedy'],G - All Ages,7.5,1956.0,8484.0,5671,121,1388.0,,['Seinen'],5.0,7.0,1.0,2022-04-04
2024,3,Crayon Shin-chan,TV,,Currently Airing,Manga,"['Comedy', 'Ecchi']",G - All Ages,7.8,1047.0,2394.0,87652,1324,42028.0,['School'],['Seinen'],5.0,19.0,21.0,1992-04-13
2024,3,Dadao Chaotian,ONA,16.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.37,2475.0,16837.0,509,5,149.0,"['Historical', 'Martial Arts']",,,,19.0,2024-10-10
2024,3,Dandadan,TV,12.0,Finished Airing,Manga,"['Action', 'Comedy', 'Supernatural']",R - 17+ (violence & profanity),8.59,105.0,381.0,608759,9275,316808.0,,['Shounen'],5.0,0.0,23.0,2024-10-04
2024,3,Delico's Nursery,TV,13.0,Finished Airing,Other,"['Fantasy', 'Mystery']",PG-13 - Teens 13 or older,6.81,5284.0,3358.0,48117,238,9446.0,"['Childcare', 'Vampire']",,4.0,0.0,23.0,2024-08-08
2024,3,Delico's Nursery: Ikuji Nisshi,TV Special,1.0,Finished Airing,Other,"['Fantasy', 'Mystery']",PG-13 - Teens 13 or older,6.15,9108.0,14942.0,810,1,262.0,"['Childcare', 'Organized Crime', 'Vampire']",,,,23.0,
2024,3,Doraemon (2005),TV,,Currently Airing,Manga,"['Comedy', 'Sci-Fi']",PG - Children,7.72,1240.0,4992.0,21292,236,9546.0,['Anthropomorphic'],"['Kids', 'Shounen']",5.0,19.0,25.0,2005-04-22
2024,3,Douwa Revenger,ONA,,Currently Airing,Original,['Fantasy'],G - All Ages,,20303.0,10255.0,3213,5,,,,,,3.0,2024-10-27
2024,3,Dragon Ball Daima,TV,,Currently Airing,Manga,"['Action', 'Adventure', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.77,1113.0,2287.0,94562,637,18313.0,['Martial Arts'],['Shounen'],5.0,23.0,23.0,2024-10-11
2024,3,Du Shi Gu Xian Yi,ONA,150.0,Currently Airing,Novel,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,,20326.0,18201.0,397,1,,"['Martial Arts', 'Medical', 'Time Travel']",,,,11.0,2024-10-02
2024,3,Duel Masters LOST: Gekka no Shinigami,ONA,,Currently Airing,Manga,"['Action', 'Supernatural']",R - 17+ (violence & profanity),,20338.0,17531.0,445,1,,['Strategy Game'],,,,23.0,2024-12-21
2024,3,Duel Masters LOST: Tsuioku no Suishou,ONA,4.0,Finished Airing,Manga,"['Action', 'Supernatural']",R - 17+ (violence & profanity),6.58,6587.0,10409.0,3076,11,207.0,['Strategy Game'],,,,23.0,2024-10-04
2024,3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,TV,15.0,Currently Airing,Light novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,8.01,659.0,1625.0,151648,790,21524.0,,,6.0,0.0,23.0,2024-10-05
2024,3,Elf ni Inmon wo Tsukeru Hon The Animation,OVA,,Currently Airing,Manga,['Hentai'],Rx - Hentai,6.26,,13185.0,1314,1,287.0,,,,,,2024-11-29
2024,3,Elf-san wa Yaserarenai.: Hami Niku no Shima/Calorie Lovers,ONA,2.0,Finished Airing,Web manga,"['Comedy', 'Fantasy', 'Ecchi']",R+ - Mild Nudity,5.85,10680.0,8325.0,5905,24,2584.0,,,,,12.0,2024-10-05
2024,3,Fairy Tail: 100-nen Quest,TV,25.0,Finished Airing,Web manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.65,1432.0,1638.0,149813,1644,25447.0,,['Shounen'],0.0,17.0,23.0,2024-07-07
2024,3,Fairy Tail: 100-nen Quest - Kanwa - Lucy's Diary,TV Special,1.0,Finished Airing,Web manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.23,8654.0,12373.0,1679,0,656.0,,['Shounen'],,,23.0,
2024,3,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 8th Season,ONA,3.0,Finished Airing,Web manga,"['Boys Love', 'Fantasy']",PG-13 - Teens 13 or older,,20538.0,22530.0,147,0,,['Isekai'],,,,2.0,2024-12-10
2024,3,Fureru.,Movie,1.0,Finished Airing,Original,['Drama'],PG-13 - Teens 13 or older,,20552.0,7107.0,8777,11,,,,,,106.0,
2024,3,Fushigi Dagashiya: Zenitendou,TV,,Currently Airing,Novel,['Mystery'],G - All Ages,6.03,9784.0,11790.0,2034,5,202.0,,['Kids'],2.0,18.0,10.0,2020-09-08
2024,3,Fuuto Tantei Movie: Kamen Rider Skull no Shouzou,Movie,1.0,Finished Airing,Manga,"['Action', 'Mystery', 'Supernatural']",PG-13 - Teens 13 or older,6.98,4452.0,8998.0,4823,11,128.0,['Detective'],['Seinen'],,,82.0,
2024,3,Ganbatte Ikimasshoi,Movie,1.0,Finished Airing,Novel,['Sports'],PG-13 - Teens 13 or older,,20625.0,9914.0,3582,6,,['Team Sports'],,,,95.0,
2024,3,Genjitsu no Yohane: Sunshine in the Mirror Movie,Movie,1.0,Finished Airing,Other,['Fantasy'],PG-13 - Teens 13 or older,,20665.0,10454.0,3037,2,,"['Idols (Female)', 'Music']",,,,89.0,
2024,3,Gintama on Theater 2D: Kintama-hen,Movie,1.0,Finished Airing,Manga,"['Action', 'Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,,20705.0,9435.0,4172,7,,"['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],,,97.0,
2024,3,Gohan Kaijuu Pap,TV,,Currently Airing,Original,"['Action', 'Comedy']",G - All Ages,,20719.0,16383.0,560,0,,,['Kids'],,,0.5,2011-04-25
2024,3,Gomu wo Tsukete to Iimashita yo ne...,ONA,2.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,,,21429.0,198,1,,,,,,16.0,2024-12-13
2024,3,Goukon ni Ittara Onna ga Inakatta Hanashi,TV,12.0,Finished Airing,Web manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.41,2334.0,3333.0,48951,274,15962.0,"['Adult Cast', 'Crossdressing']",,6.0,1.0,23.0,2024-10-05
2024,3,Guangying Tian Yan Zhan Jia,ONA,26.0,Currently Airing,Original,"['Action', 'Adventure', 'Sci-Fi']",PG - Children,,20796.0,27830.0,41,0,,,,,,13.0,2024-12-13
2024,3,Haigakura,TV,13.0,Currently Airing,Manga,"['Adventure', 'Fantasy']",PG-13 - Teens 13 or older,5.61,11743.0,6007.0,13199,37,1300.0,,['Josei'],1.0,22.0,23.0,2024-10-07
2024,3,Hamidashi Creative,TV,12.0,Finished Airing,Visual novel,['Romance'],PG-13 - Teens 13 or older,5.72,11244.0,7875.0,6760,22,931.0,['School'],,5.0,1.0,4.0,2024-10-04
2024,3,Hanakappa,TV,,Currently Airing,Picture book,['Comedy'],PG - Children,6.0,9928.0,14205.0,996,0,170.0,,['Kids'],,,10.0,2010-03-29
2024,3,He Zhong Zhi Hai,ONA,1.0,Finished Airing,Original,"['Fantasy', 'Horror', 'Sci-Fi', 'Suspense']",PG-13 - Teens 13 or older,,20979.0,21226.0,207,0,,['Video Game'],,,,129.0,
2024,3,Hello Carbot Season 15,TV,26.0,Currently Airing,Original,['Action'],PG - Children,,21012.0,22488.0,148,0,,"['Mecha', 'Racing']",['Kids'],,,11.0,2024-06-30
2024,3,High Card: The Flowers Bloom,ONA,1.0,Finished Airing,Mixed media,"['Action', 'Fantasy']",R - 17+ (violence & profanity),6.69,5989.0,7338.0,8124,17,1834.0,"['Adult Cast', 'Organized Crime']",,,,26.0,
2024,3,Himitsu no AiPri,TV,,Currently Airing,Game,,PG - Children,6.24,8641.0,10372.0,3096,19,375.0,"['Idols (Female)', 'Music']",,0.0,10.0,23.0,2024-04-07
2024,3,Hitoribocchi no Isekai Kouryaku,TV,12.0,Finished Airing,Light novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.58,6596.0,2207.0,99831,405,41301.0,['Isekai'],,5.0,0.0,23.0,2024-10-04
2024,3,Hoshifuru Oukoku no Nina,TV,12.0,Finished Airing,Manga,['Romance'],PG-13 - Teens 13 or older,7.33,2686.0,3499.0,45140,251,14908.0,,['Josei'],4.0,22.0,23.0,2024-10-10
2024,3,Houkago Shounen Hanako-kun Part 2,TV,4.0,Finished Airing,Web manga,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,7.02,4320.0,4059.0,33874,122,8083.0,['School'],,2.0,1.0,10.0,2024-10-08
2024,3,Hu He Yao Shi Lu,ONA,24.0,Currently Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,,21195.0,19190.0,325,0,,,,,,15.0,2024-10-05
2024,3,Hyakushou Kizoku 2nd Season,TV,12.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,6.71,5907.0,11757.0,2058,7,657.0,,['Shoujo'],5.0,21.0,4.0,2024-10-04
2024,3,I Love Me 2nd Season,TV,,Currently Airing,Original,,G - All Ages,,21319.0,19835.0,285,0,,,['Kids'],,,10.0,2022-10-23
2024,3,Ikusei,OVA,,Currently Airing,Visual novel,['Hentai'],Rx - Hentai,5.87,,14585.0,897,3,155.0,,,,,,2024-12-27
2024,3,Inazuma Eleven: Aratanaru Eiyuu-tachi no Joshou,Movie,1.0,Finished Airing,Game,['Sports'],G - All Ages,,21373.0,12887.0,1427,7,,"['Super Power', 'Team Sports']",,,,,
2024,3,Inazuma Eleven: Soushuuhen Densetsu no Kickoff,Movie,1.0,Finished Airing,Game,['Sports'],G - All Ages,,21374.0,12904.0,1421,5,,"['Super Power', 'Team Sports']",,,,,
2024,3,Iribitari Gal ni Ma〇ko Tsukawasete Morau Hanashi,ONA,,Currently Airing,Manga,['Hentai'],Rx - Hentai,7.53,,10043.0,3439,25,1188.0,,,,,,2024-10-04
2024,3,Ji Yao Lu: Qicheng Pian,ONA,12.0,Finished Airing,Web novel,"['Adventure', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,6.4,7667.0,10981.0,2587,11,472.0,"['Historical', 'Mythology']",,,,19.0,2024-10-03
2024,3,Jian Lai,ONA,26.0,Finished Airing,Web novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.51,1895.0,13512.0,1201,12,368.0,,,,,25.0,2024-08-15
2024,3,Jiaonang Jihua: Yingxiong,ONA,,Currently Airing,Original,['Sci-Fi'],PG-13 - Teens 13 or older,,16340.0,23626.0,114,0,,['Super Power'],,,,,2024-12-17
2024,3,Jibi Eopseo,ONA,8.0,Finished Airing,Web manga,['Slice of Life'],PG-13 - Teens 13 or older,6.75,5592.0,13236.0,1294,3,212.0,['School'],,,,6.0,2024-11-01
2024,3,Jochum,TV,24.0,Finished Airing,Original,['Slice of Life'],G - All Ages,,16477.0,16769.0,516,2,,['Anthropomorphic'],,6.0,6.0,1.0,2024-07-13
2024,3,Juedai Shuang Jiao: Tian Wai You Tian,ONA,1.0,Finished Airing,Novel,['Action'],PG-13 - Teens 13 or older,,16497.0,22107.0,163,1,,['Martial Arts'],,,,84.0,
2024,3,Ka Tu,ONA,13.0,Finished Airing,Other,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,,16521.0,17494.0,447,6,,,,,,,2024-11-30
2024,3,Kabushikigaisha Magi-Lumière,TV,12.0,Finished Airing,Manga,['Action'],PG-13 - Teens 13 or older,6.97,4489.0,4474.0,27492,53,8166.0,"['Adult Cast', 'Mahou Shoujo', 'Workplace']",['Shounen'],5.0,23.0,24.0,2024-10-04
2024,3,Kagaku x Bouken Survival!,TV,21.0,Currently Airing,Manga,"['Action', 'Comedy']",PG-13 - Teens 13 or older,,16539.0,13358.0,1246,6,,['Educational'],['Shounen'],6.0,18.0,24.0,2024-10-05
2024,3,Kami no Tou: Koubou-sen,TV,13.0,Finished Airing,Web manga,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",PG-13 - Teens 13 or older,6.91,4753.0,2248.0,97415,205,39176.0,,,0.0,23.0,23.0,2024-10-06
2024,3,Kamierabi 2nd Season,TV,12.0,Finished Airing,Original,"['Action', 'Suspense']",PG-13 - Teens 13 or older,6.21,8762.0,7645.0,7260,19,1894.0,['High Stakes Game'],,4.0,0.0,22.0,2024-10-03
2024,3,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,TV,,Currently Airing,Original,"['Comedy', 'Slice of Life']",G - All Ages,,16651.0,13265.0,1281,0,,,,,,2.0,2012-11-16
2024,3,Kamonohashi Ron no Kindan Suiri 2nd Season,TV,13.0,Finished Airing,Manga,"['Comedy', 'Mystery']",PG-13 - Teens 13 or older,7.57,1662.0,3279.0,50616,205,14100.0,"['Adult Cast', 'Detective']",['Shounen'],1.0,22.0,23.0,2024-10-07
2024,3,Kankin Kuiki Level X,TV,6.0,Finished Airing,Web novel,"['Horror', 'Mystery']",R - 17+ (violence & profanity),6.4,7668.0,8122.0,6269,28,1448.0,,,6.0,1.0,13.0,2024-09-07
2024,3,"Kekkon suru tte, Hontou desu ka",TV,12.0,Finished Airing,Manga,['Romance'],PG-13 - Teens 13 or older,7.13,3757.0,2324.0,92103,273,33379.0,"['Adult Cast', 'Workplace']",['Seinen'],4.0,23.0,23.0,2024-10-03
2024,3,Kidou Senshi Gundam: Fukushuu no Requiem,ONA,6.0,Finished Airing,Original,"['Action', 'Sci-Fi']",R - 17+ (violence & profanity),6.45,7377.0,6830.0,9686,22,3877.0,"['Adult Cast', 'Mecha', 'Military']",,,,23.0,
2024,3,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",TV,12.0,Currently Airing,Light novel,"['Action', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,6.68,6041.0,2377.0,88694,502,7102.0,['Military'],,3.0,22.0,24.0,2024-07-10
2024,3,Kimi wa Meido-sama.,TV,12.0,Finished Airing,Web manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.08,3995.0,2112.0,106369,418,33704.0,,,0.0,1.0,23.0,2024-10-06
2024,3,Kinoko Inu,TV,12.0,Finished Airing,Manga,"['Slice of Life', 'Supernatural']",PG-13 - Teens 13 or older,6.89,4882.0,7531.0,7520,21,2506.0,"['Adult Cast', 'Pets']",['Seinen'],4.0,21.0,23.0,2024-10-03
2024,3,Kumarba Season 2,TV,12.0,Finished Airing,Other,,PG - Children,,17023.0,21682.0,184,1,,,['Kids'],6.0,7.0,1.0,2024-10-05
2024,3,Kuromi's Pretty Journey: Hacha Mecha! Multiverse Daidasshutsu!,ONA,19.0,Finished Airing,Original,"['Comedy', 'Fantasy']",PG - Children,6.52,6921.0,15780.0,642,7,114.0,,,,,2.0,2024-10-31
2024,3,Kyokugen Chikan Tokuiten 3 The Animation,OVA,2.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,5.88,,12689.0,1516,2,412.0,,,,,17.0,2024-10-25
2024,3,Kyoushi no K,ONA,,Currently Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,,17069.0,21117.0,213,0,,,,,,0.5,2024-10-06
2024,3,Larva in Mars,TV,,Currently Airing,Original,"['Comedy', 'Sci-Fi']",G - All Ages,,17124.0,21173.0,209,0,,"['Gag Humor', 'Space']",['Kids'],,,3.0,2024-01-13
2024,3,Lian Qi Shi Wan Nian,ONA,260.0,Currently Airing,Web novel,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,7.4,2372.0,11347.0,2317,25,631.0,"['Historical', 'Martial Arts']",,,,12.0,2023-02-18
2024,3,Love Live! Superstar!! 3rd Season,TV,12.0,Finished Airing,Other,['Slice of Life'],PG-13 - Teens 13 or older,7.89,849.0,5341.0,17889,125,5324.0,"['Idols (Female)', 'Music', 'School']",,0.0,17.0,23.0,2024-10-06
2024,3,Love Live! Superstar!! 3rd Season (TV Special),TV Special,6.0,Finished Airing,Other,,G - All Ages,,17240.0,21834.0,176,0,,['Idols (Female)'],,,,1.0,2024-10-20
2024,3,MF Ghost 2nd Season,TV,12.0,Finished Airing,Manga,,PG-13 - Teens 13 or older,7.8,1038.0,4013.0,34541,169,14065.0,['Racing'],['Seinen'],1.0,0.0,23.0,2024-10-07
2024,3,Maarui Kanojo to Zannen na Kareshi 2nd Season,TV,6.0,Finished Airing,Web manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,,17284.0,18879.0,344,0,,['Adult Cast'],,6.0,2.0,11.0,2024-11-16
2024,3,Mahoutsukai ni Narenakatta Onnanoko no Hanashi,TV,12.0,Finished Airing,Novel,['Fantasy'],PG-13 - Teens 13 or older,6.2,8841.0,5722.0,14964,19,4605.0,['School'],,6.0,1.0,23.0,2024-10-05
2024,3,Manul no Yuube,TV,,Currently Airing,Web manga,['Slice of Life'],PG-13 - Teens 13 or older,,17381.0,15741.0,648,1,,,,0.0,,1.0,2018-11-11
2024,3,Maou 2099,TV,12.0,Finished Airing,Light novel,"['Action', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.48,2018.0,2277.0,95455,295,35113.0,['Urban Fantasy'],,0.0,0.0,23.0,2024-10-13
2024,3,"Maou-sama, Retry! R",TV,12.0,Finished Airing,Web manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,5.9,10441.0,3716.0,40560,102,14104.0,['Isekai'],,6.0,22.0,23.0,2024-10-05
2024,3,Mazome Soap de Aimashou!,OVA,2.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,6.15,,12762.0,1483,5,342.0,,,,,20.0,2024-11-15
2024,3,Mecha Gishi Resta no Daibouken,OVA,,Currently Airing,Game,['Hentai'],Rx - Hentai,5.76,,14118.0,1018,0,206.0,,,,,,2024-10-25
