,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Synonyms,Themes,Genre,German,Spanish,Demographics,French
159,有兽焉 第二季,Fabulous Beasts 2nd Season,['ONA'],12,Finished Airing,"Jun 30, 2023 to Sep 15, 2023",,,['bilibili'],"None found,",['Fenz'],['Manga'],"['Comedy', 'Fantasy']",,,6 min. per ep.,PG-13 - Teens 13 or older,7.48,#2036,#15619,681,2,279,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) You Shou Yan', 'Sequel (ONA) You Shou Yan 3rd Season', 'Adaptation (Manhua) You Shou Yan', '']",You Shou Yan 2nd Season,,,,,,,
160,武林不二周刊,The Martial Weekly,['ONA'],24,Finished Airing,"Apr 10, 2023 to Jun 26, 2023",,,"None found,","None found,","None found,",Original,"['Action', 'Comedy', 'Fantasy']",['Martial Arts'],,6 min. per ep.,PG-13 - Teens 13 or older,[],#15385,#16191,595,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Wulin Buer Zhoukan,,,,,,,
161,逆天战纪,The Rise of the Weak,['ONA'],20,Finished Airing,"Apr 3, 2023 to Aug 7, 2023",,,['bilibili'],"None found,",['Fengyun Animation'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,,13 min. per ep.,PG-13 - Teens 13 or older,[],#18165,#16212,591,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Ni Tian Zhan Ji,,,,,,,
162,披着狼皮的羊,A Sheep In Wolf's Clothing,['ONA'],16,Finished Airing,"Apr 18, 2023 to Jul 25, 2023",,,['bilibili'],"None found,","None found,",['Manga'],"['Adventure', 'Comedy', 'Fantasy', 'Romance']",['Isekai'],,16 min. per ep.,None,[],#18537,#16357,572,0,,"Web-writer Lai Xiaoguang accidentally entered a virtual world called ""The Hand of God."" In this fantasy world, she turned into a werewolf named Da Niu and was involved in a national treasure theft case. In order to investigate the truth, she had to embark on a journey with Wang Cai the Goat King. (Source: Bilibili, Google translated & edited)",[],Pi Zhe Lang Pi De Yang,,,,,,,
163,腐男子召喚〜異世界で神獣にハメられました〜 5th,,['ONA'],3,Finished Airing,"May 10, 2023 to May 24, 2023",,,"None found,","None found,",['AQUA ARIS'],['Web manga'],"['Boys Love', 'Fantasy']",['Isekai'],,2 min. per ep.,PG-13 - Teens 13 or older,5.79,#10979,#16424,567,0,169,Fifth season of Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita.,"['Prequel (ONA) Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 4th Season', 'Sequel (ONA) Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 6th Season', 'Adaptation (Manga) Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita', '']",Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 5th Season,,,,,,,
164,女神有点灵,Oh! My goddess!,['ONA'],18,Finished Airing,"Apr 24, 2023 to Aug 14, 2023",,,['bilibili'],"None found,",['Xanthus Media'],['Web manga'],"['Romance', 'Supernatural']",,,13 min. per ep.,PG-13 - Teens 13 or older,[],#18273,#16755,524,0,,"Yao Ling and Hu Xiaozhen, who parted ways due to a misunderstanding in childhood, reunited in the academy after they grew up. The infatuated female protagonist hopes to continue writing a sweet journey with the male protagonist, but due to the appearance of the mysterious administrator, Ma Shen, ""accidents"" occur frequently. Under the lure of Ma Shen's plan, the two became acting administrators and they help spirits to realize their long-cherished dreams, in order to continue their progress in love. Through the experience of missions again and again, the relationship between Hu and Yao becomes deeper and deeper, and they are moving towards the road of righteousness. But the true purpose of Ma Shen gradually implicates the operating laws behind the world, and more mysteries, and dangers lie between the hero and heroine. (Source: Bilibili, Google translated & edited)","['Adaptation (Manhwa) Oh! Holy', '']",Nushen You Dian Ling,"我的灵异女友, Oh! Juyesuyeo, 오!주예수여",,,,,,
165,AYAKA ‐あやか‐ ミニアニメ,,['ONA'],16,Finished Airing,"Jun 23, 2023 to Oct 3, 2023",,,"None found,","None found,",['AQUA ARIS'],Original,"['Comedy', 'Fantasy']",,,2 min. per ep.,PG-13 - Teens 13 or older,5.91,#10378,#16845,519,1,118,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Ayaka Mini Anime,,,,,,,
166,猫之茗 第二季,Cat's Tea 2nd Season,['ONA'],11,Finished Airing,"Apr 8, 2023 to Jun 17, 2023",,,['bilibili'],"None found,","None found,",['Web manga'],"['Comedy', 'Fantasy']",,,11 min. per ep.,G - All Ages,[],#17549,#17095,493,0,,Second season of Mao Zhi Ming.,"['Prequel (ONA) Mao Zhi Ming', '']",Mao Zhi Ming 2nd Season,,,,,,,
167,ポケピース,,['ONA'],Unknown,Currently Airing,"Jul 29, 2022 to ?",,,"None found,","None found,","None found,",Game,,['Iyashikei'],['Kids'],1 min.,PG - Children,[],#18596,#17259,477,1,,"Pokepeace is a small town somewhere in the world. There was a share house where Pokemon and humans gathered. Living here is a leisurely and free life. Nap together or have a party on a special day. ""Peace"" life of Pokemon. Why don't you take a look? (Source: Official YouTube Channel)",[],Pokemon Peaceful Place,Pokepeace,,['Slice of Life'],,,,
168,부탁이니 죽어주라,,['ONA'],11,Finished Airing,"May 31, 2023",,,"None found,","None found,","None found,",['Web manga'],"['Fantasy', 'Romance']",['School'],,5 min. per ep.,PG-13 - Teens 13 or older,[],#20260,#17411,463,0,,"I just want to tell him how I feel! Mina has been planning on telling Yeomyung she likes him. But every time she goes to confess, something foils her plans. It turns out Yeomyung and Youngwoong, her best friend, were actually plotting to kill her. But why?! (Source: Manta)",[],"Die, Please!",,,,,,,
169,剑骨,,['ONA'],60,Finished Airing,"Jun 16, 2023 to Dec 29, 2023",,,['iQIYI'],"None found,",['Suoyi Technology'],Web novel,"['Action', 'Adventure', 'Fantasy']",,,10 min. per ep.,PG-13 - Teens 13 or older,[],#16470,#17534,449,3,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Jian Gu,,"['Historical', 'Martial Arts']",,,,,
170,테라리움 어드벤처,Terrarium Adventure,['ONA'],3,Finished Airing,"May 31, 2023 to Jun 2, 2023",,,['Laftel'],"None found,","None found,",Web novel,,['Isekai'],,7 min. per ep.,PG-13 - Teens 13 or older,[],#14792,#17565,451,1,,"""I'm a zillionaire in a gacha game!"" Obsessed with the clicker game Infinite Diamonds for over a year, Jaehee finally reaches the ultimate in-game achievement — only to suddenly find herself in the RPG gacha game Terrarium Adventure! Why was she pulled into the game, and how can she get out? For now, she has no choice but to explore! (Source: Manta)",[],Terrarium Adventure,,,['Fantasy'],,,,
171,잊혀진 황녀는 평화롭게 살고 싶어,,['ONA'],10,Finished Airing,"May 31, 2023",,,"None found,","None found,","None found,",Web novel,"['Fantasy', 'Romance']",,,5 min. per ep.,PG-13 - Teens 13 or older,[],#14809,#17449,460,0,,"I'm the daughter of a Duke?! While locked up in a prison cell, Eluana Vita awakens her alchemy powers and later finds out she's the daughter of a Duke! However, she's in for a rude awakening when she realizes the royal life isn't what she thought it'd be. Join Eluana on her journey to find the peaceful life she's always wanted. (Source: Manta)",[],The Forgotten Princess Just Wants Peace,,,,,,,
172,ツノツノ体操,Moove with Askr,['ONA'],1,Finished Airing,"Apr 3, 2023",,,"None found,","None found,",['Anima'],Game,"['Comedy', 'Fantasy', 'Sports']",['Parody'],,2 min.,G - All Ages,5.77,#11087,#17680,442,0,205,An April Fool's video for the mobile game Fire Emblem Heroes.,[],Tsunotsuno Taisou,"Mainichi 2-bun: Issho ni #GodAsk! - ""Tsuno-Tsuno Taisou"" (FEH)",,,,,,
173,杀手古德,Good Killer,['ONA'],26,Finished Airing,"Jun 15, 2023 to Oct 19, 2023",,,['iQIYI'],"None found,","None found,",['Web manga'],"['Action', 'Comedy']",,,16 min. per ep.,PG-13 - Teens 13 or older,[],#14062,#17558,452,2,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shashou Gu De,,,,,,,
174,MARK YOUR KISS ~The  Animation~,,['ONA'],1,Finished Airing,"Jun 14, 2023",,,"None found,","None found,","None found,",['Manga'],,,,12 min.,Rx - Hentai,5.73,N/A,#16916,511,5,160,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Mark Your Kiss The Animation,,,['Hentai'],,,,
175,눈치 없는 돌쇠,Beauty and the Brawn,['ONA'],6,Finished Airing,"May 16, 2023",,,"None found,","None found,","None found,",['Web manga'],"['Boys Love', 'Comedy']",,,5 min. per ep.,PG-13 - Teens 13 or older,[],#18271,#17908,425,0,,"Haeun is a nobleman who falls hard for Dullseh, his gorgeous, but extremely clueless manservant. Dullseh's impressive build reminds Haeun of the sexy men from gay erotica that he loves so much. Exams and career ambitions be damned—he just can't get Dullseh out of his mind! Silly hijinks ensue as Haeun will do whatever it takes to lure the hunky Dullseh into his bedchamber and possibly... his heart?! (Source: Tapas Media)","['Adaptation (Manhwa) Beauty and the Brawn', '']",Nunchi Eobsneun Dolsoe,,"['Gag Humor', 'Historical']",,,,,
176,半神之境,The Realm of Demigod,['ONA'],20,Finished Airing,"Jun 21, 2023 to Oct 18, 2023",,,"['iQIYI', 'Zoland Animation']","None found,",['Youliao Studio'],Web novel,"['Action', 'Fantasy']",,,14 min. per ep.,PG-13 - Teens 13 or older,[],#19426,#18166,403,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Ban Shen Zhi Jing,,,,,,,
177,Azur Lane Port Diary,,['ONA'],1,Finished Airing,"Apr 23, 2023",,,"None found,","None found,","None found,",Game,,,,1 min.,G - All Ages,5.81,#10887,#18145,407,0,132,"Commander, for this episode of the AzurLane Port Diary series, let's find out what happened to Hammann and Yorktown on a peaceful day! (Source: YouTube)",[],Azur Lane Port Diary,,,['Slice of Life'],,,,
178,Azur Lane Avengers!,,['ONA'],1,Finished Airing,"Apr 1, 2023",,,"None found,","None found,","None found,",Game,"['Action', 'Comedy']",,,1 min.,PG-13 - Teens 13 or older,5.96,#10103,#18352,393,0,129,An April Fools' video for Azur Lane.,[],Azur Lane Avengers!,,,,,,,
179,,,['ONA'],5,Finished Airing,"Jun 4, 2023 to Oct 8, 2023",,,"None found,","None found,","None found,",Original,,,,2 min. per ep.,G - All Ages,[],#17888,#19345,319,1,,"A spin-off to the Ousama Sentai King-Ohger TV series, this series portrays the TV show Moffun to Issho, a popular anime within the world of the King-Ohger TV series. These shorts were originally released on the Toei Tokusatsu Fanclub (TTFC) app.",[],Moffun to Issho,もっふんといっしょ,,['Comedy'],,,,
180,逆異世界転生エージェントエーコさん,,['ONA'],12,Finished Airing,"Jun 17, 2023 to Sep 23, 2023",,,"None found,","None found,","None found,",Unknown,"['Comedy', 'Fantasy']",['Reincarnation'],,7 min. per ep.,PG-13 - Teens 13 or older,[],#20957,#19600,306,0,,"""Welcome. I'm Eiko, a reincarnation agent."" Hell where the dead arrive. However, hell has now changed into a world where compliance measures have been taken. Therefore, it is those who take up a profession called ""reincarnation agent"" to introduce the reincarnation destination to the dead. The main character, Eiko, who works as a reincarnation agent, calmly introduces reincarnation destinations to those who wish to be reincarnated, without prejudice or mercy. Will the dead be able to have a happy reincarnation with Eiko?? (Source: Official Site, translated)",[],Gyaku Isekai Tensei Agent Eiko-san,,,,,,,
181,MonkSEISHIN,,['ONA'],1,Finished Airing,"May 17, 2023",,,"None found,","None found,","None found,",Original,"['Avant Garde', 'Drama']",['Historical'],,2 min.,G - All Ages,5.90,#10464,#20092,278,0,111,"In the 19th century, a rice merchant encounters a mother who tries to buy rice in exchange for her own child's clothes. The merchant becomes Monk Seishin and relieves the islanders of Miyajima from poverty by digging wells and starting the wooden ladle industry. (Source: YouTube)",[],Monk Seishin,,,,,,,
182,长剑风云 第二季,"Long Sword, Wind and Cloud 2nd Season",['ONA'],10,Finished Airing,"Apr 26, 2023 to Jun 21, 2023",,,"None found,","None found,","None found,",Original,"['Action', 'Drama']",,,37 min. per ep.,PG-13 - Teens 13 or older,[],#19806,#20476,256,1,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Chang Jian Feng Yun', '']",Chang Jian Feng Yun 2nd Season,,,,,,,
183,メンダコのめんめん,,['ONA'],10,Finished Airing,"Apr 8, 2023 to Jul 8, 2023",,,"None found,","None found,","None found,",Unknown,,['Iyashikei'],,1 min. per ep.,G - All Ages,[],#17654,#20886,234,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Mendako no Menmen,,,['Slice of Life'],,,,
184,라바 패밀리,,['ONA'],26,Finished Airing,"May 4, 2023",,,"None found,","None found,",['TUBA'],Unknown,,['Gag Humor'],['Kids'],7 min. per ep.,G - All Ages,[],#17276,#21998,174,0,,"After yellow and red is captured by Mauve that flies them inside the greenhouse of a new location (that is close to New York, and the island) they begin their adventures inside the greenhouse while raising a baby larva, Magenta. Their parenthood adventures begins now.","['Prequel (ONA) Larva Pendant', 'Sequel (TV) Larva in Mars']",Larva Family,,,['Comedy'],,,,
185,うんたろう たびものがたり,Untarou's Journey,['ONA'],12,Finished Airing,"Apr 12, 2023",,,"None found,","None found,","['Joker Films', 'Acca effe']",Picture book,,,['Kids'],5 min. per ep.,G - All Ages,[],#15137,#22242,164,0,,"This is a story of Untarou the poop, who one day, ventures out into the outside world. There he experiences various things and grows up to become fertilizer. (Source: Official Site)",[],Untarou Tabi Monogatari,,"['Anthropomorphic', 'Educational']",['Slice of Life'],,,,
186,请吃红小豆吧！第0.5季 番外,,['ONA'],1,Finished Airing,"May 31, 2023",,,"None found,","None found,",['Making Animation'],Original,,['Anthropomorphic'],,3 min.,G - All Ages,[],#18786,#22785,142,0,,An extra episode of Qing Chi Hong Xiaodou Ba! Season 0.5 to celebrate Children's Day.,"['Prequel (ONA) Qing Chi Hong Xiaodou Ba! Season 0.5', '']",Qing Chi Hong Xiaodou Ba! Season 0.5 Fanwai,Beanie's Daily Season 0.5 Extra,,,,,,
187,梦幻书院 海洋公益篇,,['ONA'],1,Finished Airing,"Apr 19, 2023",,,"None found,","None found,","None found,",Game,"['Comedy', 'Fantasy']",['Educational'],,3 min.,G - All Ages,[],#17686,#26544,73,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Menghuan Shuyuan: Haiyang Gongyi Pian,,,,,,,
188,もじゃとまじょ,,['ONA'],1,Finished Airing,"Apr 28, 2023",,,"None found,","None found,","None found,",Original,,,['Kids'],1 min.,G - All Ages,[],#17899,#26249,76,0,,This is a stop motion animation of the cotton enchantress Moja and the sewing witch. Their day begins with making Moja's body. (Source: YouTube),[],Moja to Majo,,,['Fantasy'],,,,
189,뽀로로 공룡 뼈가 살아났다!,Pororo Movie: Pororo's Night at the Dinosaur Museum,['ONA'],1,Finished Airing,"Apr 28, 2023",,,"None found,","None found,","None found,",Original,,['Anthropomorphic'],['Kids'],34 min.,G - All Ages,[],#18631,#27082,69,0,,"One early morning, Pororo and his friends visit the nature history museum. Suddenly, the museum starts to shake, and the exhibits begin to tumble down! TongTong's magic spell misfires, and all of the exhibits come to life. Can our friends set everything back as they are? Come along for a wild museum adventure with Pororo and his friends! (Source: Amazon Prime)",[],Pororo Gonglyong Ppyeoga Sal-anassda!,Dino Skeletons Came Alive,,['Adventure'],,,,
190,やはり俺の青春ラブコメはまちがっている。完 「だから、思春期は終わらずに、青春は続いていく。」,My Teen Romantic Comedy SNAFU Climax! OVA,['OVA'],1,Finished Airing,"Apr 27, 2023",,,"['Marvelous Entertainment', 'TBS', 'Movic', 'NBCUniversal Entertainment Japan']","None found,",['feel.'],['Light novel'],"['Comedy', 'Romance']",,,23 min.,PG-13 - Teens 13 or older,7.74,#1203,#1968,"118,557",561,31644,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku. adapts selected events from the Shin bonus novels that were released with the Season 3 BDs.","['Adaptation (Light Novel) Yahari Ore no Seishun Love Comedy wa Machigatteiru. Shin', '']","Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.","Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan OVA, My Teen Romantic Comedy SNAFU 3 OVA, Oregairu 3 OVA, My youth romantic comedy is wrong as I expected 3 OVA","['Love Polygon', 'School']",,,,,
191,ラブライブ！虹ヶ咲学園スクールアイドル同好会 NEXT SKY,Love Live! Nijigasaki High School Idol Club: Next Sky,['OVA'],1,Finished Airing,"Jun 23, 2023",,,"['Bushiroad', 'Sunrise Music', 'Kadokawa', 'Bandai Namco Arts']","None found,",['Sunrise'],Other,,,,29 min.,PG-13 - Teens 13 or older,7.29,#2868,#6546,"10,730",31,4230,The OVA of Love Live! Nijigasaki Gakuen School Idol Doukoukai set to premiere in theaters in 2023.,"['Prequel (TV) Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season', 'Sequel (Movie) Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen']",Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,,"['Idols (Female)', 'Music', 'School']",['Slice of Life'],,,,
192,メイド教育。－没落貴族 瑠璃川椿－ THE ANIMATION,,['OVA'],1,Finished Airing,"May 26, 2023",,,['Pink Pineapple'],"None found,",['Studio 1st'],['Manga'],,,,20 min.,Rx - Hentai,6.87,N/A,#8486,"5,719",37,1949,"After the Rurikawa clan fell into disgrace, the daugher of the clan Tsubaki is sold to Lord Poiman as her personal maid. Tsubaki won't let her new position trample the pride of her family, but with no way to refuse to his orders, Poiman trains her as his new toy, enjoying each new crack in Tsubaki's facade.","['Adaptation (Doujinshi) Maid Kyouiku.: Botsuraku Kizoku Rurikawa Tsubaki', '']",Maid Kyouiku: Botsuraku Kizoku Rurikawa Tsubaki The Animation,,,['Hentai'],,,,
193,不思議の国のサキュバス,Succubus in Wonderland,['OVA'],2,Finished Airing,"May 26, 2023 to Jul 28, 2023",,,"None found,","None found,",['Majin'],Game,"['Fantasy', 'Hentai']",,,20 min. per ep.,Rx - Hentai,5.79,N/A,#9956,"3,575",7,1007,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Fushigi no Kuni no Succubus,,,,,,,
194,つるぺた守護騎士 エルフィナ堕ちる,,['OVA'],2,Finished Airing,"Apr 14, 2023 to Jun 23, 2023",,,"['Queen Bee', 'Mediabank']","None found,",['Blue bread'],['Manga'],,,,20 min. per ep.,Rx - Hentai,6.33,N/A,#10493,"3,045",3,1312,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Adaptation (Doujinshi) Koukotsu no Kishi Elfina', '']",Tsurupeta Shugo Kishi Elfina Ochiru,,,['Hentai'],,,,
195,楽園侵触 Island of the dead,,['OVA'],2,Currently Airing,"May 26, 2023 to Mar 28, 2025",,,['Showten'],"None found,",['Rabbit Gate'],Visual novel,,,,20 min. per ep.,Rx - Hentai,6.55,N/A,#10569,"2,969",30,828,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Rakuen Shinshoku: Island of the Dead,,,['Hentai'],,,,
196,天地無用！GXP パラダイス始動編,Tenchi Muyo! GXP Paradise Starting,['OVA'],6,Finished Airing,"May 26, 2023 to Oct 27, 2023",,,['Digital Network Animation'],"None found,","['AIC', 'Saber Project']",Original,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']",,,28 min. per ep.,PG-13 - Teens 13 or older,6.08,#9495,#10602,"2,937",11,504,"Seina's epic misadventures are moving from the depths of space to his home on Earth. While he's made just as many friends as he did enemies on his journey, it's time to go back to those he loves on his own planet. But he quickly learns that things aren't the same as they used to be. (Source: Crunchyroll)","['Adaptation (Light Novel) Shin Tenchi Muyou! Ryououki Gaiden: Tenchi Muyou! GXP', '']",Tenchi Muyou! GXP: Paradise Shidou-hen,,"['Detective', 'Harem', 'Mecha', 'Space']",,,,,
197,スタンドマイヒーローズ WARMTH OF MEMORIES,,['OVA'],1,Finished Airing,"May 24, 2023",,,"None found,","None found,",['M.S.C'],Game,"['Mystery', 'Romance']",,['Josei'],59 min.,PG-13 - Teens 13 or older,6.10,#9399,#10762,"2,808",8,365,"The OVA will be based on the Narumi Seo character map story event that was featured in the smartphone game in April 2018. Seo, who has a unique memory disorder, will appear alongside other heroes of the Seo Research Laboratory in the OVA. (Source: MAL News)",[],Stand My Heroes: Warmth of Memories,Stand My Heroes OVA,"['Adult Cast', 'Detective', 'Reverse Harem']",,,,,
198,告白……,,['OVA'],2,Finished Airing,"Apr 28, 2023 to Sep 29, 2023",,,"None found,","None found,",['Nur'],Original,,,,24 min. per ep.,Rx - Hentai,5.88,N/A,#10830,"2,749",3,728,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Kokuhaku……,,,['Hentai'],,,,
199,旅はに,,['OVA'],3,Currently Airing,"Apr 8, 2023 to ?",,,['Rebrast'],"None found,",['studio hb'],Original,,,,12 min. per ep.,G - All Ages,[],#14643,#11184,"2,472",6,,"The anime's story centers on Akari (a quiet high schooler who has inherited a love of travel from her older sister, who took care of her in place of often absent parents) and Nagi (Akari's cheerful classmate who willingly jumps into any activity, and becomes interested in Akari due to her mysterious air), who travel throughout Japan. (Source: ANN)",[],Tabi wa ni,Tabi Hani,,['Slice of Life'],,,,
200,Nightmare×Deathscytheー前編ー叛逆のレゾナンス,,['OVA'],2,Finished Airing,"May 26, 2023 to Dec 1, 2023",,,"['Mediabank', 'Gold Bear']","None found,",['Anime Antenna Iinkai'],Visual novel,,,,27 min. per ep.,Rx - Hentai,5.54,N/A,#11615,"2,182",3,659,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Nightmare x Deathscythe: Hangyaku no Resonance,Nightmare×Deathscythe: Resonance of the Rebellion,,['Hentai'],,,,
201,ブラッククローバー 魔法帝の剣,Black Clover: Sword of the Wizard King,['Movie'],1,Finished Airing,"Jun 16, 2023",,,['Shochiku'],"None found,",['Pierrot'],['Manga'],"['Action', 'Comedy', 'Fantasy']",,['Shounen'],1 hr. 53 min.,PG-13 - Teens 13 or older,7.99,#681,#1066,"242,545","2,760",105075,"As a lionhearted boy who can’t wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom. (Source: Netflix)","['Adaptation (Light Novel) Eiga Black Clover: Mahou Tei no Ken', '']",Black Clover: Mahou Tei no Ken,Black Clover: Mahoutei no Ken,,,,,,
202,青春ブタ野郎はおでかけシスターの夢を見ない,Rascal Does Not Dream of a Sister Venturing Out,['Movie'],1,Finished Airing,"Jun 23, 2023",,,"['Aniplex', 'Kadokawa']",['Aniplex of America'],['CloverWorks'],['Light novel'],"['Drama', 'Romance', 'Supernatural']",['School'],,1 hr. 13 min.,PG-13 - Teens 13 or older,7.76,#1118,#1695,"143,939",597,48420,"Sakuta Azusagawa's little sister, Kaede, is wrapping up middle school and needs to make an important decision. The school counselor believes it is in Kaede's best interest to attend an online high school, given her history of being a shut-in and her crippling phobia of traditional classrooms. However, Kaede wishes to enroll in Minegahara High School, just like her brother, as she desperately hopes for a typical high school experience. She pleads with Sakuta; his girlfriend, Mai Sakurajima; and Mai's half-sister, Nodoka Toyohama, to help her study for the entrance exam—and they enthusiastically agree. But her envisioned high school life does not unfold as planned. With her unresolved trauma coming to a head, Kaede grapples with the conflict of determining what sort of future path she truly wants to embark upon. [Written by MAL Rewrite]","['Prequel (Movie) Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai', 'Sequel (Movie) Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai', 'Adaptation (Light Novel) Seishun Buta Yarou Series', '']",Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,,,,,,,
203,劇場版 PSYCHO-PASS サイコパス PROVIDENCE,,['Movie'],1,Finished Airing,"May 12, 2023",,,"['Sony Pictures Entertainment', 'Dentsu', 'Fuji TV', 'TOHO', 'Nitroplus', 'Sony Music Entertainment', 'MAGNET']",['Crunchyroll'],['Production I.G'],Original,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']",,,2 hr.,R - 17+ (violence & profanity),7.64,#1461,#3189,"53,609",170,12821,"In 2113, the Ministry of Foreign Affairs (MFA) dissolved their secret paramilitary unit known as the Peacebreakers. However, the squad disappeared, and their activities remained a mystery. Five years later, the Peacebreakers resurface when they murder Milcia Stronskaya, a scientist in possession of highly classified documents essential to the future of the Sybil System—Japan's surveillance structure that detects potential criminals in society. To investigate the incident and prepare for a clash against the Peacebreakers in coordination with the MFA, the chief of the Public Safety Bureau decides to recruit the former Enforcer Shinya Kougami back into the force. Having defected years ago, Kougami currently works for the MFA under Frederica Hanashiro's command. Kougami's return creates tensions between him and his former colleagues Akane Tsunemori and Nobuchika Ginoza, but they must set aside their past grudges to focus on ensuring the security of the Sybil System. [Written by MAL Rewrite]","['Prequel (Movie) Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿', 'Sequel (TV) Psycho-Pass 3', 'Adaptation (Novel) Shousetsu Gekijouban Psycho-Pass: Providence', '']",Psycho-Pass Movie: Providence,,"['Adult Cast', 'Detective', 'Psychological']",,,,,
204,名探偵コナン 黒鉄の魚影 (サブマリン),Detective Conan Movie 26: Black Iron Submarine,['Movie'],1,Finished Airing,"Apr 14, 2023",,,"['Shogakukan-Shueisha Productions', 'Yomiuri Telecasting', 'TOHO', 'Nippon Television Network', 'Shogakukan']","None found,",['TMS Entertainment'],['Manga'],"['Action', 'Mystery']",['Detective'],['Shounen'],1 hr. 49 min.,PG-13 - Teens 13 or older,8.35,#239,#5732,"15,066",103,7256,"This time's location is set in the sea near the Hachijo-jima island, Tokyo. Engineers from around the world have gathered for the full-scale operation of ""Pacific Buoy,"" an offshore facility to connect security cameras owned by the worldwide police forces. A test of a certain ""new technology"" based on a face recognition system is underway there. Meanwhile, Conan and the Detective Boys visit Hachijo-jima at Sonoko's invitation and receive a phone call from Subaru Okiya informing them that a Europol employee was murdered in Germany by the Black Organization's Jin. Conan, who is disquieted, sneaks into the facility and finds that a female engineer has been kidnapped by the Black Organization...! Furthermore, a USB drive containing certain information in her possession ends up in the hands of the organization... A black shadow also creeps up on Ai Haibara ... (Source: Crunchyroll, edited)","['Prequel (Movie) Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train', '']",Meitantei Conan Movie 26: Kurogane no Submarine,,,,,,,
205,劇場版 美少女戦士セーラームーンCosmos,Pretty Guardian Sailor Moon Cosmos the Movie,['Movie'],2,Finished Airing,"Jun 9, 2023 to Jun 30, 2023",,,"None found,","None found,","['Toei Animation', 'Studio Deen']",['Manga'],,['Mahou Shoujo'],['Shoujo'],1 hr. 20 min. per ep.,PG-13 - Teens 13 or older,7.81,#1015,#5864,"14,153",116,4223,"The final battle for the Sailor Guardians begins as they face Sailor Iron Mouse, Sailor Aluminum Siren, Sailor Lead Crow, Sailor Tin Nyanko and more. (Source: Netflix)","['Prequel (Movie) Bishoujo Senshi Sailor Moon Eternal Movie 2', 'Adaptation (Manga) Bishoujo Senshi Sailor Moon']",Bishoujo Senshi Sailor Moon Cosmos Movie,,,['Romance'],,,,
