,Synonyms,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,German,Spanish,French,Themes,Genre,Demographics
117,,BLUE GENDER THE WARRIOR,Blue Gender: The Warrior,['Movie'],1,Finished Airing,"Nov 20, 2002",,,"None found,",['Funimation'],['AIC'],Original,"['Action', 'Adventure', 'Drama', 'Horror', 'Sci-Fi']",,,1 hr. 38 min.,R - 17+ (violence & profanity),6.19,#8901,#6265,"11,961",8,5263,"It is a time of chaos. Earth is no longer what it used to be. It has been infested with a bug like species called the Blue. 20 years ago Yuji Kaido, who has a mysterious disease, is put into suspended animation until a cure is found. When he wakes up Yuji learns that it’s been more than 20 years since he was put into suspended animation, and the world is now controlled by these creatures. He then decides to join a group of soldiers fighting against the Blue for hope of a better future. (Source: ANN)",[],Blue Gender: The Warrior,,,,"['Gore', 'Mecha', 'Military', 'Space']",,
118,,タマラ 2010 ア パンク キャット イン スペース,Tamala 2010: A Punk Cat in Space,['Movie'],1,Finished Airing,"Oct 19, 2002",,,['Kinetique'],['Deaf Crocodile'],"None found,",Original,"['Avant Garde', 'Comedy', 'Sci-Fi']",['Psychological'],,1 hr. 31 min.,R - 17+ (violence & profanity),6.03,#9775,#6389,"11,398",66,3383,"In the year 2010, practically one hundred percent of Cat Earth's GDP comes from the megacorporation Catty & Co., which is rapidly spreading across the rest of the galaxy. Here lives Tamala, a beautiful yet foul-mouthed cat, who decides to travel to the planet of her birth, Orion. After an unfortunate crash landing on the planet Q, Tamala meets Michaelangelo, a fellow cat, whom Tamala refers to as ""MoiMoi."" As Tamala and Michaelangelo explore the planet's capital, Hate City—which is under martial law to separate the feuding cat and dog populations—they pass by graffiti and museum exhibits about the ancient cult of Minerva that speak of something dark and sinister. After Tamala catches the eye of the extremely violent motorcycle-riding Kentauros, she and Michaelangelo flee, but mysteries about Tamala's identity continue to surface. Why did Tamala originally leave Orion, and what exactly is her connection to Catty & Co.? [Written by MAL Rewrite]","['Sequel (OVA) Tamala 2010: A Punk Cat in Space OVA', '']",Tamala 2010: A Punk Cat in Space,,,Tamala 2010 : Une Chatte Punk dans l'Espace,,,
119,Pia Carrot: The Movie,Pia キャロットへようこそ！！劇場版～さやかの恋物語～,Welcome to Pia Carrot! Sayaka's Love Story,['Movie'],1,Finished Airing,"Oct 19, 2002",,,['TV Tokyo'],"None found,",['I-move'],Visual novel,"['Comedy', 'Romance']",,,47 min.,PG-13 - Teens 13 or older,5.83,#10764,#10069,"3,477",1,1511,"High schoolers Sayaka Takai and Akihiko Kannazuki work together at a restaurant chain ""Pia Carrot."" Both are interested in each other, but before either could make a move Sayaka was temporarily rotated to the newly established branch at a beach resort. While waitress girls at this new location did their best to confront harassment, make new friends, and attract new customers by attending a beauty contest, Sayaka's feeling for Akihiko never stops and has become stronger and stronger. (Source: ANN)","['Prequel (OVA) Pia Carrot e Youkoso!! 2 DX', '']",Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,,,,,,
120,Tottoko Hamutarou: Hamu Hamu Hamuuja! Maboroshi no Princess,とっとこハム太郎 ハムハムハムージャ！幻のプリンセス,,['Movie'],1,Finished Airing,"Dec 14, 2002",,,"None found,","None found,",['TMS Entertainment'],Unknown,"['Adventure', 'Comedy']",,['Kids'],54 min.,PG - Children,6.59,#6514,#11285,"2,422",4,847,"Lately, Hamtaro has been having a strange dream. In the dream, a beautiful princess hamster tearfully asks for help. Hamtaro can’t forget about her, even when he’s awake. One winter day, Laura talks to Hamtaro. She tells him that everyone in the family is going home to her father’s hometown. When Hamtaro tells his friends about it, Maxwell pulls out a Ham-Ham source book. It’s a book on old hamster history. According to the book, there is a “homeland” for hamsters called “Hamja Kingdom”. When the Ham-Hams build a sand castle and recite a spell exactly the way it is written in the book, they are whooshed to the Kingdom. When at last the hamsters reach the bustling Hamja Kingdom of hamsters, the popular King Hamja, the Mini-Hams that they’ve met before in Ham-Ham Land, and many jar spirits called the Mo-Hams appear. A parade begins merrily with singing and dancing! But, the bad magic cat “Sabakunya” appears suddenly, riding the giant sheep monster “Mee Mee”, and starts to trample the town. What a disaster! The Ham-Hams flee underground. The Ham-Hams are told of the state of the Kingdom and find that Sabakunya has snatched the King’s daughter, Princess Shera, and is pressing her into marriage on the Kingdom’s Founding Day. Sabakunya is trying to take over the country. Something clicks in Hamtaro’s mind. Princess Shera is without a doubt the princess who appeared in his dreams! Hamtaro wants very much to run to the castle where Sabakunya is, and so he and the Ham-Hams enter the castle. In the castle, they encounter danger after danger, and Hamtaro, pursued by Sabakunya’s henchmen, is separated from others.",[],Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,,,,,,
121,,夢かける高原 清里の父 ポール・ラッシュ,Paul Rusch: His Life and Dream,['Movie'],1,Finished Airing,"Oct 19, 2002",,,"None found,","None found,",['Magic Bus'],Other,,['Historical'],,1 hr. 37 min.,G - All Ages,5.97,#10081,#15748,665,0,190,"An animated film about Paul Rusch, an American missionary who helped build churches, schools, hospitals in Japan and overall helped improve life in rural areas of Japan along with soothing post-WW2 relations between the two countries.",[],Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,,,,,,
122,,アテルイ,,['Movie'],1,Finished Airing,"Dec 2, 2002",,,['Cinema Tohoku'],"None found,",['Magic Bus'],Unknown,"['Action', 'Fantasy']",['Historical'],,1 hr. 55 min.,G - All Ages,[],#16668,#16704,540,0,,A pseudo-historical movie that follows a modern day elementary schooler as he's tossed back into time to observe Aterui--a real leader of the Emishi who fought against the Imperial Yamato Court.,[],Aterui,,,,,,
123,Minimoni ja Movie Okashi na Daibouken!,ミニモニ。じゃ ムービー お菓子な大冒険！,Minimoni the Movie: The Great Sweets Adventure!,['Movie'],1,Finished Airing,"Dec 14, 2002",,,"None found,","None found,","None found,",Other,"['Adventure', 'Fantasy', 'Gourmet', 'Slice of Life']",,['Kids'],53 min.,G - All Ages,[],#20283,#22092,173,0,,"It's almost the second anniversary of Mini Moni's founding, and everyone at the Mini Moni Cafe is busy preparing a fabulous cake shaped like a castle to celebrate. Cafe leader Mari Yaguchi oversees baker Mika Todd and waitresses Nozomi Tsuji and Ai Kago, but when the curious customer Ai Takahashi wants to know why the cakes they make taste so great, they're unable to answer. She decides to find out for herself by stealing the cakes, but soon deeper trouble forms. (Source: TV Tropes)",[],Mini Moni the Movie: Okashi na Daibouken!,,,,,,
124,Ghost in the Shell: Stand Alone Complex - Tachikoma Specials,攻殻機動隊 STAND ALONE COMPLEX: Section9 Science File “タチコマな日々”,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days,['Special'],26,Finished Airing,"Oct 1, 2002 to Mar 25, 2003",,,"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Animax']",['Bandai Entertainment'],['Production I.G'],['Manga'],"['Comedy', 'Sci-Fi']",['Mecha'],,1 min. per ep.,PG - Children,7.11,#3856,#4581,"26,437",37,12475,Tachikomatic Days is a series of comedic shorts attached to the end of every episode of Ghost in the Shell: Stand Alone Complex. The shorts feature the antics of the Tachikoma think tanks of Section 9 and usually involve plot points. The average short time is a little over a minute.,"['Adaptation (Manga) Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi', '']",Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,,,,,,
125,,水のコトバ,Aquatic Language,['TV Special'],1,Finished Airing,"Oct 26, 2002",,,"None found,",['AnimEigo'],['Studio Rikka'],Original,"['Drama', 'Sci-Fi', 'Suspense']",['Psychological'],,9 min.,PG-13 - Teens 13 or older,6.69,#5966,#4627,"25,739",27,14494,"Several people are spending their evening in a cafe. Two gossiping girls, two debating men, a bookworm and a boy, who just broke up with his girlfriend. The cafe's waitress starts a chat with him, persuading him to take a look at certain easel, while other customers begin to notice unusual things. (Source: ANN)",[],Mizu no Kotoba,,,,,,
126,"Mei to Konekobasu, Mei and the Kitten Bus",めいとこねこバス,Mei and the Baby Cat Bus,['Special'],1,Finished Airing,"Oct 1, 2002",,,"None found,","None found,",['Studio Ghibli'],Original,"['Adventure', 'Fantasy']",,,14 min.,G - All Ages,7.30,#2815,#4890,"22,520",24,8735,"One windy day, Mei Kusakabe ventures outside to play despite the turbulent weather. But just as she is about to indulge in her caramel candy, a sudden whirlwind appears and begins to chase her! Retreating back into the house, Mei discovers that her pursuer is a young Nekobasu, and after deciding on a sweet truce, the two quickly become friends. The baby Nekobasu returns that evening and invites Mei to travel with him—marking the start of their exhilarating adventure in and around the bustling forest. [Written by MAL Rewrite]",[],Mei to Koneko Bus,,,,,,
127,"The Form that Love Takes, Ai no Katachi, The Form that Sadness Takes, Kanashimi no Katachi, The Form that Friendship Takes, Yujo no Katach, Documents of the Shaman Fight",シャーマンキング,,['Special'],5,Finished Airing,"Jan 2, 2002 to Jul 24, 2003",,,['TV Tokyo Music'],"None found,",['Xebec'],['Manga'],"['Action', 'Adventure', 'Supernatural']",,['Shounen'],35 min. per ep.,PG-13 - Teens 13 or older,7.20,#3377,#5060,"20,910",26,8157,"Throughout the broadcast of Shaman King, many shorts (usually referred to as Shaman King omake and TV specials) were made on special days of the year related to spirits and the like. The omake were short stories that were made for humorous effect. Apparently, all of the omake fit into the story before the Shaman Fight 2nd round. Documents of the Shaman Fight was shown with a New Year's omake as well. The TV Specials were aired after specific points of the story as well as on holidays. The specials were never dubbed in English, and, most likely, never will be. (Source: Wikipedia)",[],Shaman King Specials,,,,,,
128,"Onegai Teacher Specials, Onegai Teacher: Marie Love Theater","おねがい☆ティーチャー まりえ, 愛の劇場",Please Teacher!: Marie Love Theater,['Special'],1,Finished Airing,"Oct 25, 2002",,,['Bandai Visual'],"None found,","None found,",Original,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",,,2 min.,PG-13 - Teens 13 or older,6.69,#5969,#6150,"12,564",5,5436,"Special bundled with the DVDs. Please note that this entry doesn't include any of the official AMVs, as those don't contain any new animation.",[],"Onegai☆Teacher: Marie, Ai no Gekijou",,,,,,
129,"Full Moon wo Sagashite: Cute Cute Big Adventure, Searching for the Full Moon: Cute Cute Adventure, Full Moon wo Sagashite: Cute Cute Adventure",かわいい かわいい 大冒険,,['Special'],1,Finished Airing,"Nov 1, 2002",,,['Nihon Ad Systems'],['VIZ Media'],['Studio Deen'],['Manga'],"['Comedy', 'Fantasy', 'Supernatural']",,['Shoujo'],10 min.,G - All Ages,6.69,#5942,#6731,"10,128",17,4616,"Mitsuki wakes up late, and must rush to a photo shoot. However, in her hury she forgets to bring Takuto and Meroko along. Now they must catch up to her, before the photo shoot begins, despite everything that gets in their way. (Source: ANN)",[],Full Moon wo Sagashite: Kawaii Kawaii Daibouken,,,,,,
130,"Mahoromatic: Motto Utsukushii Mono - Year End, Year End Special - 12.5, Mahoromatic: Motto Utsukushii Mono - Saimatsu Special",歳末スペシャル,,['Special'],1,Finished Airing,"Dec 21, 2002",,,"None found,","None found,",['Gainax'],['Manga'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['Military'],['Seinen'],24 min.,R+ - Mild Nudity,6.93,#4675,#8140,"6,328",2,2544,Summary of episodes 1 to 12 of Mahoromatic 2.,[],Mahoromatic 2 End Year Special,,,,,,
131,Princess Tutu Specials,プリンセスチュチュ,,['TV Special'],3,Finished Airing,"Dec 27, 2002 to May 16, 2003",,,"None found,","['ADV Films', 'Sentai Filmworks']",['HAL Film Maker'],Original,"['Drama', 'Mystery', 'Romance']",,,11 min. per ep.,PG-13 - Teens 13 or older,6.59,#6561,#8271,"6,067",7,2428,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Princess Tutu Recaps,,,,"['Anthropomorphic', 'Love Polygon', 'Mahou Shoujo', 'Performing Arts']",,
132,,エクスドライバー the Movie,,['Special'],3,Finished Airing,"Oct 25, 2002",,,"['Bandai Visual', 'Genco']",['Geneon Entertainment USA'],"None found,",Original,,,,3 min. per ep.,PG-13 - Teens 13 or older,6.18,#8925,#13183,"1,344",1,435,"Three short bonus shorts featured with the movie, featuring Lisa, Lorna and Souichi in events set just before where the movie takes off. These bonus shorts are done in comedic style, mainly with camera pans and zooms on still images. (Source: Wikipedia)",[],eX-Driver the Movie Specials,,,,,['Comedy'],
133,"Jungle wa Itsumo Haré nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film, Jungle wa Itsumo Hare nochi Guu Pilot",映像特典 ~幻のパイロットフィルム~,Haré+Guu: Movie Special - The Illusive Pilot Film,['Special'],1,Finished Airing,"Dec 21, 2002",,,['Bandai Visual'],['Funimation'],['Shin-Ei Animation'],['Manga'],,,,4 min.,PG-13 - Teens 13 or older,6.24,#8600,#13767,"1,143",0,380,"4-minute promo/pilot released with the Deluxe OVA, with a few events from the TV series in a different graphic style.",[],Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,,,,,['Comedy'],
134,,POPEE the ぱフォーマー カウントダウンスペシャル,,['Special'],1,Finished Airing,"Dec 31, 2002",,,"None found,","None found,",['Zuiyo'],Original,,,,5 min.,R - 17+ (violence & profanity),6.22,#8721,#13958,"1,089",2,576,Countdown to New Years 2003.,[],Popee the Performer: Countdown Special,,,,"['Mythology', 'School']",['Comedy'],
135,"Extra Special New Year's Question? 7 x 7 = 49 Nanas?, Nana 7 of 7: Oshougatsu da yo! 7 x 7 = 49-nin no Nana?",お正月だよ! 7×7=49人のナナ?,New Year Special: It's New Year's! 7 x 7 = 49 Nanas?,['Special'],1,Finished Airing,"Oct 2, 2002",,,"['TV Tokyo', 'Genco']","None found,",['A.C.G.T.'],Unknown,"['Adventure', 'Comedy']",,,23 min.,PG-13 - Teens 13 or older,6.32,#8122,#14437,957,0,335,"On New Year's Day, Nana Suzuki is disappointed when she has to share her holiday allowance with her six clones. However, the hyper-intelligent Nanasama hypothesizes that they can use the invention that cloned Nana to increase their allowance. Things don't go so smoothly this time either, though, as chaos ensues when Nana multiplies again—this time into 49 copies! [Written by MAL Rewrite]",[],Shichinin no Nana: Oshougatsu da yo! 7 x 7 = 49-nin no Nana?,,,,,,
136,"The Daichis: Earth Defence Family Special, Chikyu Boei Kazoku, Chikyu Boei Kazoku alternative ep 11, Chikyu Boei Kazoku ep 11.5",地球防衛家族 絶叫!愛の迷宮地獄,The Daichis: Earth's Defence Family - Into the Depths of Marital Hell,['Special'],1,Finished Airing,"Nov 25, 2002",,,['Bandai Visual'],"None found,",['Group TAC'],Original,"['Action', 'Drama']",['Strategy Game'],,22 min.,PG-13 - Teens 13 or older,6.35,#7965,#15355,729,0,244,"An alternative episode 11 (or episode 11.5) released on the DVD set of Chikyuu Bouei Kazoku. The world's first experience simulation game park ""Amber Crystal"" opened in Chiba Prefecture. Opening day only allows couples inside with a special ticket. Seiko and cameraman Hayakawa, Mamoru and Junko-sensei are there to meet up. While saying ""because it is a game, it's okay to do anything"", Mamoru guards as a knight figure to raise XP to steadily power up. Meanwhile, Seiko who became a mage, realized that this game park is the invasion of the space monster and goes on to approach the final boss of the game.",[],Chikyuu Bouei Kazoku Special,,,,,,
137,,クレヨンしんちゃん Specials,,['Special'],Unknown,Currently Airing,"Dec 28, 1992 to ?",,,"None found,","None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Ecchi']",['School'],['Seinen'],48 min.,G - All Ages,[],#17450,#15459,712,2,,"87 Crayon Shin-chan TV Specials exist as of August 6, 2022.",[],Crayon Shin-chan Specials,,,,,,
138,"Ponyutaun, Ponyu Town",ポンユタウン,,['TV Special'],1,Finished Airing,"Oct 7, 2002",,,"None found,","None found,",['Tomoyasu Murata Company'],Original,,,['Kids'],5 min.,G - All Ages,5.63,#11696,#16784,529,1,202,"In a small provincial town, three children play football but when they hear breaking glass, two of them flee; leaving a little girl to investigate. She finds that she has broken a fish bowl and a small fish is flapping on the ground gasping for its life. What will the girl do to save this poor creature?",[],Peng You Town,,,,,['Slice of Life'],
139,,それいけ! アンパンマン 勇気のほのおとクリスマス,,['TV Special'],1,Finished Airing,"Dec 13, 2002",,,"None found,","None found,",['TMS Entertainment'],Picture book,"['Comedy', 'Fantasy']",,['Kids'],50 min.,PG - Children,[],#14564,#18587,378,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Sore Ike! Anpanman: Yuuki no Honoo to Christmas,,,,,,
140,"Vampiyan Kids Episodes 22, 23, 24, 25 and 26, Nanchatte VAMPIYAN, Vampire Kids",バンパイヤン・キッズ,Vampiyan Kids,['Special'],3,Finished Airing,"Oct 25, 2002 to Nov 25, 2002",,,['Fuji TV'],"None found,","['Production I.G', 'Trans Arts']",Original,"['Comedy', 'Fantasy']",,['Kids'],23 min. per ep.,G - All Ages,[],#15194,#18987,347,0,,"DVD-only specials released on the 6th and 7th discs that are sometimes considered episode 24, 25, and 26 as a whole. And episode 22, 23, and 24 chronologically.",[],Vampiyan Kids Specials,,,,,,
141,"Atashinchi SP, Atashin'chi SP",あたしンち SP,,['Special'],4,Finished Airing,"Oct 11, 2002 to Oct 30, 2004",,,"None found,","None found,","None found,",['Manga'],"['Comedy', 'Slice of Life']",,,22 min. per ep.,G - All Ages,[],#16667,#19588,309,0,,Special episodes of Atashin'chi.,[],Atashin'chi Specials,,,,,,
