,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Demographic,Theme,Genre,Demographics
132,Miss Morita is Taciturn,森田さんは無口,,Moritasan wa Mukuchi,Moritasan wa Mukuchi,Moritasan wa Mukuchi,['OVA'],1,Finished Airing,"Mar 26, 2011",,,"['DAX Production', 'Dream Creation']","None found,",['Studio Gram'],['4-koma manga'],"['Comedy', 'Slice of Life']",,23 min.,PG-13 - Teens 13 or older,6.53,#6901,#6805,"9,868",2,4564,"OVA bundled with the special edition of manga volume 3. Morita Mayu is a high school girl. She is extremely reticent and her silence and habit of looking at people's eyes straightly sometimes cause misunderstanding. The reason behind it is not because she doesn’t like to talk nor because she has nothing to say. The reason she rarely speaks is due to the fact she thinks too much before speaking, thus losing the timing to speak altogether. Despite this, she lives a happy school life with her classmates.","['Adaptation (Manga) Morita-san wa Mukuchi', '']",Morita-san wa Mukuchi,,['School'],,
133,,Floating Material (フローティングマテリアル),,,,,['OVA'],2,Finished Airing,"Feb 25, 2011 to Mar 25, 2011",,,"None found,","None found,",['PoRO'],Visual novel,,,29 min. per ep.,Rx - Hentai,6.57,N/A,#6855,"9,688",19,3634,"Shun is the only male teacher at Kyoukasen Girls' School, a well-known high class school also known as the ""Water School"" since it is situated in a forest and there is a lake on the school grounds. It is a place to heal the wounds of those girls who are hurt. He meets girls who shut off themselves from the world, those who don’t have confidence in themselves, those who are still traumatized by their past. He decides to help them move forward with their lives. (Source: VNDB)",[],Floating Material,,,['Hentai'],
134,"Chocolate no Mahou, Shokora no Mahou",ショコラの魔法,The Magic of Chocolate,,,,['OVA'],13,Finished Airing,"Mar 3, 2011 to Jan 19, 2013",,,"None found,","None found,",['SynergySP'],['Manga'],"['Drama', 'Supernatural']",,13 min. per ep.,PG-13 - Teens 13 or older,6.28,#8407,#6918,"9,464",27,2590,"Chocolatier Chocolat Aikawa and her enigmatic acquaintance Cacao Theobroma run a shop named Chocolat Noir, which is famous for its specially crafted chocolates, known to miraculously grant wishes. A variety of troubled individuals find themselves in front of the shop, seeking its merchandise, but these chocolates are expensive—each customer must pay with their most precious belonging. Although Chocolat seems to be a lady who would have no problems of her own, due to her ability to grant wishes, beneath her mysterious facade is a distressed young girl who has not settled a score from her past... [Written by MAL Rewrite]","['Adaptation (Manga) Chocolat no Mahou', '']",Chocolat no Mahou,['Shoujo'],,,
135,,吸尻鬼,Anal Vampire,,,,['OVA'],2,Finished Airing,"Mar 11, 2011 to Dec 21, 2012",,,['Anime Antenna Iinkai'],"None found,",['Valkyria'],Visual novel,,,24 min. per ep.,Rx - Hentai,5.87,N/A,#7090,"8,924",38,3118,"The vampire. A legendary creature that lives in the shadows and preys on humanity. Onohara Mikage is an unfortunate girl who sold herself to a clan of vampires to pay off her parents' debt. What has the clan head, Claude, prepared for her? Will she be able to pay herself off and obtain her freedom?",[],Kyuuketsuki,,['Vampire'],['Hentai'],
136,,輪罠（わな）～白濁まみれの放課後～,,,,,['OVA'],2,Finished Airing,"Feb 25, 2011 to Apr 28, 2011",,,"None found,","None found,",['Suzuki Mirano'],Visual novel,,,29 min. per ep.,Rx - Hentai,6.46,N/A,#7784,"7,037",18,2461,"Raika's brother died suddenly. She changed to her brother's school (all-boy school), so she could to find why he committed suicide. Someone interferes with her and discovers her identity leading closer to the truth behind her brother's death.",[],Wana: Hakudaku Mamire no Houkago,,,['Hentai'],
137,,虜姫～白濁まみれの令嬢～,,,,,['OVA'],2,Finished Airing,"Jan 28, 2011 to Mar 25, 2011",,,"None found,","None found,",['Suzuki Mirano'],Visual novel,,,29 min. per ep.,Rx - Hentai,6.21,N/A,#8082,"6,404",8,1932,"Based on the erotic game ""Toriko Hime - Hakudaku Mamire no Reijō"" by Guilty. Minase Shizuru is the daughter of a rich politician. This being so, she attends a prestigious academy together with friends of a similar status. However, her life is turned upside down when she gets kidnapped by members of Tsuruma Consulting, including her own classmate, the young master Tsuruma who is the son of the company's owner. They force Minase and her friends from the academy to be sex slaves for test subjects in their research facility. Together and with determination, Minase and her friends try to devise a way out of this small slice of hell. (Sources: ANN, AniDB)",[],Toriko Hime: Hakudaku Mamire no Reijou,,,['Hentai'],
138,"Shukufuku no Campanella Episode 13, La Campanella Della Benedizione OVA, The Blessing of La Campanella OVA",祝福のカンパネラ -la campanella della benedizione-,,,,,['OVA'],1,Finished Airing,"Mar 30, 2011",,,"None found,",['Nozomi Entertainment'],['AIC'],Visual novel,"['Comedy', 'Fantasy', 'Ecchi']",,29 min.,R+ - Mild Nudity,6.46,#7329,#8085,"6,396",2,2747,"The story takes place in a trading city Eta'Aria. Leicester Maycraft is an item engineer belonging to an adventurer guild ""Oasis"". One night, he is at a party with his friends to see a meteor stream on the rooftop of a chapel. (Source: ANN)","['Prequel (TV) Shukufuku no Campanella', '']",Shukufuku no Campanella: La Campanella Della Benedizione,,,,
139,"Kairaku Henka Taimaroku, The Devil's Virgins",淫妖蟲 悦～怪楽変化退魔録～,,,,,['OVA'],2,Finished Airing,"Jan 21, 2011 to Aug 19, 2011",,,"['Milky Animation Label', 'MS Pictures']",['SoftCel Pictures'],['Studio Fantasia'],Visual novel,"['Fantasy', 'Supernatural', 'Hentai']",,29 min. per ep.,Rx - Hentai,6.11,N/A,#8227,"6,133",21,2185,"One day, Yamato, Mikoto and Takeru visit a village in the mountain for the training to be monster hunters. They have various hard trainings and finally become the monster hunters. But there is something wrong with Yamato's body. His body gradually changes into a monster... what is happening to his body? Who can stop it? To save Yamato, Mikoto and Takeru make every effort to do so. What is the secret to Yamato's body? What will happen to Mikoto and Takeru? (Source: ErogeShop)","['Prequel (OVA) Inyouchuu Shoku: Ryoushokutou Taimaroku', 'Sequel (Special) Inyouchuu Etsu Special', 'Adaptation (Manga) Inyouchuu', 'Adaptation (Light Novel) Inyouchuu Etsu: Kairaku Henka Taimaroku']",Inyouchuu Etsu,,['Mythology'],,
140,Shin Koihime†Musou: Otome Tairan OVA,真 恋姫†無双 ~乙女大乱~ 学園祭だよ! 全員集合のこと,,,,,['OVA'],1,Finished Airing,"Feb 2, 2011",,,"None found,",['Sentai Filmworks'],['Doga Kobo'],Visual novel,,,27 min.,R+ - Mild Nudity,6.62,#6352,#8313,"5,990",1,2243,Shin Koihime†Musou: Otome Tairan OVA.,[],Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,,['School'],['Comedy'],
141,Gakuen 3: Karei Naru Etsujoku,学園3 〜華麗なる悦辱〜,,,,,['OVA'],2,Finished Airing,"Mar 18, 2011 to Jul 22, 2011",,,['MS Pictures'],"None found,",['Studio Eromatick'],Visual novel,,,18 min. per ep.,Rx - Hentai,6.45,N/A,#8398,"5,861",14,1878,"Since Kagetora doesn't study at all, he is sent to a strict boarding school. One day, he meets three beautiful girls at school and falls in love with them.... To have sex with them, he makes a secret plan... (Source: ErogeShop)","['Prequel (OVA) Gakuen 2', '']",Gakuen 3,,,['Hentai'],
142,T.P. Sakura ~Time Paladin Sakura~ Jikuuju Boueisen,T.P.さくら〜タイムパラディンさくら〜時空樹防衛戦,,,,,['OVA'],2,Finished Airing,"Jan 27, 2011 to Feb 24, 2011",,,"None found,","None found,",['Nomad'],Visual novel,,,25 min. per ep.,G - All Ages,5.83,#10778,#8881,"5,075",3,1998,The project is a spinoff from Circus's D.C. Da Capo franchise and features the Yoshino Sakura character as a seemingly ordinary third grader with secret special powers. (Source: AniDB),[],T.P. Sakura: Time Paladin Sakura,,,['Action'],
143,,少女戦機 ブレインジャッカー,,,,,['OVA'],2,Finished Airing,"Mar 18, 2011 to Sep 21, 2012",,,['Lune-Pictures'],"None found,",['Schoolzone'],Visual novel,"['Supernatural', 'Hentai']",,26 min. per ep.,Rx - Hentai,5.73,N/A,#8992,"4,917",11,1764,"Based on the eroge ""Shoujo Senki Soul Eater"" by Lune.",[],Shoujo Senki Brain Jacker,,,,
144,,Anemone,,,,,['OVA'],1,Finished Airing,"Mar 29, 2011",,,"None found,","None found,","None found,",Original,"['Drama', 'Supernatural']",,5 min.,PG-13 - Teens 13 or older,6.41,#7629,#9040,"4,817",6,2216,"Anemone is a story about a girl who strays into a world of wonder. She goes deeper into her internal world—her heart—and, in the end, retrieves an important thing that she lost. (Source: Official site)",[],Anemone,,,,
145,Hikaru to Ayana no Himitsu Collection,オトコの娘お嬢様っ,Crossdresser and Princess,,,,['OVA'],1,Finished Airing,"Mar 11, 2011",,,['ChiChinoya'],"None found,",['Mouse'],Original,,,16 min.,Rx - Hentai,6.05,N/A,#9058,"4,787",9,1909,Otokonoko Ojousama tells the story of a servant boy named Hikaru and his mistress Ayana. Ayana's favorite hobby is dressing the cute and girlish Hikaru in female clothes and video taping him as they engage in acts of pleasure.,[],Otokonoko Ojousama,,,['Hentai'],
146,,ファイティング オブ エクスタシー,,,,,['OVA'],2,Finished Airing,"Feb 25, 2011 to Apr 28, 2011",,,['Pink Pineapple'],"None found,",['G-Lam'],Game,,,21 min. per ep.,Rx - Hentai,5.71,N/A,#9201,"4,585",9,1655,"Based on ""Fighting of Ecstasy 2009"" (erotic game) by Crimson. (Source: ANN)",[],Fighting of Ecstasy,,,['Hentai'],
147,"The Epic Of ZektBach: Daiisshou: Shamshir no Mai, The Epic Of ZektBach: Chapter 1: Shamshir Dance",The Epic of Zektbach　第一章　シャムシールの舞,,,,,['OVA'],1,Finished Airing,"Mar 21, 2011",,,"['Half H.P Studio', 'Konami Digital Entertainment']","None found,",['AIC'],Music,"['Action', 'Fantasy', 'Supernatural']",,30 min.,R - 17+ (violence & profanity),5.78,#11020,#9325,"4,387",5,2175,"The story begins when the kingdom of Noigllado suddenly invades the small country of Azuelgatt and brings it to the brink of destruction. General Adnowell leads Noigllado's troops against Azuelgatt's final, remaining line of defense: the fortress Doroah, led by a skilled female warrior named Shamshir. (Source: ANN)",[],The Epic Of ZektBach,,,,
148,Mimicry Hypnosis,擬態催眠,Alien Hypnosis,,,,['OVA'],2,Finished Airing,"Jan 14, 2011 to Apr 20, 2011",,,['Digital Works'],"None found,",['Y.O.U.C'],Visual novel,,,30 min. per ep.,Rx - Hentai,5.88,N/A,#9647,"3,961",2,1265,"Shinta is just an average student. But one day, a tentacle-shaped alien suddenly parasitizes in his penis. Shinta complains about it, but the alien answers there will be no problem because it can mimic. Shinta decides to satisfy his sexual desire using this power.... (Source: Eroge Shop)","['Adaptation (Light Novel) Gitai Saimin: Gitai-hen', 'Adaptation (Light Novel) Gitai Saimin: Saimin-hen']",Gitai Saimin,,,['Hentai'],
149,,セーラー服心療妻科,,,,,['OVA'],2,Finished Airing,"Mar 11, 2011 to Jun 10, 2011",,,['Digital Works'],"None found,",['Y.O.U.C'],Visual novel,,,26 min. per ep.,Rx - Hentai,5.98,N/A,#9789,"3,798",3,1162,"Nozomu is a student, but famous in the field of psychiatry. He works hard every day to find a way to remove mental concerns of women. Actually, his deceased father worked on this theme and he now takes it over. One day, he submits a report, but it is thrown out soon. The theme of his report is, ""Women's current concerns attribute to their past mental conflicts, especially during adolescence. By removing their past mental concerns with hypnotism and making them experience a satisfying school life, their depression will be cured."" ""It's just an armchair theory. No one will believe it."" Nozomu gets upset and makes up his mind to prove it. Days later, he somehow collects three girls, Mirai, his mother, Kyouka, Mirai's friend, and Izumi, his old friend. Like this, his grand experiment involving ""married women in sailor's uniform"" starts.... (Source: ErogeShop)",[],Sailor Fuku Shinryou Tsumaka,,,['Hentai'],
150,Soko Kihei Votoms: Koei Futatabi,装甲騎兵ボトムズ 孤影再び,Armored Trooper Votoms: Alone Again,,,,['OVA'],1,Finished Airing,"Jan 8, 2011",,,"None found,","None found,",['Sunrise'],Original,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",49 min.,PG-13 - Teens 13 or older,6.86,#5013,#9811,"3,776",1,1721,Chirico visits an oasis town and meets Gotho and his friends for the first time in 32 years.,"['Prequel (OVA) Soukou Kihei Votoms: Kakuyaku taru Itan', 'Sequel (OVA) Soukou Kihei Votoms: Genei-hen']",Soukou Kihei Votoms: Koei Futatabi,,,,
151,,オレ様キングダム,,,,,['OVA'],14,Finished Airing,Feb 2011 to May 2013,,,"None found,","None found,",['SynergySP'],['Manga'],,,11 min. per ep.,G - All Ages,6.30,#8278,#9919,"3,648",8,910,"The story centers on Nonoha Nonohara, a young manga artist who just enrolled in a new school. She finds herself surrounded by a group of three ""super-cute"" guys. (Source: MU)","['Adaptation (Manga) Oresama Kingdom', '']",Oresama Kingdom,['Shoujo'],,['Romance'],
152,Macross Frontier: Choujikuu Gekijou,マクロスＦ 超時空劇場,,,,,['OVA'],1,Finished Airing,"Feb 3, 2011",,,"None found,","None found,",['Satelight'],Original,"['Comedy', 'Slice of Life']",,2 min.,G - All Ages,6.22,#8710,#9946,"3,609",0,973,A new short CGI movie and a short extra anime bundled with the special edition of the game Macross Triangle Frontier.,[],Macross F: Choujikuu Gekijou,,,,
153,,くのいち・咲夜,,,,,['OVA'],2,Finished Airing,"Feb 18, 2011 to Aug 19, 2011",,,['Lune-Pictures'],"None found,",['Schoolzone'],Visual novel,,,30 min. per ep.,Rx - Hentai,5.83,N/A,#10250,"3,273",5,1040,Based on the game by Lune.,"['Adaptation (Light Novel) Kunoichi Sakuya: ""Shinobishi Omoi wa Chijoku ni Nurete......""', '']",Kunoichi Sakuya,,,['Hentai'],
154,,スペランカー先生,Spelunker Is a Teacher,,,,['OVA'],1,Finished Airing,"Mar 16, 2011",,,['Indeprox'],"None found,",['Studio PuYUKAI'],['4-koma manga'],,,30 min.,G - All Ages,5.08,#13123,#10477,"3,069",3,1729,"There's a new teacher in town—Spelunker! This unusual man is anything but a typical instructor, giving speeches about traffic safety to the students, reacting strangely to a humidifier, and enjoying lunch— albeit with ample condiment mishaps. With such a bizarre new role model to learn from, Spelunker's students will never be the same! (Source: Anime-Planet)",[],Spelunker Sensei,,,['Comedy'],
155,"Onanie, Onax2",オナx2,,,,,['OVA'],1,Finished Airing,"Feb 25, 2011",,,['ChiChinoya'],"None found,",['Schoolzone'],Original,,,15 min.,Rx - Hentai,5.47,N/A,#10840,"2,749",0,986,The story begins with a very sexually active female lead imagining all possibly risky situations that she would have or could have had with her date if he didn't leave for the evening.,[],Ona x2,,,['Hentai'],
156,,主治医の淫謀,,,,,['OVA'],2,Finished Airing,"Feb 11, 2011 to May 13, 2011",,,['Digital Works'],"None found,",['Y.O.U.C'],Visual novel,,,27 min. per ep.,Rx - Hentai,5.43,N/A,#11116,"2,533",4,802,"My husband, Keiichiro, was struck down by illness. Mr. Noyama, our family doctor, said he would need to have a rest for a while. But he hasn't got well though a few weeks have passed. I have now a concern about myself. Yes, it's about sex.... It's impossible to ask for sex to my husband. I can't masturbate myself at home because there are my husband and daughter. I can't talk to anyone about it.... I recently feel sexually excited when Mr. Noyama comes to my house. Is this because I'm not sexually satisfied or I suffer from some kind of illness? Oh, Mr. Noyama comes again.... (Source: Eroge Shop)",[],Shujii no Inbou,,,['Hentai'],
157,,Peeping Life（ピーピング・ライフ） -The Perfect Evolution-,,,,,['OVA'],10,Finished Airing,"Jan 27, 2011",,,['CoMix Wave Films'],"None found,","None found,",Original,"['Comedy', 'Slice of Life']",,5 min. per ep.,G - All Ages,5.33,#12621,#14826,857,0,283,"Another iteration in the Peeping Life franchise, The Perfect Evolution features 10 new animated versions of improvised comedy sketches.","['Prequel (OVA) Peeping Life: The Perfect Emotion', 'Sequel (OVA) Peeping Life: The Perfect Extension']",Peeping Life: The Perfect Evolution,,,,
158,,にゅうがくじゅんびDVD れんの ゆめと すてきな クリスマスプレゼント,,,,,['OVA'],1,Finished Airing,"Jan 1, 2011",,,"None found,","None found,","None found,",Unknown,,,15 min.,PG - Children,[],#20770,#24388,104,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Nyuugaku Junbi DVD: Ren no Yume to Suteki na Christmas Present,['Kids'],['Anthropomorphic'],['Action'],
159,"One Piece 3D: Strawhat Chase, One Piece Movie 11",ONE PIECE 3D 麦わらチェイス,One Piece 3D: Straw Hat Chase,,One Piece 3D: ¡A Caza del Sombrero de Paja!,,['Movie'],1,Finished Airing,"Mar 19, 2011",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,30 min.,PG-13 - Teens 13 or older,6.90,#4832,#2852,"66,397",56,35268,"According to Weekly Shonen Jump, 3D movies of One Piece and Toriko were announced to premiere on March 19th, 2011. One Piece 3D is an original story about the missing straw hat of Luffy.",[],One Piece 3D: Mugiwara Chase,['Shounen'],,,
160,"Breaker Blade 5, Break Blade 5: Border of Death",ブレイク ブレイド 死線ノ涯,Broken Blade 5,,,,['Movie'],1,Finished Airing,"Jan 22, 2011",,,['KlockWorx'],['Sentai Filmworks'],"['Production I.G', 'Xebec']",['Manga'],"['Action', 'Fantasy']","['Adult Cast', 'Mecha', 'Military']",47 min.,R - 17+ (violence & profanity),7.79,#1061,#3106,"56,597",26,34051,Fifth Break Blade Movie.,"['Prequel (Movie) Break Blade Movie 4: Sanka no Chi', 'Sequel (Movie) Break Blade Movie 6: Doukoku no Toride', 'Adaptation (Manga) Break Blade', '']",Break Blade Movie 5: Shisen no Hate,['Shounen'],,,
161,"Breaker Blade 6, Break Blade 6: Enclave of Lamentations",ブレイク ブレイド 第六章 慟哭ノ砦,Broken Blade 6,Broken Blade,Broken Blade,Broken Blade,['Movie'],1,Finished Airing,"Mar 26, 2011",,,"None found,",['Sentai Filmworks'],"['Production I.G', 'Xebec']",['Manga'],"['Action', 'Fantasy']","['Adult Cast', 'Mecha', 'Military']",52 min.,R - 17+ (violence & profanity),7.67,#1367,#3132,"55,551",24,33260,Sixth and final Break Blade movie.,"['Prequel (Movie) Break Blade Movie 5: Shisen no Hate', 'Adaptation (Manga) Break Blade']",Break Blade Movie 6: Doukoku no Toride,['Shounen'],,,
162,"Macross Frontier the Movie 2, Gekijouban Macross F: Sayonara no Tsubasa, Macross Frontier: The Wings of Goodbye, Macross Frontier: The Wings of Farewell",劇場版 マクロスＦ 恋離飛翼 ～サヨナラノツバサ～,Macross Frontier: The Wings of Farewell,,,,['Movie'],1,Finished Airing,"Feb 26, 2011",,,"['Bandai Visual', 'Big West', 'KlockWorx', 'Bandai Namco Games']","None found,","['Satelight', '8bit']",Original,"['Action', 'Award Winning', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Music', 'Space']",1 hr. 54 min.,PG-13 - Teens 13 or older,7.94,#757,#4407,"28,641",130,14313,Second Macross Frontier movie.,"['Prequel (Movie) Macross F Movie 1: Itsuwari no Utahime', 'Sequel (Movie) Gekijou Tanpen Macross Frontier: Toki no Meikyuu']",Macross F Movie 2: Sayonara no Tsubasa,,,,
163,"Wakate Animator Ikusei Project, 2010 Young Animator Training Project, Anime Mirai 2010, Ojii-san no Lamp, Grandfather's Lamp, Project A",おぢいさんのランプ,,,,,['Movie'],1,Finished Airing,"Mar 5, 2011",,,"None found,","None found,",['Telecom Animation Film'],Original,,,24 min.,G - All Ages,7.49,#2015,#5010,"21,340",14,10327,"When a young boy named Tooichi stumbles upon an old lamp in his grandfather's shed, he mistakes it for a toy and takes it outside to play. When his grandfather discovers this, he reprimands the boy and begins recounting the story behind the artifact—of how a small, traditional Japanese town became Westernized. In his youth, Tooichi's grandfather, Minosuke, made a living by doing errands and chores for the townspeople. After one errand takes him to a nearby town, he witnesses Western lamps—a technology unfamiliar to him—light up the streets, igniting a spark in the young boy. From that moment on, lamps became Minosuke's passion and profession, changing his and the townspeople's lives forever. [Written by MAL Rewrite]",[],Ojiisan no Lamp,,['Historical'],['Drama'],
164,Doraemon: Nobita and the New Steel Troops - Angel Wings,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,Doraemon: Nobita and the Steel Troops - The New Age,,Doraemon Película 31: Doraemon y la Revolución de los Robots,,['Movie'],1,Finished Airing,"Mar 5, 2011",,,"['TV Asahi', 'Asatsu DK']","None found,",['Shin-Ei Animation'],['Manga'],"['Adventure', 'Comedy', 'Fantasy']",,1 hr. 48 min.,PG - Children,8.28,#298,#5324,"18,364",166,12463,"Jealous of Suneo's new robot toy, Nobita asks Doraemon to build him an even better one. Doraemon initially refuses, until Nobita accidentally discovers pieces of a mysterious robot that falls from the sky. After gathering all the robot parts and assembled them together, the giant robot, Zanda Claus, is soon completed. The duo soon learn that the robot is not a mere toy, but a powerful weapon in the fight against the coming Robot Army that is going to attack Earth and enslave the human inhabitants of it. An invasion is near, as a mysterious girl Riruru (リルル, Alternative spelling: Lilulu, Lillele [Doko Demo Doa Scanlations]) shows up, looking for the robot. (Source: Wikipedia)",[],Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,,['Mecha'],,"['Kids', 'Shounen']"
165,"GitS Another Dimension, GitS 3D, Kokaku Kidotai S.A.C. Solid State Society 3D",攻殻機動隊 S.A.C. Solid State Society 3D,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell der Film: Stand Alone Complex - Solid State Society,,Ghost in the Shell le Film: Stand Alone Complex - Solid State Society,['Movie'],1,Finished Airing,"Mar 26, 2011",,,"None found,","None found,",['Production I.G'],['Manga'],"['Action', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",1 hr. 48 min.,R - 17+ (violence & profanity),7.72,#1230,#5503,"16,707",18,4583,"Kenji Kamiyama and Production I.G's Ghost in the Shell: Stand Alone Complex: Solid State Society movie will be converted into stereoscopic 3D. Kamiyama himself is overseeing the conversion, and I.G will also add a newly animated opening sequence.",[],Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,['Seinen'],,,
166,,トリコ３Ｄ 開幕グルメアドベンチャー！！,,,,,['Movie'],1,Finished Airing,"Mar 19, 2011",,,"None found,","None found,",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Gourmet']",,40 min.,PG-13 - Teens 13 or older,6.69,#5987,#7497,"7,703",3,3385,"A Toriko movie, the action in it takes place before the beginning of the TV series. The story follows a kid, Peck, who lives in a village attacked by a Gerold. So, he seeks the help of Toriko.","['Sequel (Special) Toriko: Jump Super Anime Tour 2009 Special', 'Sequel (TV) Toriko']",Toriko 3D: Kaimaku Gourmet Adventure!!,['Shounen'],,,
167,"Pretty Cure All Stars DX3: Reach the Future! The Rainbow Flower that Connects the World, Eiga Precure All Stars DX3: Mirai ni Todoke! Sekai wo Tsunagu Nijiiro no Hana",映画 プリキュアオールスターズDX3 未来に届け!世界をつなぐ☆虹色の花,,,,,['Movie'],1,Finished Airing,"Mar 19, 2011",,,['Asahi Broadcasting'],"None found,",['Toei Animation'],Original,,,1 hr. 11 min.,G - All Ages,7.52,#1903,#7847,"6,905",14,3156,Precure 10th Anniversary Movie and 3rd Precure All Stars DX. Enemies are from all the Precure works.,"['Prequel (Movie) Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!', '']",Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,,['Mahou Shoujo'],['Action'],
168,"Wakate Animator Ikusei Project, 2010 Young Animator Training Project, Anime Mirai 2010, Project A",キズナ 一撃,,,,,['Movie'],1,Finished Airing,"Mar 5, 2011",,,['Imagine'],"None found,",['Ascension'],Original,,,24 min.,G - All Ages,6.52,#6916,#8050,"6,479",3,3614,"Shortly after winning the World Martial Arts Tournament and using the winnings to pay off her grandfather's one hundred million yen debt, a reporter shows up on Kizuna Todoroki's doorstep. Impressed that such a young girl was able to defeat the 10-year reigning champion, the reporter wants to interview Kizuna for a piece on her and the Wadachi Ju-ken school of martial arts founded by Kizuna's grandfather. However, before the interview can end, challengers begin to appear at the Todoroki household. After hearing that Kizuna is only 12, they hope to defeat her before her 13th birthday to usurp her position as the world champion. As dozens of challengers appear, Kizuna struggles to bring them all down, while the reporter learns more about the Todoroki family. [Written by MAL Rewrite]",[],Kizuna Ichigeki,,['Martial Arts'],['Comedy'],
169,"Wakate Animator Ikusei Project, 2010 Young Animator Training Project, Anime Mirai 2010, Wardrobe Dwellers, Project A",たんすわらし。,Drawer Hobs,,,,['Movie'],1,Finished Airing,"Mar 5, 2011",,,"None found,","None found,",['Production I.G'],Original,"['Comedy', 'Slice of Life', 'Supernatural']",,23 min.,G - All Ages,6.73,#5716,#8310,"6,000",2,3575,"Noel Hiiragi thinks that her life is stressful enough living alone and working at a call center when her mother sends her a six-drawer wardrobe out of the blue. In hopes of returning the furniture after attempting to stuff it in a corner of her tiny apartment, she calls her mother to complain about the sudden burden, but her mom only vaguely tells Noel that it is ""her turn."" When Noel returns from a night of drinking, she finds a fat child in her apartment eating her food. Shocked and confused, she eventually discovers that her mother's wardrobe contains six strange children who claim to serve the current mistress of the Hiiragi family. Refusing to buy this blunt explanation, Noel struggles to adapt to her new lifestyle, wondering whether the children's service is a blessing or a curse. [Written by MAL Rewrite]",[],Tansu Warashi.,,,,
170,"Wakate Animator Ikusei Project, 2010 Young Animator Training Project, Anime Mirai 2010, Super Veggie Torracman, Project A",万能野菜 ニンニンマン,,,,,['Movie'],1,Finished Airing,"Mar 5, 2011",,,"None found,","None found,",['P.A. Works'],Original,"['Comedy', 'Supernatural']",,24 min.,PG - Children,5.93,#10268,#8338,"5,952",1,3584,"Mari is a young elementary schooler who is terrified of two things—eating vegetables and crossing ""Fear'a Bridge""—so much so that she has recurring nightmares of being forced to confront her fears. She avoids eating vegetables at all costs, and wakes up early so she and her friend Momo can walk out of their way to avoid the bridge. One day, Momo gets a dog that cannot be walked on the busy road she and Mari usually take, and Momo walks across the bridge, leaving Mari to walk to school alone. That same day, Mari's teacher sets a goal for the class to stop leaving food on their plates at lunchtime and Mari has to eat all three of her least favorite foods: carrots, peppers, and milk. After passing out from the shock of eating the vegetables, she awakens in the nurse's office to three food spirits calling themselves Ninninman, Piiman, and Milk. With the help of these bizarre beings, can Mari overcome her fears? [Written by MAL Rewrite]",[],Bannou Yasai Ninninman,,,,
171,,クロッシイ・アバン,,,,,['Movie'],1,Finished Airing,"Mar 26, 2011",,,"None found,","None found,",['Production I.G'],Original,"['Adventure', 'Sci-Fi']",,3 min.,PG-13 - Teens 13 or older,6.14,#9135,#10061,"3,480",0,1840,"Short anime screened in theaters with the stereoscopic 3D conversion of Ghost in the Shell: Stand Alone Complex - Solid State Society movie. The story of Xi Avant is set in Spain and other locales in the near future, and it is tied to the NTT Docomo mobile phone network's next-generation Xi service. (Source: ANN)",[],Xi Avant,,,,
172,Showa Monogatari,昭和物語,,,,,['Movie'],1,Finished Airing,"Jan 29, 2011",,,"None found,","None found,",['WAO World'],Unknown,,,1 hr. 36 min.,PG - Children,6.48,#7219,#12250,"1,791",1,525,"Dramatic story of the Yamazaki family during the year Showa 39 (1964), the year that Tokyo hosted the Summer Olympics.",[],Shouwa Monogatari (Movie),,['Historical'],['Drama'],
173,,スターリーテイルズ ～星座は時をこえて～,,,,,['Movie'],1,Finished Airing,"Mar 19, 2011",,,"None found,","None found,",['KAGAYA Studio'],Original,,,27 min.,PG - Children,5.15,#13004,#12975,"1,420",1,457,"Constellations were created thousands years ago and they have been handed down generation after generation up to now. This show focuses on this great fact. In the show, you will see instruction on constellations and movement of the sun, moon and planets against constellations. An associated story from Greek myths is provided with beautiful CG including the tale of Astraea, the goddess of justice, who is closely related to the constellation Libra.",[],Starry Tales: Seiza wa Toki wo Koete,,['Space'],['Fantasy'],
