,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
201,Juuni-sai.,12歳。,Age 12,,,,['OVA'],8,Finished Airing,"Apr 3, 2014 to Jan 3, 2015",,,['Half H.P Studio'],"None found,","['SynergySP', 'Ascension']",['Manga'],,,['Shoujo'],11 min. per ep.,PG - Children,6.24,#8596,#5814,"14,542",19,6187,"The story begins with Hanabi, a sixth-grade girl who is neither an adult nor a child. She deals with issues such as accidentally witnessing her homeroom teacher kissing, and worrying about experiencing physiological changes before her friends. The manga depicts a 12-year-old girl's innocent worries and first love. (Source: ANN)","['Sequel (OVA) 12-sai. 2nd Season', 'Adaptation (Manga) 12-sai.']",12-sai.,['School'],['Romance'],
202,Koimaguwai,恋まぐわい,Foxy Lady,,,,['OVA'],1,Finished Airing,"Dec 26, 2014",,,['Pashmina'],['Kitty Media'],['Studio 1st'],['Manga'],,,,24 min.,Rx - Hentai,6.81,N/A,#6041,"13,096",52,5655,"The alluring Ginko spends her days in the red light district of Yoshibara, pleasing men for money. One day, a traveling peddler catches Ginko's eye and she realizes that years ago he was the boy who saved her life, as well as the very first human she set eyes on, and the object of her affections. The problem is, Ginko is a fox spirit called an Ayakashi, and her love for Yuujiro is a forbidden one indeed. Knowing that she couldn't be with Yuujiro for his own safety, Ginko had run away and ended up a courtesan. Meanwhile, Yuujiro, who never forgot Ginko, became a traveling peddler so he could seek her out and find her again. Finally reunited, Ginko allows herself one night of pleasure and bliss, a forbidden tryst with the man she loves.","['Adaptation (Manga) Koi Maguwai', '']",Koi Maguwai,,['Hentai'],
203,,受胎島,,,,,['OVA'],2,Finished Airing,"Dec 19, 2014 to Jan 23, 2015",,,['Lune-Pictures'],"None found,",['T-Rex'],Visual novel,,,,15 min. per ep.,Rx - Hentai,6.73,N/A,#6449,"11,134",35,4660,"It was a school field trip that went terribly, terribly wrong. A cruise ship carrying a high school class was wrecked at sea with some of the survivors miraculously winding up on a nearby island. Though the buildings there suggest it was once populated, the only occupants now are the girls who survived the shipwreck, and the one male student that they all looked down upon for his unattractive appearance. Not long after arriving however, the girls begin to become overwhelmed with an abnormal sexual desire. No matter what they do to themselves, the lust won’t go away. They discover that the cause of this is a virus, with the only cure for it being male sperm. Unfortunately, the cure is only temporary and if the lust continues uncontrolled, it results in the host of the virus dying from cardiac arrest. Now there is quite literally only one man who can save them all—the very same man that they shunned before being stuck on the island. The question of Jutaijima is not whether he will or won’t save them, but what sexual measures he will go to in order to do so?",[],Jutaijima,,['Hentai'],
204,The One And Only Step Up Love Story,ふたりエッチ,Step Up Love Story (2014),,,,['OVA'],3,Finished Airing,"Oct 10, 2014",,,"None found,","None found,",['Production Reed'],['Manga'],"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",,['Seinen'],26 min. per ep.,R+ - Mild Nudity,6.10,#9424,#6558,"10,691",22,3997,Three new OVAs of Futari Ecchi released as standard DVDs and as part of a Premium DVD Box containing all seven OVAs of the series.,"['Prequel (OVA) Futari Ecchi', 'Adaptation (Manga) Futari Ecchi']",Futari Ecchi (2014),,,
205,,おっぱい学園マーチングバンド部!,,,,,['OVA'],1,Finished Airing,"Oct 24, 2014",,,['Lune-Pictures'],"None found,",['T-Rex'],Visual novel,,,,27 min.,Rx - Hentai,6.90,N/A,#7136,"8,751",24,3404,"An average boy receives one day a special camera from a mysterious, massively-endowed girl in a bunny suit. This camera has the ability to make any girl photographed with it unbearably horny, deepening their erotic agony with each picture you take. And when the sexual tension finally boils over, the only way to quench these uniformed vixens' thirst is by having them service you with their enormous breasts! (Source: J-List)",[],Oppai Gakuen Marching Band-bu!,,['Hentai'],
206,,館 ～官能奇譚～,,,,,['OVA'],2,Finished Airing,"Nov 28, 2014 to Feb 27, 2015",,,"None found,","None found,",['PoRO'],Visual novel,,,,31 min. per ep.,Rx - Hentai,6.72,N/A,#7379,"8,033",32,2871,"Based on the adult game by Bishop. A mysterious man is sent to teach a wealthy heiress and her two beautiful daughters the ways of carnal pleasure. Together with his trusty maid, he will make these sexy women scream in ecstasy again and again.",[],Yakata: Kannou Kitan,,['Hentai'],
207,,穴の奥のいい秘部 [ところ],,,,,['OVA'],2,Finished Airing,"Dec 12, 2014 to Feb 13, 2015",,,"['Queen Bee', 'Mediabank']","None found,",['Studio 9 Maiami'],['Manga'],,,,22 min. per ep.,Rx - Hentai,6.26,N/A,#7490,"7,701",32,2824,Based on the adult manga by Nagare Ippon.,"['Adaptation (Manga) Ana no Oku no Ii Tokoro', '']",Ana no Oku no Ii Tokoro,,['Hentai'],
208,,神曲のグリモワール THE ANIMATION,,,,,['OVA'],2,Finished Airing,"Nov 28, 2014 to Dec 25, 2015",,,['Pink Pineapple'],"None found,",['T-Rex'],['Manga'],"['Fantasy', 'Supernatural', 'Hentai']",,,27 min. per ep.,Rx - Hentai,6.80,N/A,#7640,"7,345",18,2536,Based on the adult manga by Sawaru Erect.,"['Prequel (OVA) Pandra The Animation: Shiroki Yokubou Kuro no Kibou', 'Sequel (OVA) Raikou Shinki Aigis Magia: Pandra Saga 3rd Ignition - The Animation', 'Adaptation (Manga) Shinkyoku no Grimoire: Pandra Saga 2nd Story', '']",Shinkyoku no Grimoire The Animation,['Mythology'],,
209,,デモニオン ~外伝~,,,,,['OVA'],2,Finished Airing,"Nov 21, 2014 to Mar 27, 2015",,,"['White Bear', 'Mediabank']","None found,",['BreakBottle'],Visual novel,,,,20 min. per ep.,Rx - Hentai,6.46,N/A,#7807,"6,975",10,2421,"There once was a maou Astaroth who invaded the human kingdom, plunging the world into war. However, he was finally suppressed by a group of heroes who took his powers and sealed him deep underground. Two hundred years later, there were rumours that the seal was broken due to the recent shifts in the Earth’s crust and that the maou had been revived. Many confident adventurers descended on Astaroth’s underground labyrinth with the intention of defeating him and becoming famous. Little did they know that he had set out a trap for them… (Source: Omochikaeri)","['Adaptation (Light Novel) Demonion: Maou no Chika Yousai', '']",Demonion: Gaiden,,['Hentai'],
210,,オトメヒメ,"Nasty Thoughts, Dirty Deeds",,,,['OVA'],1,Finished Airing,"Nov 28, 2014",,,['Pashmina'],['Kitty Media'],['Studio 1st'],['Manga'],,,,25 min.,Rx - Hentai,6.45,N/A,#8105,"6,356",10,2481,"Satoru-kun is a boy with a strange ability to sense how people around him are feeling, but even he wasn't expecting the love confession of the cutest girl in the class. And when it comes to sex with her, his knack for feeling others' thoughts takes their relationship to the next level! (Source: H-Moe)","['Adaptation (Manga) Otome Hime', '']",Otome Hime,,['Hentai'],
211,,えろまめ,,,,,['OVA'],2,Finished Airing,"Dec 19, 2014 to Mar 27, 2015",,,"['Queen Bee', 'Mediabank']","None found,",['Studio 9 Maiami'],['Manga'],,,,21 min. per ep.,Rx - Hentai,6.47,N/A,#8214,"6,145",9,2065,Based on the original work by Mame Eda.,"['Adaptation (Manga) Eromame', '']",Eromame,,['Hentai'],
212,Impregnation of Seven Women,夜這いする七人の孕女,,,,,['OVA'],2,Finished Airing,"Nov 21, 2014 to Mar 20, 2015",,,['Mary Jane'],"None found,",['Studio 1st'],Visual novel,,,,15 min. per ep.,Rx - Hentai,6.57,N/A,#8412,"5,844",10,2034,Based on the adult game by Guilty.,[],Yobai Suru Shichinin no Harame,['Harem'],['Hentai'],
213,Juuza Engi: Engetsu Sangokuden OVA,十三支演義～偃月三国伝～ 外伝 幽州幻夜,,,,,['OVA'],1,Finished Airing,"Nov 28, 2014",,,['Idea Factory'],"None found,","['Anpro', 'teamKG']",Visual novel,"['Fantasy', 'Romance']","['Historical', 'Reverse Harem']",['Josei'],25 min.,PG-13 - Teens 13 or older,5.59,#11836,#8723,"5,334",5,1548,"The Juuza. That is the name given to those of the 13th Zodiac: the cat people. Seen as a vulgar and contemptuous race, they live a life of seclusion away from human eyes. However, as the end of the Han Dynasty draws near, the rise of the Yellow Scarves has thrown the land of the Three Kingdoms into turmoil. As armies converge, a young Juuza woman named Kan'u and her village are forced out of their peaceful lives as Sousou and his punitive force press their way into the village.","['Adaptation (Manga) Juuza Engi: Engetsu Sangokuden', '']",Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,,,
214,,およめさま HONEY DAYS♥,,,,,['OVA'],2,Finished Airing,"Nov 28, 2014 to Feb 27, 2015",,,"['King Bee', 'Mediabank']","None found,",['BreakBottle'],['Manga'],,,,24 min. per ep.,Rx - Hentai,5.99,N/A,#9324,"4,385",8,1416,Anime adaptation of an adult manga by TANA.,"['Adaptation (Manga) Oyome-sama Honey Days♥', '']",Oyome-sama Honey Days♥,,['Hentai'],
215,,女系家族III~秘密HIMITSU卑蜜~ THE ANIME,,,,,['OVA'],1,Finished Airing,"Nov 7, 2014",,,['MS Pictures'],"None found,",['Anime Antenna Iinkai'],Visual novel,,,,25 min.,Rx - Hentai,6.08,N/A,#9367,"4,324",5,1354,A man is sent to convince four beautiful young heiresses to relinquish all claim to their father's fortune.,[],Jokei Kazoku III: Himitsu - The Anime,,['Hentai'],
216,,サムライホルモン THE ANIMATION,Sex Code of the Samurai,,,,['OVA'],1,Finished Airing,"Oct 3, 2014",,,"['Milky Animation Label', 'MS Pictures']",['Kitty Media'],['Anime Antenna Iinkai'],Visual novel,,,,23 min.,Rx - Hentai,6.22,N/A,#9566,"4,055",9,1656,"Based on the adult game by Clam Chowder. Shizume, a kunoichi of the Fuuma clan, fails in her first attempt to retrieve an important scroll from Horimon Juurou and gets disciplined by her father and brother. Will her next attempt succeed or will Horimon prove to be too much for her? Meanwhile, Horimon is also being pursued by Kojuurouta, wanting revenge for him apparently killing her father and stealing the scroll. Will she be resistent to his charms? (Source: BakaBT)",[],Samurai Hormone The Animation,,['Hentai'],
217,,肉牝R30 ~肉欲に堕ちた牝たち~ THE ANIMATION,,,,,['OVA'],1,Finished Airing,"Oct 31, 2014",,,['Pink Pineapple'],"None found,",['Office TakeOut'],Visual novel,,,,28 min.,Rx - Hentai,6.17,N/A,#9896,"3,666",5,1218,"Based on the adult PC game by Atelier Kaguya CheshireCat. If you manage to stay a virgin till you are 30 years old you will become the next family head. However, the candidate for the next family head Teshirogi Naoki was being tempted by the women surrounding him. Will he be able to go through many trials and become the head of the family...?! (Source: Nodame-chan of BakaBT)",[],Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,,['Hentai'],
218,,快盗天使ツインエンジェル キュンキュン☆ときめきパラダイス!! OVA,,,,,['OVA'],2,Finished Airing,"Dec 28, 2014",,,['Wave Master'],"None found,",['J.C.Staff'],Game,,,,25 min. per ep.,PG-13 - Teens 13 or older,5.93,#10262,#11802,"2,063",1,743,"The OVA will be pre-sold during the Comiket 87 starting on December 28, 2014, regular retail distribution of the limited edition package will start on January 30, 2015.","['Adaptation (Manga) Kaitou Tenshi Twin Angel', '']",Kaitou Tenshi Twin Angel: Kyunkyun☆Tokimeki Paradise!! OVA,['Mahou Shoujo'],['Fantasy'],
219,"Chou Jikuu Robo Meguru, Hyperdimension Robo Meguru",超時空ロボMEGURU,,,,,['OVA'],1,Finished Airing,Nov 2014,,,"None found,","None found,","[""Brain's Base"", 'Studio A-CAT']",Original,,,,7 min.,PG-13 - Teens 13 or older,5.75,#11160,#12529,"1,634",2,161,"The story of the mecha anime revolves around 13-year-old Meguru Tokio, who is suddenly approached by a strange woman who is running away from something. She finds out that the girl's name is also Meguru, and although she appears to be around 17 or 18 years old, she has a passionate personality, which the younger Meguru has trouble dealing with. Meguru Tokio gets drawn into the older Meguru's fight with a mysterious organization, and gets targeted by the organization as well. The one targeting them from the organization was the narcissist, Rei. Although the younger Meguru can't believe that the older one came from the future, she fights alongside her in a dimensional robot. After fighting with Rei, she finds out that even though the other Meguru is older than her, she is Meguru Tokio's descendant. After finding out that someone has jumped into the past by the older Meguru's history surveillance device, the two also make a leap back into the past. (Source: ANN)",[],Choujikuu Robo Meguru,['Mecha'],['Comedy'],
220,"Elite Jack!! Ciao Ciao OVA, Elite Jack!! OVA",エリートジャック!!,,,,,['OVA'],6,Finished Airing,"Aug 2, 2014 to Dec 28, 2015",,,['Shogakukan-Shueisha Productions'],"None found,","None found,",['Manga'],,,['Shoujo'],13 min. per ep.,G - All Ages,5.95,#10191,#13899,"1,099",2,477,"The August issue of Shogakukan's Ciao magazine is announcing on Thursday that Meme Iwaoka's manga Elite Jack!! will get an anime adaptation. The anime will be on the Ciao Ciao TV bonus DVD that will be bundled with the September issue of the magazine on August 2. The story is set at the elite Omega High School, where test results decide everything. The high-scorers in the student council, in particular the student council president, have a lot of authority. Yuria Aikawa comes to this school, and though she seems like an ordinary girl who loves fun things and her boyfriend Shuri, she's actually a super-genius who gets the top score on every test. She becomes student council president and tries to make school life more fun in various ways. (Source: ANN)","['Adaptation (Manga) Elite Jack!!', '']",Elite Jack!!,['School'],,
221,,イヌイさんッ！,,,,,['OVA'],5,Finished Airing,"Jul 3, 2014 to Dec 1, 2015",,,['Pie in the sky'],"None found,","None found,",['4-koma manga'],,,['Shoujo'],3 min. per ep.,G - All Ages,[],#21511,#18223,404,1,,Included in the Ciao Ciao TV bonus DVD that bundled with the issues of the Ciao magazine. (Source: AniDB),"['Adaptation (Manga) Inui-san!', '']",Inui-san!,,['Comedy'],
222,Moffuri Mofu☆Mofu,モフ☆モフ,,,,,['OVA'],1,Finished Airing,"Nov 15, 2014",,,"None found,","None found,","None found,",Original,,,['Kids'],5 min.,G - All Ages,[],#17900,#20768,242,0,,Bundled with Pucchigumi 2014 December Magazine.,"['Prequel (TV) Mofu☆Mofu', '']",Mofu☆Mofu OVA,,,
223,Onosaka Konishi no OTASUKE 2.5-jigen Animation 2nd Season,小野坂・小西のO+K 2.5次元 アニメーション 第2,,,,,['OVA'],10,Finished Airing,"Dec 24, 2014",,,['Frontier Works'],"None found,",['trenova'],Other,,,,4 min. per ep.,PG-13 - Teens 13 or older,[],#18379,#25324,90,0,,The second season of Onosaka Konishi no O+K 2.5-jigen Animation.,"['Prequel (OVA) Onosaka Konishi no O+K 2.5-jigen Animation', 'Sequel (OVA) Onosaka Konishi no O+K 2.5-jigen Animation 3rd Season']",Onosaka Konishi no O+K 2.5-jigen Animation 2nd Season,,['Comedy'],
224,"Naruto Movie 10: Naruto the Movie: The Last,Naruto: Shippuuden Movie 7 - The Last",THE LAST NARUTO THE MOVIE,Naruto Shippuden the Movie 7: The Last,Naruto Film 7: The Last,Naruto Película 7: The Last,Naruto Film 7: The Last,['Movie'],1,Finished Airing,"Dec 6, 2014",,,"['TV Tokyo', 'Shueisha']",['VIZ Media'],['Pierrot'],['Manga'],"['Action', 'Adventure', 'Fantasy', 'Romance']",,['Shounen'],1 hr. 52 min.,PG-13 - Teens 13 or older,7.79,#1077,#363,"635,623","2,255",421676,"Two years have passed since the end of the Fourth Great Ninja War. Konohagakure has remained in a state of peace and harmony—until Sixth Hokage Kakashi Hatake notices the moon is dangerously approaching the Earth, posing the threat of planetary ruin. Amidst the grave ordeal, Konoha is invaded by a new evil, Toneri Oosutuski, who suddenly abducts Hinata Hyuuga's little sister Hanabi. Kakashi dispatches a skilled ninja team comprised of Naruto Uzumaki, Sakura Haruno, Shikamaru Nara, Sai, and Hinata in an effort to rescue Hanabi from the diabolical clutches of Toneri. However, during their mission, the team faces several obstacles that challenge them, foiling their efforts. With her abduction, the relationships the team share with one another are tested, and with the world reaching the brink of destruction, they must race against time to ensure the safety of their planet. Meanwhile, as the battle ensues, Naruto is driven to fight for something greater than he has ever imagined—love. [Written by MAL Rewrite]","['Adaptation (Light Novel) The Last: Naruto the Movie', '']",The Last: Naruto the Movie,,,
225,,劇場版「進撃の巨人」前編～紅蓮の弓矢～,Attack on Titan: Crimson Bow and Arrow,Attack on Titan: Anime Movie Teil 1: Feuerroter Pfeil und Bogen,"Ataque a los Titanes, la película parte1: El Arco y la Flecha Escarlata",L’Attaque des Titans: L’Arc et la Flèche Écarlates,['Movie'],1,Finished Airing,"Nov 22, 2014",,,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprises']",['Funimation'],['Wit Studio'],['Manga'],"['Action', 'Drama', 'Suspense']","['Gore', 'Survival']",['Shounen'],1 hr. 58 min.,R - 17+ (violence & profanity),7.82,#998,#1792,"134,382",236,56879,Recap of episodes 1-13.,"['Sequel (Movie) Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa', '']",Shingeki no Kyojin Movie 1: Guren no Yumiya,,,
226,,楽園追放 -Expelled from Paradise-,Expelled from Paradise,Expelled from Paradise,,Expelled from Paradise,['Movie'],1,Finished Airing,"Nov 15, 2014",,,"['Toei Animation', 'Kinoshita Koumuten']",['Aniplex of America'],['Graphinica'],Original,"['Action', 'Sci-Fi']",,,1 hr. 43 min.,R+ - Mild Nudity,7.30,#2838,#2111,"107,446",339,46366,"In a future where a massive disaster has devastated Earth, most of humanity has abandoned their physical bodies and relocated in digital form to DEVA, an advanced space station orbiting the ravaged planet. Free from the limitations of traditional existence, such as death and hunger, the inhabitants of this virtual reality reside in relative peace until Frontier Setter, a skilled hacker, infiltrates the system and spreads subversive messages to the populace. Labeled a threat to security by authorities, Frontier Setter is pursued by Angela Balzac, a dedicated member of DEVA's law enforcement. When the hacker's signal is traced to Earth, Angela takes on physical form, transferring her consciousness to a clone body and traveling to the world below in order to deal with the menace. On Earth, she is assisted by Dingo, a charismatic agent, and during her journey to uncover the mystery behind Frontier Setter, she gradually discovers startling realities about the wasteland some of humanity still refers to as home, as well as the paradise above. [Written by MAL Rewrite]","['Sequel (Movie) Rakuen Tsuihou: Kokoro no Resonance', 'Adaptation (Novel) Rakuen Tsuihou: Expelled from Paradise']",Rakuen Tsuihou,['Mecha'],,
227,"Uchuu Senkan Yamato 2199: Hoshi-Meguru Hakobune, Space Battleship Yamato 2199: Odyssey of the Celestial Ark",宇宙戦艦ヤマト2199 星巡る方舟,Space Battleship Yamato 2199: Odyssey of the Celestial Ark,"Star Blazers 2199: Space Battle Ship Yamato, Odyssey of the Celestial Arc",,,['Movie'],1,Finished Airing,"Dec 6, 2014",,,"['Production I.G', 'Bandai Visual', 'OLM', 'AIC', 'Lantis', 'Shochiku', 'Bandai', 'Tohokushinsha Film Corporation', 'Bandai Namco Games', 'Voyager Entertainment']","None found,",['Xebec'],Original,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",,1 hr. 51 min.,PG-13 - Teens 13 or older,7.72,#1233,#5710,"15,226",20,6074,"2199 AD. Yamato tried to leave behind the Large Magellanic Cloud galaxy, after receiving a ""Cosmo Reverse System"" at its destination, Iscandar. However, suddenly, it encounters a mysterious group at the edge of the Large Magellanic Cloud. The crew finds out that the group is called the ""Gatlantis,"" and that its leader is the Gutaba expeditionary force commander who calls himself ""Goran Dagaamu of Thunder."" The commander demands that Yamato be handed over to him. Yamato, wanting to hurry to Earth, escapes the fray. However, Yamato is attacked by a devastating beam weapon called the ""Flame Direct Attack Cannon"" that can transcend space. Yamato was able to retreat, but ends up getting lost, and finds itself in a strangely colored irregular dimension. The crew decides to turn off the engine on the ship, and explore a mysterious planet. In order to collect information, Kodai, Kiryū, Sawamura, Niimi, and Aihara land on the planet. What they saw when they arrived was a ship that was not supposed to be there. Dagaamu chases after the traces of Yamato's warp, and also reaches the strangely colored space. The planet on which Yamato landed was in fact what Dagaamu had been looking for all along. (Source: ANN)",[],Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,,,
228,"Gekijouban Aikatsu! Idol Katsudou!, Aikatsu! Idol Katsudou! Movie",劇場版 アイカツ！アイドルカツドウ！,,,,,['Movie'],1,Finished Airing,"Dec 13, 2014",,,"None found,","None found,",['Sunrise'],Original,,"['Idols (Female)', 'Music', 'School']",,1 hr. 28 min.,PG - Children,7.55,#1770,#7121,"8,810",35,4135,"The story of the anime revolves around Ichigo, who was just a normal middle school student until she suddenly got involved in the world of idols. The film will center on Aikatsu!'s greatest ""Super Live"" concert yet, the Dai Star Miya Ichigo Matsuri. Ichigo prepares for the concert with press conferences, last-minute lessons, and more. (Source: ANN)",[],Aikatsu! Movie,,['Slice of Life'],
229,"Yokai Watch Movie, Eiga Youkai Watch, Youkai Watch the Movie: The Secret of Birth, Nyan!",映画 妖怪ウォッチ　誕生の秘密だニャン！,"Yo-kai Watch the Movie: It's the Secret of Birth, Meow!",,Yo-Kai Watch: La Película,Yo-kai Watch Le Film,['Movie'],1,Finished Airing,"Dec 20, 2014",,,"['GYAO!', 'BIGFACE']",['Dentsu Entertainment USA'],['OLM'],Game,"['Award Winning', 'Comedy', 'Supernatural']",,['Kids'],1 hr. 36 min.,G - All Ages,7.03,#4242,#7712,"7,194",13,4228,The movie will feature special guests such as popular familiar characters from the TV anime series and the latest Youkai from the upcoming Youkai Watch 2 sequel games.,"['Sequel (Movie) Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!', '']",Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,,,
230,,サンタ・カンパニー,,,,,['Movie'],1,Finished Airing,"Oct 25, 2014",,,"['Rakuonsha', 'Kenji Studio']","None found,",['Nexus'],Original,,,,28 min.,PG - Children,5.73,#11239,#8696,"5,382",3,2353,"As a trainee of Santa Company, Noel White prepares for her test to become an official Tonttu, her assignment being ""To find the most important thing for a Santa Claus."" The deadline nears with an answer yet to be found, when a single letter from a child arrives late at the company. As the letter is about to be handled as a defect, Noel and friends set out on an adventure for the present - but will Noel find the answer to her assignment? Set a year after the events of the novel.",[],Santa Company,,['Fantasy'],
231,,映画ハピネスチャージプリキュア！人形の国のバレリーナ,,,,,['Movie'],1,Finished Airing,"Oct 11, 2014",,,['Kinoshita Group Holdings'],"None found,",['Toei Animation'],Original,,,,1 hr. 11 min.,G - All Ages,7.10,#3914,#9185,"4,604",3,2030,The film's story is set in the Doll Kingdom where dolls reside. Happiness Charge PreCure are asked to help by a women named Tsumugi when the sudden appearance of Saiarks begin wrecking havoc upon the Kingdom. However all is not what it seems with the mysterious man Black Fang dwelling in the shadows. (Source: ANN),[],Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,['Mahou Shoujo'],,
232,,PIKMIN Short Movies (ピクミン　ショートムービー),,,,,['Movie'],3,Finished Airing,"Oct 25, 2014",,,['Nintendo'],"None found,",['Dynamo Pictures'],Game,,,['Kids'],7 min. per ep.,G - All Ages,7.00,#4403,#11906,"1,999",14,1065,"Three short stories from the Nintendo Pikmin game series. The short 3D animated film is a project that Shigeru Miyamoto, a Japanese video game designer, created to explore the characters in a way his games could not.",[],Pikmin Short Movies,,['Fantasy'],
233,,타이밍,Timing,,,,['Movie'],1,Finished Airing,"Oct 3, 2014",,,"None found,","None found,","None found,",['Web manga'],"['Mystery', 'Suspense']","['School', 'Super Power']",,1 hr. 40 min.,R - 17+ (violence & profanity),6.16,#9045,#12778,"1,506",3,218,"Based on a webtoon of the same name. This film unravels the mystery behind a series of suicides at a high school in Seoul. Park Ja-gi, a teacher at this school whose mother is a shaman, keeps rejecting mysticism, but he can foresee a catastrophe in his dreams. Witnessing in his dream many people standing aside to jump off from the top of the school building, the school teacher tries tostop the mass suicide. There are some people around the school who also have special gifts. Kim Yeong-tak is a student who can stop time. Kang Min-hyeok can rewind time 10 seconds back but suffers from a guilty conscience about failing to save his own wife and child. Lastly, Jang Se-yun can foresee 10 minutes ahead of time. These people gather their abilities to prevent catastrophe at the school. (Source: Hancinema)","['Adaptation (Manhwa) Timing', '']",Timing (Movie),,,
234,,小さな庭園,The Small Garden,,,,['Movie'],1,Finished Airing,"Dec 10, 2014",,,"None found,","None found,","None found,",Unknown,"['Adventure', 'Fantasy']",,,12 min.,G - All Ages,5.93,#10285,#16609,547,0,185,"Story of a life form which wakes up in an unknown mysterious world. As he go deeper, he slowly understands what kind of place it is. The world seems beautiful, but it lacks what the real life has. He has to make a choice to stay or not.",[],Chiisana Teien,,,
235,,くるみ割り人形 (2014),,,,,['Movie'],1,Finished Airing,"Nov 29, 2014",,,['Sanrio'],"None found,","None found,",Unknown,"['Drama', 'Fantasy', 'Romance']",,,1 hr. 20 min.,G - All Ages,[],#19679,#17000,505,0,,A 2014 adaptation of the original Nutcracker story by E.T.A. Hoffmann.,[],Kurumiwari Ningyou (2014),,,
236,,Peeping Life -WE ARE THE HERO-,,,,,['Movie'],1,Finished Airing,"Nov 15, 2014",,,['CoMix Wave Films'],"None found,","None found,",Unknown,,,,59 min.,G - All Ages,[],#20982,#17550,454,1,,Movie of Peeping Life.,[],Peeping Life Movie: We Are The Hero,,['Comedy'],
237,,奇魂侍,,,,,['Movie'],1,Finished Airing,"Nov 14, 2014",,,"None found,","None found,",['Asahi Production'],Unknown,"['Action', 'Adventure', 'Drama']","['Historical', 'Samurai']",,17 min.,R - 17+ (violence & profanity),[],#19681,#17788,435,0,,"The blind samurai Haku can perceive that which cannot be seen by the eye. But he does not try to see the world that the eye can see. 'This world is the full of darkness' Attacked by thief in the dead of night, he lost both his parents and his sight. From that day on his faith in the world was gone. (Source: IMDb)",[],Kushimitama Samurai,,,
238,McDull Movie 5,麥兜我和我媽媽,McDull: Me & My Mum,,,,['Movie'],1,Finished Airing,"Oct 1, 2014",,,"None found,","None found,","None found,",Unknown,,"['Anthropomorphic', 'Detective']",['Kids'],1 hr. 21 min.,G - All Ages,[],#20083,#19998,285,0,,"Hong-Kong made fifth animated work of the McDull franchise (6th film overall). A look back at this swine’s origins is in order. He is older and perhaps a bit wiser. He’s now a respected detective and is recognized by the name of Bobby Mak instead of his baby name McDull. When he is called in to solve a death, his quick powers of observation save the day. If his deduction is true, no homicide took place. Everyone at the mansion is required to wait, and when the kids arrive, somebody has to entertain them. Mak recounts his life to them and he particularly emphasizes the closeness he had with his mother. From his days as a kid to his formative young adult years, she’s protected, given her sage advice and raised him like any mother would. She even tried to be a superhero, but an astronaut she is not. The metaphors are obvious, because the hospital she goes for that “space training” means she is ill. To a very young mind, to process certain situations can be tough. The universal messages are understood. The Mak family was never rich. To see the two struggle through young McDull’s eyes is enduring and Chinese youths born outside of this country can get an understanding where their parents came from. (Source: Ed Sum from The Vintage Tempest)","['Prequel (Movie) McDull: Xiang Dang Dang Ban Wo Xin', 'Sequel (Movie) McDull: Fan Bao Qibing']",McDull: Wo He Wo Mama,,['Comedy'],
239,,黄色い気球とばんの先生,See ya Mr. Banno!,,,,['Movie'],1,Finished Airing,"Oct 16, 2014",,,['Geidai Animation'],"None found,","None found,",Original,,,,4 min.,PG-13 - Teens 13 or older,[],#19410,#21954,177,0,,One day out of blue Prof. Banno of next class came to school with his hair shaven. Students made fun of his baldhead. Prof. Banno flew in a hot-air balloon the other day. Nobody knows anything about him afterwards. (Source: YouTube),[],Kiiroi Kikyu to Banno Sensei,,['Avant Garde'],
240,,81号农场之疯狂的麦咭,Farm House II,,,,['Movie'],1,Finished Airing,"Oct 1, 2014",,,"None found,","None found,",['Shanghai Animation Film Studio'],Original,,,['Kids'],1 hr. 20 min.,PG - Children,[],#16460,#22209,167,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (Movie) 81 Hao Nongchang: Baowei Mai Ji', '']",81 Hao Nongchang: Fengkuang de Mai Ji,,,
241,,뽀로로 극장판: 눈요정 마을 대모험,Pororo The Movie: Snow Fairy Adventure,,,,['Movie'],1,Finished Airing,"Dec 11, 2014",,,"None found,","None found,",['Ocon Studio'],Unknown,"['Adventure', 'Fantasy']",,['Kids'],35 min.,PG - Children,[],#21122,#23258,128,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Pororo Movie: Nun-yojeong Ma-eul Daemoheom,,,
