,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
153,"Funassyi to Q, FunaQ, FunaQ: Funassyi & Q",ふなＱ ～ふなっしーとＱ(そたいくん)～,,,,,['ONA'],14,Finished Airing,"May 12, 2013 to Mar 31, 2014",,,"None found,","None found,","None found,",Other,,,,12 min. per ep.,G - All Ages,[],#18036,#20997,230,0,,A variety talk show done through CGI animation of Funassyi (mascot character of the Tokyo suburb Funabashi) and Soutai-kun (mascot hero/disaster prevention character of the Tokyo ward Nerima).,[],FunaQ: Funassyi to Soutai-kun,,['Slice of Life'],
154,,十萬個冷笑話 番外篇,,,,,['ONA'],1,Finished Airing,"May 10, 2013",,,"None found,","None found,",['L²Studio'],['Web manga'],"['Comedy', 'Fantasy']",,,3 min.,PG-13 - Teens 13 or older,[],#14191,#22287,163,0,,The special of Shi Wan Ge Leng Xiaohua.,[],Shi Wan Ge Leng Xiaohua Fanwai Pian,['Parody'],,
155,,泡芙小姐花漾季,,,,,['ONA'],28,Finished Airing,"May 27, 2013 to ?",,,"None found,","None found,",['Hutoon Animation'],Original,,,,6 min. per ep.,PG-13 - Teens 13 or older,[],#20965,#24143,109,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Pao Fu Xiaojie 4th Season', 'Sequel (ONA) Pao Fu Xiaojie 5th Season']",Pao Fu Xiaojie: Hua Yang Ji,['Adult Cast'],['Slice of Life'],
156,The Boss's Women,老板的女人,,,,,['ONA'],1,Finished Airing,"Apr 25, 2013",,,"None found,","None found,","None found,",Original,,,,19 min.,R - 17+ (violence & profanity),[],#19745,#24711,99,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Laoban de Nuren,,['Comedy'],
157,My Instinct,本能だゾウ,Passionate Elephant,,,,['ONA'],1,Finished Airing,"Apr 17, 2013",,,"None found,","None found,",['Piso Studio'],Original,,,,2 min.,G - All Ages,[],#18658,#24651,100,1,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Honnou da Zou,,['Comedy'],
158,,お天気ポコ次郎,Pokojiro's Weather Report,,,,['ONA'],3,Finished Airing,"May 31, 2013 to Dec 2, 2013",,,"None found,","None found,",['Piso Studio'],Original,,,,1 min. per ep.,PG - Children,[],#20902,#24843,97,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Otenki Pokojiro,,['Comedy'],
159,Mirai Nikki OVA,未来日記リダイヤル,The Future Diary: Redial,,,,['OVA'],1,Finished Airing,"Jun 19, 2013",,,"None found,",['Funimation'],['asread.'],['Manga'],"['Supernatural', 'Suspense']",,['Shounen'],29 min.,R - 17+ (violence & profanity),7.28,#2954,#692,"363,563",634,226161,"Yuno Gasai lives a normal life as a first-year in high school. She gets along well with her parents and even has a small circle of friends. However, she cannot help but feel as if someone is missing from her life, someone so important to her that it was as if she had lived another life trying desperately to stay with them. After a class trip to the beach, Yuno returns home; but in the middle of the night, she receives strange messages from a voice only she can hear. The voice informs her of the person she is desperate to meet and that she must find him. Soon, she finds herself in a mysterious realm, her only goal being reunited with the person she cannot remember. Though obstacles stand in her way, Yuno will stop at nothing to meet her beloved once again. [Written by MAL Rewrite]","['Prequel (TV) Mirai Nikki (TV)', 'Adaptation (Manga) Mirai Nikki: Redial']",Mirai Nikki: Redial,['Psychological'],,
160,"High School DxD Episodes 13 and 14, Highschool DxD OVA",ハイスクールD×D OVA,,,,,['OVA'],2,Finished Airing,"Sep 6, 2012 to May 31, 2013",,,"['Genco', 'Lantis', 'AT-X', 'Fujimi Shobo']","None found,",['TNK'],['Light novel'],"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Mythology', 'School']",,23 min. per ep.,R+ - Mild Nudity,7.26,#3037,#886,"296,474",559,172139,"#1: Oppai, Minorimasu! (Episode 13) A rumor is going about the school about how girls are disappearing and coming back ill and with their breast size decreased. #2: Oppai, Motomemasu! (Episode 14) While observing how the others do their jobs so they can do theirs better, Issei and Asia go with Rias to see if a coffin is cursed. During the investigation Issei is possessed by an Egyptian magician named Unas, It just so happens that Unas is just as perverted as Issei. Unas will only leave Issei's body if they can release Unas from the curse placed on him by a devil that Unas tried to make his bride.","['Prequel (TV) High School DxD', 'Sequel (TV) High School DxD New']",High School DxD OVA,,,
161,"Fairy Tail: Youkoso Fairy Hills!, Yousei Gakuen: Yankee-kun to Yankee-chan",フェアリーテイル OVA,,,,,['OVA'],5,Finished Airing,"Apr 15, 2011 to Jun 17, 2013",,,"None found,","None found,","['Satelight', 'A-1 Pictures']",['Manga'],"['Comedy', 'Fantasy', 'Ecchi']",,['Shounen'],27 min. per ep.,PG-13 - Teens 13 or older,7.46,#2108,#1492,"169,909",437,96000,"When the members of Fairy Tail are not destroying towns or defeating powerful foes, they are attending school, traveling back in time, visiting water parks, and taking on odd jobs from strange clients. No matter where they go, a fun adventure always awaits, sometimes in the most unexpected form! [Written by MAL Rewrite]","['Adaptation (Manga) Fairy Tail', '']",Fairy Tail OVA,,,
162,"Seitokai Yakuindomo (2011), Seitokai Yakuindomo (2012), Seitokai Yakuindomo OAD, SYD OVA, SYD OAD",生徒会役員共 OAD,,,,,['OVA'],8,Finished Airing,"Apr 15, 2011 to Oct 17, 2013",,,['Starchild Records'],"None found,",['GoHands'],['4-koma manga'],,"['Gag Humor', 'School']",['Shounen'],26 min. per ep.,R - 17+ (violence & profanity),7.75,#1155,#1809,"132,781",122,69948,It is the start of Takatoshi Tsuda's second year as the put-upon vice president of the student council and his sister Kotomi is entering school as a first year. New friends and double entendres are made. (Source: ANN),"['Prequel (TV) Seitokai Yakuindomo', 'Sequel (TV) Seitokai Yakuindomo*', 'Adaptation (Manga) Seitokai Yakuindomo', '']",Seitokai Yakuindomo OVA,,['Comedy'],
163,"Papakiki OVA, Listen to Me, Girls, I'm Your Father! OVA, Listen to Me, Girls. I Am Your Father! OVA",パパのいうことを聞きなさい！OVA,,,,,['OVA'],2,Finished Airing,"Jun 25, 2013 to Mar 25, 2015",,,"None found,","None found,",['feel.'],['Light novel'],"['Comedy', 'Romance']",,,25 min. per ep.,PG-13 - Teens 13 or older,7.31,#2801,#3771,"39,806",27,23076,Limited edition episodes included with pre-orders for the 13th and 18th light novel volumes.,"['Prequel (Special) Papa no Iukoto wo Kikinasai!: Pokkapoka', '']",Papa no Iukoto wo Kikinasai! OVA,,,
164,,れすきゅーME!,,,,,['OVA'],1,Finished Airing,"Jun 20, 2013",,,"None found,","None found,",['Hoods Entertainment'],['Manga'],"['Comedy', 'Erotica']","['Harem', 'School']",['Seinen'],27 min.,R+ - Mild Nudity,5.75,N/A,#4000,"35,020",48,16268,"Masayuki Mizutani is looking forward to some time to himself when his parents leave on an extended business trip. Instead, he arrives home to see one of his schoolmates, Sayaka Shimizu, greeting him at the door in barely more than an apron! Sayaka is a family friend who was asked by Masayuki's parents to look after him while they were away, and to accomplish this mission, she has fully dedicated herself—mind, body, and soul. But when other young girls try to approach Masayuki and his newfound freedom, Sayaka vows to do whatever it takes to keep him all to herself. [Written by MAL Rewrite]","['Adaptation (Manga) Rescue Me!', '']",Rescue Me!,,,
165,"Kami nomi zo Shiru Sekai: Kanon OVA, Magical Star Kanon 100%",マジカル☆スター　かのん100％,Magical Star Kanon 100%!,,,,['OVA'],1,Finished Airing,"Jun 18, 2013",,,"None found,",['Sentai Filmworks'],['Manglobe'],['Manga'],,"['Mahou Shoujo', 'Music']",['Shounen'],24 min.,PG-13 - Teens 13 or older,6.76,#5524,#4144,"32,805",23,18504,Kanon spin-off OVA bundled with vol. 22 of the Kami nomi zo Shiru Sekai manga. (Source: Weekly Shonen Sunday),"['Adaptation (Manga) Magical☆Star Kanon 100%', '']",Magical☆Star Kanon 100%,,,
166,"Shinryaku! Ika Musume OAD, The Invader Comes From the Bottom of the Sea! OVA, Shinryaku! Ika Musume OVA, Squid Girl OVA",侵略!!イカ娘,The Squid Girl OVA,Squid Girl OVA,Shinryaku! Ika Musume Ovas,Shinryaku! Ika Musume OVA,['OVA'],3,Finished Airing,"Aug 8, 2012 to Sep 8, 2014",,,"['Lantis', 'Glovision']",['Sentai Filmworks'],['Diomedéa'],['Manga'],,,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.47,#2083,#4363,"29,254",17,14060,"Original anime DVD bundled with the 12th, 14th, and 17th volumes of the manga.","['Prequel (TV) Shinryaku!? Ika Musume', 'Adaptation (Manga) Shinryaku! Ika Musume']",Shinryaku!! Ika Musume,['Anthropomorphic'],['Comedy'],
167,"Rou-Kyuu-Bu! OVA, Rou-Kyu-Bu! OVA, Ro-Kyu-Bu ~ Fast Break! OVA",ロウきゅーぶ！智花のいちごサンデー,,,,,['OVA'],1,Finished Airing,"Jun 20, 2013",,,"['AT-X', 'KlockWorx', 'ASCII Media Works']","None found,",['Project No.9'],['Light novel'],"['Comedy', 'Sports', 'Ecchi']","['School', 'Team Sports']",,25 min.,PG-13 - Teens 13 or older,6.93,#4691,#5338,"18,171",8,8996,"Ro-Kyu-Bu! OVA bundled with the PlayStation Portable game ""Ro-Kyu-Bu!: Himitsu no Otoshimono.""","['Prequel (TV) Ro-Kyu-Bu!', 'Sequel (TV) Ro-Kyu-Bu! SS']",Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,,,
168,,ヌキどきッ! ~天使と悪魔の搾精バトル~,,,,,['OVA'],2,Finished Airing,"May 31, 2013 to Sep 27, 2013",,,"None found,","None found,",['PoRO'],Visual novel,,,,29 min. per ep.,Rx - Hentai,6.90,N/A,#5448,"17,188",53,6416,"Angels and demons had fought over a long time to see who reign supreme. In order to bring closure to this feud. An Angel named Sera and a demon named Firika were sent to the human world to finish this competition. The leader of both angels and demons decided that both the angel and demon must contend for the love of a human named Yamato. Thus, Sera and Firika compete to for Yamato's love and the supremacy of their entire race. (Source: Bilibili)","['Sequel (OVA) Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution', 'Adaptation (Light Novel) Nuki Doki! Tenshi to Akuma no Sakusei Battle']",Nuki Doki! Tenshi to Akuma no Sakusei Battle,,['Hentai'],
169,"Hidden-Dovey, KakuDere",かくしデレ,Lust-Struck Trilogy,,,,['OVA'],3,Finished Airing,"Apr 19, 2013 to Nov 29, 2013",,,['Pashmina'],['Kitty Media'],['Peak Hunt'],['Manga'],,,,23 min. per ep.,Rx - Hentai,6.94,N/A,#5920,"13,868",46,5144,"Nonoka goes out of her way to make a written confession to the older brother of one of her classmates, but he doesn't even read the letters. This prompts her to stop by in person, and express her ""hate"" for him through various antics...","['Adaptation (Manga) Kakushi Dere', '']",Kakushi Dere,,['Hentai'],
170,,相思相愛ノート THE ANIMATION,,,,,['OVA'],2,Finished Airing,"Feb 22, 2013 to May 31, 2013",,,['Pink Pineapple'],"None found,",['T-Rex'],['Manga'],,,,28 min. per ep.,Rx - Hentai,7.23,N/A,#6334,"11,626",61,4354,"Based on the manga by Fukudahda. Asoka Madoka is invited to karaoke by her friends where she is introduced to Miyamoto who she happens to know from before. The two other girls depart with two other boys. Then, Asoka and Miyamota make out, rent a love hotel, and do what needs to be done. Ai-chan is a girl who happens to be into a smell fetish who likes Namikawa. After school, when there is no one around, the two of them have some fun.","['Adaptation (Manga) Soushisouai Note', '']",Soushisouai Note The Animation,,['Hentai'],
171,,ガーデン,,,,,['OVA'],2,Finished Airing,"Apr 26, 2013 to Jul 26, 2013",,,['Pink Pineapple'],"None found,",['Office TakeOut'],['Manga'],,,,28 min. per ep.,Rx - Hentai,6.44,N/A,#6383,"11,408",55,5188,"Garden is a place (maybe another world) created for the sole purpose of accepting every sexual actions between its participants, allowing them to fulfill their deepest sexual desires and find eternal happiness, which you'd be unable to discover on earth.","['Adaptation (Manga) Garden', '']",Garden,,['Hentai'],
172,,RIN×SEN＋Ran→Sem Cross Mix,,,,,['OVA'],2,Finished Airing,"Jun 28, 2013 to Aug 30, 2013",,,"None found,","None found,",['Suzuki Mirano'],Visual novel,,,,29 min. per ep.,Rx - Hentai,6.96,N/A,#6558,"10,696",83,4207,A cross over between the two hentai RIN×SEN and RAN→SEM.,[],Rin x Sen + Ran -> Sem: Cross Mix,,['Hentai'],
173,,不良にハメられて受精する巨乳お母さん THE ANIMATION,,,,,['OVA'],2,Finished Airing,"May 31, 2013 to Aug 30, 2013",,,['Pink Pineapple'],"None found,",['Office TakeOut'],Visual novel,,,,23 min. per ep.,Rx - Hentai,6.15,N/A,#6977,"9,276",47,3724,"Kyouko has incestuous feelings toward her son. The story slowly progresses into the son realizing his own feelings toward his mom. Later on, a friend of her son's, Shin, blackmails her into doing whatever he wants. Slowly, she starts enjoying herself more and more. Will she break or fall for her son?","['Adaptation (One-shot) Furyou ni Hamerarete Jusei suru Kyonyuu Okaasan: Iki Jigoku ni Ochita Kazoku no Game', '']",Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,,['Hentai'],
174,,メスのちトラレ,,,,,['OVA'],2,Finished Airing,"Apr 5, 2013 to Jun 21, 2013",,,['Mary Jane'],"None found,",['Rabbit Gate'],['Manga'],,,,14 min. per ep.,Rx - Hentai,6.08,N/A,#6990,"9,223",46,3434,"An adaption based of Chapter 8 of the manga Otome Dori. While the first episode is an adaption of chapter 8, the second episode is original content. Preparation for the cultural festival have begun. As president and vice president of the student council, as well as a couple, Reiko and Shintaro are given the jobs of keeping tabs on the preparation together. While browsing through campus, they find a fellow student who request they sample the drink he was making for the festival. Suddenly, not knowing why, Reiko starts feeling aroused and decides to take Shintaro into a classroom set up as a dark maze. Shortly while inside the two are separated and when reunited, Reiko finds herself unable to control her urges and allows Shintaro to help release her sexual desires but only to find out it wasn't him who found her, Shintaro had already left the room. Shintaro has noticed that Reiko has been acting strange after the incident he knows nothing about and decides to consult Misaki for help, another member of the student council. She suspects Reiko is tired from the preparation work for the cultural festival and the two decide they all take a trip to an amusement park. On the day of the trip, Shintaro and Reiko meet up but Misaki was no where to be found. Reiko suddenly receives an email on her phone. A shocking expression she lets out as she looks upon the image she receive, an image of what has happened to Misaki.","['Adaptation (Manga) Dere Nochi Torare', 'Adaptation (Manga) Otomedori']",Mesu Nochi Torare,,['Hentai'],
175,,アイアンマン：ライズ・オブ・テクノヴォア,Iron Man: Rise of Technovore,,Iron Man: La Rebelión de Technivoro,Iron Man: L'Attaque des Technovores,['OVA'],1,Finished Airing,"Apr 16, 2013",,,['Sony Pictures Entertainment'],['Marvel Entertainment'],['Madhouse'],Other,,,,1 hr. 28 min.,PG-13 - Teens 13 or older,6.15,#9093,#7080,"8,943",8,4178,"The film explores a confrontation between Iron Man and the villainous Ezekiel Stane, who develops new bio-technology that seemingly outclasses the Iron Man armor. After Stane unleashes a terrorist attack and sets Tony Stark up to take the fall, Iron Man must evade S.H.I.E.L.D.'s man hunt and find a way to clear his name. (Source: Marvel)",[],Iron Man: Rise of Technovore,['Mecha'],['Action'],
176,,凌成敗! ~学園美少女制裁秘録~,,,,,['OVA'],2,Finished Airing,"Apr 26, 2013 to Jul 26, 2013",,,"None found,","None found,",['Suzuki Mirano'],Visual novel,,,,29 min. per ep.,Rx - Hentai,6.78,N/A,#7330,"8,223",23,2912,Based on the erotic game by Tinker Bell.,[],Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,,['Hentai'],
177,M-ogui: Last Order,M男食い ラストオーダー,,,,,['OVA'],1,Finished Airing,"Jun 21, 2013",,,"['MS Pictures', 'BOOTLEG']",['Kitty Media'],['Studio 1st'],['Manga'],,,,16 min.,Rx - Hentai,6.38,N/A,#7662,"7,309",20,3379,"Anime adaptation of the same name manga by Kurosugi Shinsaku. Rina and Shiori are two women who are not to be messed with. One night, when out late in the karaoke bar, the staff of the karaoke bar tries to take advantage of the two ladies. There is a disagreement about the bill, but the two ex-gang ladies fight back. As revenge they decide to rape the karaoke staff and force them to have sex with each other.","['Adaptation (Manga) Buchiage!', '']",M Ogui: Last Order,,['Hentai'],
