,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
78,"Uchi no 3Shimai, Uchi no San Shimai",うちの3姉妹,,,,,['TV'],102,Finished Airing,"Apr 8, 2008 to Mar 30, 2010",['Spring 2008'],Unknown,"None found,","None found,","['Toei Animation', 'Studio Animal']",Other,"['Comedy', 'Slice of Life']",,,23 min. per ep.,G - All Ages,6.32,#8131,#14735,883,1,185,"The daily life of the Motsumoto family. The three sisters, Fuu, Suu, and Chii, follow what happens on a daily basis. Mother and Father have to deal with them sometimes, but they're used to it.",[],Uchi no 3 Shimai,,,
79,,リトル・チャロ,Little Charo,,,,['TV'],50,Finished Airing,"Apr 2, 2008 to Mar 25, 2009",['Spring 2008'],Wednesdays at 19:45 (JST),['NHK'],"None found,",['Spooky graphic'],Original,,,,5 min. per ep.,G - All Ages,6.25,#8538,#15016,813,0,198,NHK's English education program featured the adventures of a puppy named Charo in New York.,"['Sequel (TV) Little Charo 4: Eigo de Aruku New York', '']",Little Charo,['Educational'],['Slice of Life'],
80,,ぜんまいざむらい,,,,,['TV'],215,Finished Airing,"Apr 3, 2006 to Feb 6, 2009",['Spring 2006'],Unknown,['Aniplex'],"None found,","['A-1 Pictures', 'No Side']",Original,,,['Kids'],5 min. per ep.,G - All Ages,5.85,#10699,#15132,783,2,233,"200 years ago, Zenmai Zamurai was a thief by profession. While stealing from a house one night, he fell down a well and died. He was then resurrected by Daifukunokami and a wind-up key was placed on his head. If the key wound down, Zennosuke would die. The only way the key can be wound is by Zennosuke doing good deeds. In order to achieve this end, he is given the Dango-ken, which is a sword with Japanese Dumplings skewered onto it. Whenever Zenmai Zamurai sees people doing injustice or generally being out of control, he uses his sword to shoot the dumplings into their mouths. When the dumplings are eaten, the people suddenly become happy and realize the error of their ways. He helps out the people of his village in many ways, big and small. Whenever he has done well, a rainbow comes out of the sky to wind up his key. -Wikipedia",[],Zenmai Zamurai,,['Comedy'],
81,"Hatarakids Maiham Gumi, Hatara kids My ham Gumi, Master Hamsters",はたらキッズマイハム組,Master Hamsters,,,,['TV'],50,Finished Airing,"Oct 7, 2007 to Oct 5, 2008",['Fall 2007'],Unknown,['TV Asahi'],"None found,",['Toei Animation'],Original,,,['Kids'],25 min. per ep.,PG - Children,5.94,#10211,#15667,678,1,134,"Hatara Kids Maihamu Gumi, literally ""Working Kids, My Hamster Team"", is a Japanese anime action series for young children about hamsters who hold down jobs from firefighting to cooking. (Source: Wikipedia)",[],Hatara Kids Mai Ham Gumi,,['Action'],
82,Miracle Mimika,味楽る!ミミカ,Miracle! Mimika,,,,['TV'],225,Finished Airing,"Apr 3, 2006 to Mar 13, 2009",['Spring 2006'],Unknown,['NHK'],"None found,",['Digital Media Lab'],Original,"['Gourmet', 'Slice of Life']",,['Kids'],10 min. per ep.,G - All Ages,[],#20319,#16051,619,0,,"Himeno Mimika is a daughter of historical cook family. She goes to a cooking school, Miracle Academy which train cooks all over the world. Vying with rivals, she brings out her gift, and she grows up as a cook. (Source: AnimeNfo)",[],Miracle! Mimika,,,
83,,はっけん たいけん だいすき! しまじろう,,,,,['TV'],101,Finished Airing,"Apr 7, 2008 to Mar 29, 2010",['Spring 2008'],Unknown,"None found,","None found,","['Studio Kikan', 'Pierrot Plus']",Original,"['Adventure', 'Comedy', 'Fantasy']",,['Kids'],25 min. per ep.,G - All Ages,6.16,#9065,#16529,557,1,126,Second season of the Shimajirou children's television series.,"['Prequel (TV) Shima Shima Tora no Shimajirou', 'Sequel (TV) Shimajirou Hesoka']",Hakken Taiken Daisuki! Shimajirou,,,
84,Odenkun,おでんくん,,,,,['TV'],156,Finished Airing,"Aug 4, 2005 to Feb 27, 2009",['Summer 2005'],Unknown,['Studio Egg'],"None found,","None found,",Picture book,,,,7 min. per ep.,G - All Ages,[],#20789,#17005,506,1,,"In an odd dimensional bubble inside the kettle of an Oden food cart exists Oden village. The residents of Oden village spend their idyllic days waiting for customers to come and eat them. In the meantime, Oden-kun helps other troubled dwellers to realize their dreams. One day, he hears that a customer's mother suffers from cancer so he leaves the kettle and after being eaten, faces the cancer cell Gannosuke. Oden-kun's dream is to meet his own mother. Looking forward to this day, Oden-kun spends his days doing one good deed a day. (Source: ANN)","['Sequel (TV) Ganbare! Oden-kun', '']",Oden-kun,,['Comedy'],
85,,えほん寄席,,,,,['TV'],73,Finished Airing,"Apr 2006 to Nov 11, 2023",['Spring 2006'],Unknown,"['NHK', 'Pony Canyon']","None found,","None found,",Other,,"['Historical', 'Performing Arts']",['Kids'],5 min. per ep.,PG - Children,[],#17874,#17189,488,0,,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,[],Ehon Yose,,['Horror'],
86,Hoshi Shinichi's Short Shorts,星新一 ショートショート,,,,,['TV'],26,Finished Airing,"Nov 11, 2007 to Nov 17, 2008",['Fall 2007'],Unknown,['Directions'],"None found,",['Echoes'],Book,"['Comedy', 'Sci-Fi']",,,10 min. per ep.,PG-13 - Teens 13 or older,[],#18683,#17232,483,0,,"This series features stories from the acclaimed sci-fi writer Hoshi Shinichi. The episodes uses animation, live-action footage, computer graphics, and other visual means to re-enact the short stories. Each episode is a collection of several short-short stories by Hoshi Shinichi. Note: This entry includes the pilot and the 25 TV episodes.",[],Hoshi Shinichi Short Short,,,
87,"Yume-miru Anime On-chan, Yume Miru Anime On-chan, Dreaming Anime On-chan",ユメミル、アニメ「onちゃん」,,,,,['TV'],26,Finished Airing,"Jan 18, 2008 to Aug 22, 2008",['Winter 2008'],Unknown,"None found,","None found,","None found,",Unknown,,,,6 min. per ep.,G - All Ages,[],#16182,#17667,445,0,,"A children's series featuring on-chan, the television station HTB's mascot character. On-chan has appeared in parades and various promotions for the station since 1997.","['Prequel (TV Special) On-chan, Yume Power Daibouken!', '']","Yume Miru, Anime: On-chan",,['Comedy'],
88,,ぷるるんっ! しずくちゃんあはっ☆,,,,,['TV'],51,Finished Airing,"Oct 7, 2007 to Sep 28, 2008",['Fall 2007'],Unknown,"None found,","None found,",['TMS Entertainment'],['Manga'],,,['Kids'],24 min. per ep.,None,[],#21178,#17677,445,2,,Second season of Pururun! Shizuku-chan.,"['Prequel (TV) Pururun! Shizuku-chan', 'Sequel (TV) Picchipichi Shizuku-chan']",Pururun! Shizuku-chan Aha,,['Comedy'],
89,,まめうしくん,,,,,['TV'],52,Finished Airing,"Oct 6, 2007 to Sep 27, 2008",['Fall 2007'],Unknown,['Sotsu'],"None found,",['TMS Entertainment'],Picture book,"['Comedy', 'Fantasy']",,['Kids'],15 min. per ep.,G - All Ages,[],#19998,#18759,363,0,,Mameushi-kun follows the farmland adventures of a calf that is as small as a dust speck. (Source: AniDB),[],Mameushi-kun (TV),,,
90,Consumer Electronics John TV Show,家電漫才 ジョンテレビSHOW！,,,,,['TV'],25,Finished Airing,"Apr 6, 2008 to Aug 21, 2008",['Spring 2008'],Unknown,"['TV Tokyo', 'Milky Cartoon']","None found,","None found,",Unknown,,,,3 min. per ep.,G - All Ages,[],#19179,#19748,300,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Kaden Manzai John TV Show!,,['Comedy'],
91,"Cocomong 1, Reizou Kono Kuni no Cocomong",냉장고 나라 코코몽,Cocomong,,,,['TV'],26,Finished Airing,"Mar 5, 2008 to Aug 27, 2008",['Spring 2008'],Wednesdays at Unknown,"None found,","None found,",['Olive Studio'],Original,,,['Kids'],12 min. per ep.,G - All Ages,[],#20539,#20312,267,0,,"The cold air from the air circulation duct in the refrigerator turned the vegetables into animals: The pea pig brothers Dookong, Saekong, Naekong, mushroom-radish Hippo Doori, carrot-donkey Kaero, and cucumber-alligator Agle. They travel to Refrigerator Land (Cutie Land) through the air duct. They fall on egg-rabbit Aromi's flower garden! The animals help to fix and reorganize Aromi's flower garden which was damaged because of them. They meet sausage-monkey Cocomong and set to learn about friendship, compassion, and responsibility together through playing. (Source: Official YouTube Channel)","['Sequel (TV) Cocomong 2', '']",Naengjang-go Nala Cocomong,,,
92,,忍者玉丸,,,,,['TV'],26,Finished Airing,"Apr 12, 2008 to Oct 25, 2008",['Spring 2008'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],5 min. per ep.,G - All Ages,[],#20686,#20523,257,0,,A simple short anime series about a ninja named Tamamaru who is diligent and enthusiastic about his ninja training...but always fails at it.,"['Sequel (TV) Shin Ninja Tamamaru', '']",Ninja Tamamaru,['Martial Arts'],,
93,Fight Tension☆School,たたかえ!土管くん ロボリンピック編,,,,,['TV'],13,Finished Airing,"Apr 5, 2008 to Sep 27, 2008",['Spring 2008'],Unknown,"None found,","None found,",['DLE'],Original,,,,5 min. per ep.,G - All Ages,[],#14779,#20715,246,0,,"The fourth season of the Dokan-kun franchise. It aired within the ""Fight Tension☆TV"" variety program.","['Prequel (TV) Tatakae! Dokan-kun: Gekitou-kun', 'Sequel (TV) Tobidase! Dokan-kun']",Tatakae! Dokan-kun: Robolympic-hen,['Mecha'],['Comedy'],
94,"Fuwa and the five rings, 福娃五连环, Fuwa Wu Lianhuan",福娃の五連環,Fuwa,,,,['TV'],54,Finished Airing,"Oct 1, 2007 to Aug 24, 2008",['Fall 2007'],Unknown,"None found,","None found,","None found,",Original,,,,11 min. per ep.,PG - Children,[],#18072,#21126,224,0,,"Fuwa Beibei encounters the severely injured goddess, Athena. In order to help Athena regain strength, Beibei sets out to find a mysterious wooden box left by Coubertin in 1894, but the worrying thing is that Pixiu who injured his stomach from his glutinous eating habits heard this news too. He thought that this mysterious energy could not only cure his stomach, but also improve his magic, and such begins the journey through time and space of two spirits with different aims. After all the hardships, they found the sixth son of the dragon - Bixi, and after the two's efforts in passing his test, Bixi carries them along 100 years of Olympic history.","['Prequel (TV) Fuwa Aoyun Manyouji', '']",Fuwa no Go Renkan,['Historical'],,
95,,レオナルド博士とキリン村のなかまでしょ,,,,,['TV'],26,Finished Airing,"Apr 5, 2008 to Sep 27, 2008",['Spring 2008'],Saturdays at Unknown,"None found,","None found,","None found,",Original,,,['Kids'],5 min. per ep.,G - All Ages,[],#19789,#21371,209,0,,"The second season of Leonardo Hakase to Kirin-mura no Nakama-tachi, the title had changed from ""Nakama-tachi"" to ""Nakama desho.""","['Prequel (TV) Leonardo Hakase to Kirin-mura no Nakama-tachi (TV)', '']",Leonardo Hakase to Kirin-mura no Nakama desho,,['Comedy'],
96,,브리스톨 탐험대,,,,,['TV'],26,Finished Airing,"Mar 6, 2008 to Sep 11, 2008",['Spring 2008'],Unknown,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],25 min. per ep.,PG - Children,[],#16932,#23212,130,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Beuliseutol Tamheomdae,,,
97,,おべとも学園,,,,,['TV'],200,Finished Airing,Apr 2008 to Mar 2013,['Spring 2008'],Unknown,['NHK'],"None found,","None found,",Original,,,,2 min. per ep.,G - All Ages,[],#20782,#24012,112,0,,A series by Japanese illustrator Obetomo which aired on NHK's Shakin! program.,[],Obetomo Gakuen,['School'],['Slice of Life'],
98,,消失的文明,,,,,['TV'],13,Finished Airing,Apr 2007 to Sep 2008,['Spring 2007'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],22 min. per ep.,PG - Children,[],#15718,#24336,106,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Xiaoshi de Wenming,,,
99,Eve's Time,イヴの時間,Time of Eve,Time of Eve,,Time of Eve,['ONA'],6,Finished Airing,"Aug 1, 2008 to Sep 18, 2009",,,"['Directions', 'Code', 'Trick Block']",['AnimEigo'],['Studio Rikka'],Original,"['Sci-Fi', 'Slice of Life']",,,18 min. per ep.,PG-13 - Teens 13 or older,7.99,#684,#1344,"190,379","1,251",80559,"In future Japan, in a time when android housekeepers have become commonplace, society strictly abides by the Three Laws of Robotics, which all androids must follow. Under the influence of the Robot Ethics Committee, androids are treated the same way as lesser technology, such as household appliances. However, a minority with an adoration for androids exists, categorized as ""android-holics,"" and are shunned by the general public. Rikuo Sakisaka was raised to accept society's precept about androids, and is perfectly aware that they are not human. That is, until the day he discovers a strange message buried within the activity logs of his household android, Sammy. This leads him to Eve no Jikan, a cafe with only one rule that its patrons must adhere to: there must be no distinction made between humans and androids. Curiosity drives Rikuo to learn more about the shop, and he attempts to unearth the reason behind Sammy's peculiar behavior. [Written by MAL Rewrite]","['Adaptation (Manga) Eve no Jikan', '']",Eve no Jikan,,,
100,"Bonen no Xamdou, Bonen no Zamudo, Bounen no Zamudo, Bounen no Zamned",亡念のザムド,Xam'd: Lost Memories,,,,['ONA'],26,Finished Airing,"Jul 15, 2008 to Feb 4, 2009",,,"['Aniplex', 'Half H.P Studio', 'Sony Interactive Entertainment']",['Sentai Filmworks'],['Bones'],Original,"['Action', 'Adventure', 'Sci-Fi']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.62,#1497,#1673,"146,916","1,102",59732,"Sentan Island is a small island surrounded by the Yuden Sea. It exists in a state of dreamlike tranquility, cut off from the war between the Northern Government and the Southern Continent Free Zone. Our hero, Akiyuki Takehara, lives on Sentain Island along with his mother Fusa. He is currently separated from his father, the town doctor Ryuzo, but the bond between father and son remains. One day, after taking Ryuzo the lunch that Fusa has made for him as usual, Akiyuki arrives at school, where he is caught up in an explosion along with his friends, Haru and Furuichi. The explosion produces a mysterious light, which enters Akiyuki's arm, causing him excruciating pain. He's given no time to understand it, however, as the white-haired girl who rode on the bus with him guides him to a power unlike anything he's ever known.","['Adaptation (Manga) Bounen no Xamdou: Junreisha no Compass', '']",Bounen no Xamdou,['Military'],,
101,CB,Candy boy -Nonchalant talk of the certain twin sisters in daily life-,,,,,['ONA'],7,Finished Airing,"May 2, 2008 to May 8, 2009",,,['Half H.P Studio'],"None found,",['AIC'],Original,,"['Love Polygon', 'School']",,14 min. per ep.,PG-13 - Teens 13 or older,6.76,#5556,#2609,"77,242",360,35361,"Yukino and Kanade Sakurai are twin sisters that live together in a high school dorm. Although they are twins, they tend to act romantic toward each other, holding hands and going on dates. One day, Kanade sees Yukino hanging out with a new girl, Sakuya Kamiyama. Realizing how much time these two spend together, Kanade assumes they are dating, and she begins to distance herself from her sister. Yukino promptly notices and pleads with Kanade not to leave. In reality, Sakuya has only been asking for advice about Kanade, revealing her obsessive love. How will this love triangle play out? [Written by MAL Rewrite]","['Prequel (ONA) Candy☆Boy: Side Story For Archive', 'Sequel (Special) Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron', 'Adaptation (Manga) Candy Boy', '']",Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,,['Girls Love'],
102,,떳다 그녀!!,There She Is!!,,,,['ONA'],5,Finished Airing,"Apr 20, 2003 to Dec 9, 2008",,,['SamBakZa'],"None found,","None found,",Original,"['Comedy', 'Romance']",,,4 min. per ep.,G - All Ages,7.84,#951,#4664,"25,238",155,13959,"The plot revolves around Doki, a female rabbit, meeting, falling in love with, and chasing Nabi, a male cat, in a world where love between the two species is socially unacceptable. The theme of the short is that all love can be accepted and has a chance. Nabi attempts to cure Doki's infatuation for him, but after seeing the extent of her love, he gives in and finds something he can appreciate in her. (Source: Wikipedia)","['Sequel (ONA) Tteotda Keunyeo!! Another Step', '']",Tteotda Keunyeo!!,['Anthropomorphic'],,
103,Macross 25th Anniversary Special Eizou: All That VF Macross F Version,マクロス 25周年記念 『All That VF -Version F-』,Macross 25th Anniversary: All That VF Macross F Version,,,,['ONA'],1,Finished Airing,Aug 2008,,,"None found,","None found,","None found,",Original,"['Action', 'Sci-Fi']",,,2 min.,PG-13 - Teens 13 or older,6.24,#8610,#9794,"3,797",0,1459,Short movie about the Variable Fighters in Macross F.,[],Macross 25-shuunen Kinen: All That VF Macross F Version,['Mecha'],,
104,Macross 25th Anniversary Special Eizou: All That VF Macross Zero Version,マクロス 25周年記念 「ALL THAT VF」Ver.ZERO,Macross 25th Anniversary: All That VF Macross Zero Version,,,,['ONA'],1,Finished Airing,"Jul 25, 2008",,,"None found,","None found,","None found,",Original,"['Action', 'Sci-Fi']",,,2 min.,PG-13 - Teens 13 or older,6.14,#9174,#9955,"3,599",1,1359,Short movie about the Macross Zero Variable Fighters.,[],Macross 25-shuunen Kinen: All That VF Macross Zero Version,['Mecha'],,
105,Shinjuku Shin-chan Patrol: Be Careful of Bad Adults,新宿シンちゃんパトロール わるい大人に気をつけて,,,,,['ONA'],1,Finished Airing,Aug 2008,,,"None found,","None found,","None found,",Unknown,,,['Kids'],20 min.,PG - Children,5.50,#12112,#17311,475,0,172,"Free video hosted by Tokyo neighbourhood to protect kids from ""bad adults"". (Source: ANN)","['Sequel (ONA) Shinjuku Shin-chan: Yoiko no Koutsuu Anzen', '']",Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,['Educational'],,
106,,ビックリマンキッズ　テーマファイターニャンダー,,,,,['ONA'],4,Finished Airing,"Aug 6, 2008 to Nov 27, 2008",,,"None found,","None found,","None found,",Other,,,['Kids'],2 min. per ep.,G - All Ages,[],#16952,#19612,307,0,,A Bikkuriman spinoff. This anime was a brand-awareness promotion for a new chocolate candy line; but the anime focuses on the characters in their universe without any actual product placement or reference to the chocolate.,[],Bikkuriman Kids: Theme Fighter Nyander,['Parody'],,
107,DMC,デトロイト・メタル・シティ,Detroit Metal City,,,,['OVA'],12,Finished Airing,"Aug 8, 2008 to Oct 28, 2008",,,"['Sony Music Entertainment', 'Beyond C.']",['Sentai Filmworks'],['Studio 4°C'],['Manga'],,"['Adult Cast', 'Gag Humor', 'Music', 'Parody', 'Showbiz']",['Seinen'],14 min. per ep.,R - 17+ (violence & profanity),8.09,#534,#1191,"218,141","3,300",111280,"Dominating the world of indie music, Detroit Metal City (DMC) is a popular death metal band known for its captivatingly dark and crude style. Its extravagant lead singer, Johannes Krauser II, is especially infamous as a demonic being who has risen from the fiery pits of hell itself in order to bring the world to its knees and lord over all mortals—or at least that's what he's publicized to be. Unbeknownst to his many worshippers, Krauser II is just the alter ego of an average college graduate named Souichi Negishi. Although he is soft-spoken, peace-loving, and would rather listen to Swedish pop all day, he must participate in DMC's garish concerts in order to make ends meet. Detroit Metal City chronicles Negishi's hilarious misadventures as he attempts to juggle his hectic band life, a seemingly budding romance, and dealing with his incredibly obsessive and dedicated fans. [Written by MAL Rewrite]","['Adaptation (Manga) Detroit Metal City', '']",Detroit Metal City,,['Comedy'],
108,Lucky Star OVA,らき☆すた OVA（オリジナルなビジュアルとアニメーション）,Lucky☆Star OVA,,,,['OVA'],1,Finished Airing,"Sep 26, 2008",,,"['Kadokawa Shoten', 'Movic', 'KlockWorx']","['Funimation', 'Bandai Entertainment']",['Kyoto Animation'],['4-koma manga'],,"['CGDCT', 'School', 'Video Game']",,42 min.,PG-13 - Teens 13 or older,7.80,#1038,#1761,"136,722",221,79480,"The OVA features six separate stories revolving around the cast, some of which border on the bizarre; one of which is an MMORPG environment being played by Konata, Kagami, Tsukasa, and Nanako Kuroi, and another in which Kagami has a ""suggestive"" dream about Konata. (Source: Wikipedia)",[],Lucky☆Star: Original na Visual to Animation,,['Comedy'],
109,,スクールランブル三学期,School Rumble 3rd Semester,,,School Rumble: Les Vacances d'été,['OVA'],2,Finished Airing,"Jul 17, 2008 to Sep 17, 2008",,,['Kodansha'],"None found,",['Studio Comet'],['Manga'],"['Comedy', 'Romance']","['Gag Humor', 'Love Polygon', 'School']",['Shounen'],26 min. per ep.,PG-13 - Teens 13 or older,7.28,#2897,#2908,"64,255",91,36352,A short 2 episodes attempt to conclude the series. Karasuma goes to America after the end of the third term. Will Harima finally confess? What will happen with Tenma and Karasuma?,"['Prequel (TV) School Rumble Ni Gakki', 'Adaptation (Manga) School Rumble']",School Rumble San Gakki,,,
110,,テニスの王子様 Original Video Animation 全国大会編 Final,The Prince of Tennis: The National Tournament Finals,,,,['OVA'],7,Finished Airing,"Apr 25, 2008 to Jan 23, 2009",,,"['Production I.G', 'TV Tokyo', 'Bandai Visual', 'Marvelous Entertainment', 'Nihon Ad Systems', 'Shueisha']","None found,",['M.S.C'],['Manga'],,,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.95,#737,#3872,"37,712",53,20249,"After their victory over Shitenhouji Middle School in the semifinals, Ryouma Echizen and the Seishun Academy Boys Tennis Team must now face off against the two-time defending champions of Rikkai University-Affiliated Middle School in order to claim the national title. Rikkai is not only seeking revenge for its team's previous loss to Seishun at the Kanto Regional Tournament, but they also are aiming to win the national title for a third consecutive year. In the conclusion of Tennis no Oujisama, the titular ""Prince of Tennis"" is pitted against the ""Child of God"" in a head-to-head battle for the national championship title. Along the way, Ryouma must teach his opponents and teammates that there is more to tennis than winning. [Written by MAL Rewrite]","['Prequel (OVA) Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal', 'Sequel (OVA) Tennis no Oujisama: Another Story - Kako to Mirai no Message', 'Sequel (TV) Shin Tennis no Oujisama', 'Sequel (Movie) Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Oujisama']",Tennis no Oujisama: Zenkoku Taikai-hen - Final,,['Sports'],
111,"Magister Negi Magi: Ala Alba, Magical Teacher Negima! ~The White Wing~",魔法先生ネギま！～白き翼 ALA ALBA～,,,,,['OVA'],3,Finished Airing,"Aug 12, 2008 to Feb 17, 2009",,,"None found,","None found,","['Shaft', 'Studio Pastoral']",['Manga'],"['Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Vampire']",['Shounen'],30 min. per ep.,PG-13 - Teens 13 or older,7.39,#2394,#4158,"32,525",42,11247,OVA episodes that are bundled with the limited edition of the manga volumes 23-25. First episode to cover chapters 176 and 177 of the manga. Second episode to cover chapters 178-180. And third episode to cover chapters 182 and 183.,"['Sequel (OVA) Mahou Sensei Negima!: Mou Hitotsu no Sekai', 'Adaptation (Manga) Mahou Sensei Negima!']",Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,,,
112,"Shoujo Sect: Innocent Lovers, Shojo Sect",少女セクト,Shoujo Sect,,,,['OVA'],3,Finished Airing,"Jul 25, 2008 to Nov 25, 2008",,,"['Milky Animation Label', 'MS Pictures']","None found,",['Amarcord'],['Manga'],"['Girls Love', 'Hentai']",,,27 min. per ep.,Rx - Hentai,6.66,N/A,#4189,"31,834",160,13830,"Ten years ago, Shinobu Handa and Momoko Naitou met on a playground and became friends. Before their separation, they shared a kiss and a promise that they would see each other again. Years later, Shinobu still remembers that vow, but Momoko has forgotten it. Now the two attend the same school. However, their personalities are complete opposites. Shinobu is a delinquent collecting a string of lovers, but Momoko is a serious student and a member of the disciplinary committee. Shinobu uses her flirtatious nature to try to make Momoko rediscover the bond and feelings they once shared. Various stories of love and lust envelop Momoko and Shinobu's lives. Can these two find their way back to one another? [Written by MAL Rewrite]","['Adaptation (Manga) Shoujo Sect', '']",Shoujo Sect,,,
113,Batman Anime,バットマン ゴッサムナイト,Batman: Gotham Knight,,,,['OVA'],6,Finished Airing,"Jul 8, 2008",,,['Cyclone Graphics'],['Warner Bros. Pictures'],"['Bee Train', 'Production I.G', 'Madhouse', 'Studio 4°C']",Other,"['Action', 'Adventure']",,,12 min. per ep.,R - 17+ (violence & profanity),6.93,#4659,#4234,"30,985",67,18041,"Anime-inspired direct-to-DVD anthology film. Comprised of six short stories, from diverse creators, including Academy Award-nominated Josh Olsen (A History of Violence), Batman Begins writer David S. Goyer, and comics scribe Brian Azzarello. It's planned for a release window of two to four weeks prior to the release of The Dark Knight, and would bridge the gap between Batman Begins and The Dark Knight. (Source: IMDB)",[],Batman: Gotham Knight,['Martial Arts'],,
114,"Candy Boy EX1, Candy Boy EX01, Forecast of the Future",Candy boy episode: EX01 「ミライヨホウズ」,,,,,['OVA'],1,Finished Airing,"Aug 13, 2008",,,"None found,","None found,",['AIC'],Original,,,,7 min.,PG-13 - Teens 13 or older,6.75,#5581,#4465,"27,937",8,15305,"A dvd only prequel to the Candy Boy series. Twin sisters, Yukino and Kanade Sakurai, move to a new school in the big city of Tokyo but not everything is quite like they expected.","['Sequel (ONA) Candy☆Boy: Side Story For Archive', '']",Candy Boy Episode: EX01 - Mirai Yohouzu,['School'],['Girls Love'],
115,"Bleach Jump Festa Anime Tour 2008, Bleach Colorful!: Gotei Juusan Yatai Daisakusen!",BLEACH カラブリ！護廷十三屋台大作戦！,"Bleach: Karaburi! - Gotei 13, Food Stall Devotion!",,,,['OVA'],1,Finished Airing,"Sep 21, 2008",,,"None found,","None found,",['Pierrot'],['Manga'],,,['Shounen'],12 min.,PG-13 - Teens 13 or older,6.60,#6471,#5092,"20,476",45,7404,"An animated adaptation of several chapters of Colourful Bleach. Release with the ""TV Animation BLEACH 5th Anniversary Box.""","['Adaptation (Manga) Tsurezure Nichijou Ekotoba Colourful Bleach', '']",Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,,['Comedy'],
116,,初犬 2 The Animation ストレンジ・カインド オブ ウーマンズ ～again～,,,,,['OVA'],2,Finished Airing,"Sep 26, 2008 to Dec 26, 2008",,,['Pink Pineapple'],"None found,",['Office Take Off'],['Manga'],,,,28 min. per ep.,Rx - Hentai,7.09,N/A,#5653,"15,545",52,7098,"Fukaya accidentally breaks Fujino's vibrator so he takes her to a sex shop to get another. While there, they have passionate sex in the dressing room and Fukaya mentions how quiet she is and how she never needs to be less quiet when they do it in public. Fujino comes to the conclusion that she needs to be louder for him and tries to get Mita to help her, while the Nurse has to tell Fukaya why Fujino is acting differently.","['Prequel (OVA) Hatsu Inu The Animation', 'Adaptation (Manga) Hatsu Inu']",Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,,['Hentai'],
117,"Ranma ½: Okumu! Shunmin Kou, Ranma ½: Nightmare! Incense of Spring Sleep, It's a Rumic World: Ranma ½",らんま1/2 悪夢! 春眠香,,,,,['OVA'],1,Finished Airing,"Jul 30, 2008",,,"['Sunrise', 'Atelier Musa']","None found,",['Studio Deen'],['Manga'],"['Action', 'Comedy', 'Supernatural']","['Magical Sex Shift', 'Martial Arts']",['Shounen'],32 min.,R+ - Mild Nudity,7.48,#2028,#5700,"15,305",13,6893,"Twelve years after the final OVA was shown, and the end of the manga, a new piece of Ranma ½ animation was made for the ""It's a Rumic World"" exhibition of Rumiko Takahashi's artwork. The new 30 minute special is based on the ""Nightmare! Incense of Spring Sleep"" manga story from volume 34, and was shown on odd numbered days at the ""It's A Rumic World"" exhibition in Tokyo from July 30th to August 11th. (Source: Wikipedia)","['Adaptation (Manga) Ranma ½', '']",Ranma ½: Akumu! Shunmin Kou,,,
118,Four for Foreplay,あねいも,Square Sisters,,,,['OVA'],2,Finished Airing,"Aug 25, 2008 to Dec 25, 2008",,,"['Milky Animation Label', 'MS Pictures']",['Kitty Media'],['Flavors Soft'],Visual novel,,,,30 min. per ep.,Rx - Hentai,6.88,N/A,#5868,"14,169",50,5815,"Takumi lives next to Mizuki and Satsuki's house. They have been good friends since they were kids, going shopping and skiing together. One day, Kazuyoshi, Takumi's father, brings two girls, Saori and Yui, back to their house, and accepts them as new family members. At first, he is confused, but gradually becomes closer to them...",[],Aneimo,,['Hentai'],
