,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
111,"Puchi Eva, Eva-School, EAS, EOS, Neon Genesis Evangelion @ School",ぷちえう゛ぁ,,,,,['ONA'],24,Finished Airing,"Mar 20, 2007 to Mar 11, 2009",,,"['Bandai Visual', 'Bandai Channel']","None found,","['Xebec', 'Kanaban Graphics']",Original,,['School'],,3 min. per ep.,G - All Ages,5.44,#12285,#4484,"27,697",40,11454,"""The Bandai Channel website announced that Petit Eva ~Evangelion@School~, the ""first official super-deformed series"" based on Neon Genesis Evangelion, will be adapted for video. The official announcement will be made in the September issue (on sale August 10) of Newtype magazine in Japan. The Gainax/Khara franchise spinoff spoofs the psychological science fiction drama by reimagining the characters as classmates in Tokyo-3's Nerv School, headed by Principal Gendō Ikari and Misato-sensei. The student body includes three different Rei ""sisters,"" the EVA-01 mobile weapon reimagined as the school bully Evanchō, and the ill-fated Jet Alone robot as JA-ko, a ""hidden character"" in the form of a shy android girl. Ryuusuke Hamamoto created the character designs which has inspired four-panel gag manga serializations in four different magazines: Monthly Shōnen Ace, Newtype, Dengeki Hobby Magazine, and Figure Oh. The Petit Eva project has also developed merchandising from super-deformed figurines to limited edition Doritos corn chips."" (Source: MoonPhase)","['Adaptation (Manga) Petit Eva: Evangelion@School', 'Adaptation (Manga) Petit Eva Bokura Tanken Doukoukai']",Petit Eva: Evangelion@School,,['Comedy'],
112,,FLAG（フラッグ）,,,,,['ONA'],13,Finished Airing,"Jun 16, 2006 to Mar 2, 2007",,,['Aniplex'],['Bandai Entertainment'],['The Answer Studio'],Original,,,,24 min. per ep.,PG-13 - Teens 13 or older,7.12,#3812,#4851,"23,000",78,5135,"In 20xx, a civil war broke out in a small country in Asia in spite of the dispatch of UN forces. But a picture taken by accident in the battlefield accelerates the peace process: a photograph of a flag, which became the symbol of peace. However, just before the peace agreement is finalized, the flag is stolen by an armed extremist group in order to obstruct the truce. To rescue the flag, the UN sends the Special Development Command (SDC, which is armed with the High Agility Versatile Weapon Carrier (HAVWC)), along with an embedded photojournalist to record their activities. That photojournalist is Saeko Shirasu—the young camerawoman who took the picture of the flag. (Source: ANN)",[],Flag,"['Adult Cast', 'Mecha', 'Military']",,
113,Cell Phone Girl,ケータイ少女,,,,,['ONA'],6,Finished Airing,"Mar 20, 2007 to Apr 17, 2007",,,"['Milky Cartoon', 'G-mode']","None found,",['Studio Hibari'],Visual novel,"['Comedy', 'Drama', 'Romance']",['School'],,7 min. per ep.,PG-13 - Teens 13 or older,5.20,#12915,#8466,"5,774",1,2200,This is about Hiro Aida and his friends. Their daily life at school and first romantic encounters with all the fun and confusion. All these people are connected to each other through cell phone messages. The anime has 5 regular episodes and 1 Epilogue episode.,"['Adaptation (Light Novel) Keitai Shoujo: Triangle Spirits', '']",Keitai Shoujo,,,
114,,マーダープリンセス,Murder Princess,,,,['OVA'],6,Finished Airing,"Mar 28, 2007 to Aug 29, 2007",,,['Marvelous Entertainment'],['Funimation'],['Bee Train'],['Manga'],"['Action', 'Adventure', 'Fantasy']",['Gore'],,24 min. per ep.,R - 17+ (violence & profanity),6.96,#4553,#3030,"59,505",164,29899,"After a sudden coup d'etat by the court scientist Dr. Akamashi results in the king's death, Princess Alita Castilia Arago Forland is forced to flee the capital. During her mad dash for survival deep into the forest, Alita collides with the brutal and temperamental bounty hunter Falis, which causes the two women to magically switch bodies. Using her original body as collateral, Alita convinces Falis—and her henchmen Dominikov and Pete—to help take back the capital from the treasonous scientist by pretending to be the real princess. However, while the plan was initially successful, the only diplomacy Falis knows is with her sword. Alita must now work hard to make sure the kingdom is not trading one royal scandal for another, all while the two displaced women look for a way to return to their original bodies. [Written by MAL Rewrite]","['Adaptation (Manga) Murder Princess', '']",Murder Princess,,,
115,The Society for the Study of Modern Visual Culture OVA,げんしけん OVA,,,,,['OVA'],3,Finished Airing,"Dec 22, 2006 to Apr 25, 2007",,,"['Genco', 'Lantis', 'Media Factory']",['Media Blasters'],['Ajia-do'],['Manga'],,,['Seinen'],24 min. per ep.,PG-13 - Teens 13 or older,7.62,#1525,#3228,"52,399",28,30661,"It's the start of a new year for the Genshiken crew, and that means recruiting new members. Always a dreaded task, The Society for the Study of Modern Visual Culture manages to get Chika Ogiue pushed onto them from the Manga Club. With her introduction of ""I'm Ogiue and I hate otaku,"" this year certainly will be anything but boring. (Source: ANN)","['Prequel (TV) Genshiken', 'Sequel (TV) Genshiken 2', 'Adaptation (Manga) Genshiken Read Manga', '']",Genshiken OVA,"['Adult Cast', 'Otaku Culture', 'Parody']",['Slice of Life'],
116,"PoT OVA, Tennis no Ouji-sama: Zenkoku Taikai hen, Prince of Tennis: The National Tournament",テニスの王子様 Original Video Animation 全国大会編,The Prince of Tennis: National Championship Chapter,,,,['OVA'],13,Finished Airing,"Mar 24, 2006 to Mar 23, 2007",,,"['Production I.G', 'TV Tokyo', 'Bandai Visual', 'Marvelous Entertainment', 'Nihon Ad Systems', 'Shueisha']","None found,",['M.S.C'],['Manga'],,,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,7.88,#867,#3391,"47,915",64,26183,"Freshman tennis prodigy Ryouma Echizen and the Seishun Academy Boys' Tennis Team have finally reached the National Tournament, eager to fight for the championship title and claim it as their own. Seishun's first match is against Higa Middle School, the Okinawa-based team labeled as the ""dark horse"" of the tournament. After watching Higa defeat their first round of opponents using dirty tactics, the Seishun team is determined to show them the value of a fair, hard-earned victory. Awaiting the winners of the matchup in the quarterfinals is one of Seishun's old rivals: Hyoutei Academy, who are determined to restore their pride after the events at the Kanto Regionals. Hyoutei seeks to prove to everyone that they deserve to be at the Nationals despite only qualifying through a special invitation. Tennis no Oujisama: Zenkoku Taikai-hen covers the beginning of the long-awaited National Tournament as Ryouma and the Seishun team meet foes of past and present, each with their own unique ideals on how tennis should be played! [Written by MAL Rewrite]","['Prequel (TV) Tennis no Oujisama', 'Sequel (OVA) Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal', 'Adaptation (Manga) Tennis no Oujisama', '']",Tennis no Oujisama: Zenkoku Taikai-hen,,['Sports'],
117,,お金がないっ,No Money,,,,['OVA'],4,Finished Airing,"Feb 9, 2007 to Dec 21, 2007",,,"['KlockWorx', 'Happinet Pictures']",['Media Blasters'],['Lyrics'],['Manga'],"['Boys Love', 'Drama', 'Erotica']",,,29 min. per ep.,R+ - Mild Nudity,6.12,N/A,#3453,"46,637",159,25959,"Yukiya Ayase is a gentle, kind hearted, and innocent university student. The only relative he has left, his cousin Tetsuo, betrays Ayase by selling him to the highest bidder in an auction with hopes of making an enormous profit to be able to pay off his debts. Somuku Kanou, a bad-tempered (though very rich) loan shark, comes to Ayase's rescue and buys Ayase for an impressive 1.2 billion. Kanou apparently knows Ayase from something that happened between them in the past, but Ayase cannot remember who Kanou is nor does he understand why he ""saved"" him. In a desperate effort to keep Ayase close to him, Kanou demands the debt be repaid in full and suggests the perfect way to do it: by selling his body to Kanou for 500,000 each time. Ayase is horrified in the beginning, but something soon begins to grow between them that can't be bought for any price. (Source: ANN)","['Adaptation (Manga) Okane ga Nai', '']",Okane ga Nai,,,
118,Ichigo Marshmallow OVA,苺ましまろ OVA,Strawberry Marshmallow OVA,,,,['OVA'],3,Finished Airing,"Feb 23, 2007 to Apr 25, 2007",,,['Geneon Entertainment'],['Sentai Filmworks'],['Daume'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,25 min. per ep.,PG-13 - Teens 13 or older,7.66,#1406,#4432,"28,324",21,15281,"Based on Barasui's manga series, Ichigo Mashimaro follows the life of Nobue Itou, her younger sister Chika, and her friends. The basic premise of the show can be summed up in ""cute girls do cute things in cute ways"", be it trying to quit smoking, going outside to play, celebrating a holiday, or doing school work. This OVA picks up where the series left off, continuing the adventures of your everyday life, only cuter. (Source: AniDB)","['Prequel (TV) Ichigo Mashimaro', 'Sequel (OVA) Ichigo Mashimaro Encore', 'Adaptation (Manga) Ichigo Mashimaro', '']",Ichigo Mashimaro OVA,"['CGDCT', 'Iyashikei', 'School']",,
119,,ストライクウィッチーズ,,,,,['OVA'],1,Finished Airing,"Jan 1, 2007",,,['Rakuonsha'],"None found,",['Gonzo'],Original,"['Action', 'Sci-Fi', 'Ecchi']",['Military'],,8 min.,PG-13 - Teens 13 or older,6.28,#8412,#4527,"27,075",22,12052,"In 1939, after the world has been devastated by an invasion of the ""Neuroi""—alien war machines of unknown origin—humanity continues to struggle in an uneven fight. With no conventional arms able to pierce through the aliens' hardy armor, resistance forces spare no expense in their search for a way to level the playing field. Eventually, the so-called ""Striker Unit"" is designed—a state-of-the-art device utilizing the innate magical powers of young girls and turning them into deadly weapons. The women who are now gathering from all around the world to fight for the survival of the human race are known as ""Witches,"" with the 501st Joint Fighter Wing—the ""Strike Witches""—standing at the forefront of the deadly conflict. [Written by MAL Rewrite]",[],Strike Witches OVA,,,
120,"MariMite OVA, La Vierge Marie Vous Regarde, The Virgin Mary is Watching You",マリア様がみてる〜３rd〜,Maria Watches Over Us 3rd,,María Nos Mira. Los Ovas.,,['OVA'],5,Finished Airing,"Dec 29, 2006 to Jul 25, 2007",,,"None found,",['Nozomi Entertainment'],['Studio Deen'],['Light novel'],"['Drama', 'Girls Love']",['School'],['Shoujo'],51 min. per ep.,PG-13 - Teens 13 or older,7.79,#1075,#4775,"23,938",99,11034,"Summer has arrived, and the students of Lillian Girls' Academy are on break! Yumi and Sachiko head out to the Ogasawara family's summer home, but what was supposed to be a relaxing vacation takes a turn for the worse when some of Sachiko's old acquaintances drop by for tea. These rich and snobby debutantes don't think Yumi is worthy of Sachiko's affection and they're out to make this summer one she'll regret. (Source: RightStuf)","['Prequel (TV) Maria-sama ga Miteru: Haru', 'Sequel (TV) Maria-sama ga Miteru 4th', 'Adaptation (Manga) Maria-sama ga Miteru', 'Adaptation (Light Novel) Maria-sama ga Miteru']",Maria-sama ga Miteru 3rd,,,
121,,.HACK//G.U. RETURNER,,,,,['OVA'],1,Finished Airing,"Jan 18, 2007",,,"['Bandai Visual', 'CyberConnect2']","None found,",['Bee Train'],Game,"['Adventure', 'Drama', 'Fantasy']",['Video Game'],,24 min.,PG-13 - Teens 13 or older,6.65,#6162,#4904,"22,338",32,9689,"The characters from previous .hack//G.U. Games and .hack//Roots receive an email from Ovan. He is requesting them to go to Hidden Forbidden Festival where is set up a mysterious summer festival. There they find an AIDA Chim Chim who wishes to peacefully co-exist with the other players of The World. It then transforms into the word ""Returner"", so they assume it to mean that Ovan will return to The World. (Source: ANN)","['Prequel (Movie) .hack//G.U. Trilogy', '']",.hack//G.U. Returner,,,
122,"Anti-Demon Hunters, Anti-Demon Ninja Asagi",対魔忍アサギ,,,,,['OVA'],4,Finished Airing,"Feb 24, 2007 to Aug 23, 2008",,,['Pixy'],"None found,",['Anime Antenna Iinkai'],Visual novel,"['Action', 'Supernatural', 'Hentai']",,,28 min. per ep.,Rx - Hentai,6.83,N/A,#4914,"22,242",323,9037,"The world is a dangerous place. Humans and demons coexist under delicate circumstances, dictated by an unspoken pledge not to influence one another. Unfortunately, there are always those willing to break the agreement for their own selfish gain. Seeking to combat these outliers, the Japanese government employs the Taimanin—an elite group of female human ninjas—to maintain the balance of power between the mundane and the otherworldly. After the defeat of her greatest nemesis Oboro, Asagi Igawa decides to retire from the Taimanin and devote herself to a peaceful, average life with her boyfriend Sawaki Kyousuke. However, little does she know that Oboro managed to survive thanks to a pact with a demon. Having sworn revenge on Asagi, she abducts her—along with Sawaki and her younger sister Sakura—and subjects them to sexual and psychological abuse without mercy. Though Asagi's resolution is absolute, there is little she can do when Oboro turns the ninja's closest ones against her by humiliating them in the most heinous ways imaginable. [Written by MAL Rewrite]","['Sequel (OVA) Makai Kishi Ingrid', 'Sequel (OVA) Taimanin Asagi 2', 'Adaptation (Light Novel) Taimanin Asagi', '']",Taimanin Asagi,"['Martial Arts', 'Mythology']",,
123,Winter Cicada,冬の蝉,Embracing Love: A Cicada in Winter,,,Samouraï Dans La Tourmente: Cicada in Winter,['OVA'],3,Finished Airing,"Feb 23, 2007 to Apr 27, 2007",,,['On-Lead'],"['Media Blasters', 'Kitty Media']",['Venet'],['Manga'],"['Boys Love', 'Drama', 'Erotica']",,,32 min. per ep.,R - 17+ (violence & profanity),7.45,N/A,#4928,"22,063",147,10595,"Touma Kusaka stands out from the rest of the Choshu Clan, as he does not share their anti-foreigner sentiment. After reuniting with Keiichirou Akizuki, a vassal of the Tokugawa family who once helped him escape from government authorities, the pair begin studying English in secret. As they continue to meet behind their feuding families' backs, romance between the two begins to bloom. But with war looming on the horizon between their respective clans, Kusaka and Akizuki's hope for a world where they can be together may never come to fruition if their obligations and bloodlines get in the way. [Written by MAL Rewrite]","['Adaptation (Manga) Haru wo Daiteita', '']",Fuyu no Semi,"['Historical', 'Samurai']",,
124,"Bakuretsu Tenshi OVA, Burst Angel: Tenchi Sairin, Burst Angel: The Angel's Second Coming, Burst Angel OVA",爆裂天使 -Infinity-,,,,,['OVA'],1,Finished Airing,"Mar 23, 2007",,,"None found,",['Funimation'],['Gonzo'],Original,"['Action', 'Comedy', 'Sci-Fi']",['Mecha'],,25 min.,PG-13 - Teens 13 or older,6.74,#5643,#5562,"16,308",14,6975,"These events occur in Westland, New York, during the 21st century. With a sharp knife, a murderer is indiscriminately killing people… A girl witnesses one of these murders, and the knife is turned on the helpless girl shaking with fear. Meg returns to this town with Joe to celebrate the “birthday” of Shirley, who used to live with Meg. Orphans, they had decided that the day they first met would be her birthday. In the past, Meg had taken care of three little children, including Shirley, just before meeting Joe. The children were then adopted by a police officer, Sam. He possessed a strong sense of justice and they are supposedly living happily together now. Meg and Joe happen to help a person and receive a reward. They buy a present for Shirley with the reward money and go to meet Sam. However, they notice him acting strangely. Upon questioning him, he explains that Shirley was assaulted by a murderer and seriously injured. Joe says to the grieving and angry Meg, “Let's exact revenge on the murderer for Shirley.” However, the murderer gradually approaches them from behind. The cruel black eyes fall on Meg and Joe… To make matters worse, a dark plot casts its shadow over Meg, Joe, Sam, and the whole town. (Source: AnimeNfo)","['Sequel (TV) Bakuretsu Tenshi', '']",Bakuretsu Tenshi: Infinity,,,
125,,名探偵コナン 阿笠からの挑戦状! 阿笠vsコナン&少年探偵団,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,,,,['OVA'],1,Finished Airing,"Mar 13, 2007",,,"None found,","None found,",['TMS Entertainment'],['Manga'],"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],24 min.,PG-13 - Teens 13 or older,7.26,#3044,#5784,"14,742",4,7182,Professor Agasa is kidnapped and the Detective Boys must use clues found at his house and in various parts of the city in order to find him.,[],Meitantei Conan OVA 07: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan,,,
126,"Saigo no Doa wo Shimero, Close the Last Door",最後のドアを閉めろ！,,,,,['OVA'],1,Finished Airing,"Mar 23, 2007",,,['Digital Works'],"None found,",['Phoenix Entertainment'],['Manga'],"['Boys Love', 'Comedy', 'Drama', 'Erotica']",,,30 min.,PG-13 - Teens 13 or older,6.52,N/A,#5884,"14,056",17,7760,"After his best friend and longtime crush Toshihisa Saitou marries a woman, Atsushi Nagai decides to drown his sorrows at a bar. There, he becomes acquaintances with Kenzou Honda, a friend of the bride, and the two spend a strange night together. The next morning, Nagai is shocked to learn that Saitou's bride has run away on her wedding night with her secret lover Torn between the desire to comfort his longtime love and his blooming feelings for the man he just met, Nagai struggles to make sense of his turbulent desires. [Written by MAL Rewrite]","['Adaptation (Manga) Saigo no Door wo Shimero!', '']",Saigo no Door wo Shimero!,,,
127,Accelerando: Whispers of Fallen Angels,アッチェレランド ～堕天使たちの囁き～,,,,,['OVA'],4,Finished Airing,"Jan 26, 2007 to Feb 26, 2010",,,['Pink Pineapple'],"None found,","['Flavors Soft', 'Maboroshi Koubou']",['Manga'],,,,28 min. per ep.,Rx - Hentai,6.82,N/A,#5917,"13,903",51,5696,"Waitress Tamaki has sex with her playmate Kurono at the café she works for. Ignorant of their relationship, their common friend, Ohashi, visits the café as usual to see Tamaki whom he secretly loves. However, Kurono notices Ohashi's feelings. In order to incite him into confessing his feelings to her, Kurono molests Tamaki and makes her wait on him as she is. As she was sexually excited, she gives off a female's scent, which, in turn, excites Ohashi. Meanwhile, Tomoe, a friend of Kurono's appears... Will Ohashi be able to confess his love to Tamaki? (Source: AnimeNfo)","['Sequel (OVA) Stringendo+Accelerando Ultimatum Sera', 'Adaptation (Manga) Accelerando']",Accelerando: Datenshi-tachi no Sasayaki,,['Hentai'],
128,Mobile Suit Gundam Evolve,ガンダムEVOLVE,Gundam Evolve,,,,['OVA'],15,Finished Airing,"May 17, 2001 to Jan 26, 2007",,,['Sotsu'],['Nozomi Entertainment'],['Sunrise'],Original,"['Action', 'Sci-Fi']",,,7 min. per ep.,PG-13 - Teens 13 or older,6.47,#7253,#6238,"12,090",11,4643,"A series of short films packaged with certain model kits and aired at conventions, the Gundam Evolve series chronicles a number of side-stories, alternative scenes, and even bonus omake from all around the Gundam canon. Featuring a mix of animation media—from traditional cels to 3-D CG rendering to even cel-shaded 2-D animation—these often 3-5 minute shorts cover such events as Domon Kasshu's training (and a bit of a romantic tift with Rain Mikamura) from G Gundam, Amuro Ray battling Quess Paraya from Char's Counterattack, Kamille Bidan training in the Gundam Mk.II from Zeta Gundam, and Canard Pars dueling Prayer Reverie from the Gundam SEED X Astray manga. (Source: ANN)",[],Gundam Evolve,"['Mecha', 'Military', 'Space']",,
129,Sentakuya Shinchan,洗濯屋しんちゃん,Dirty Laundry,,,,['OVA'],2,Finished Airing,"Feb 25, 2007 to May 25, 2007",,,"['Milky Animation Label', 'MS Pictures']",['Kitty Media'],['T-Rex'],Visual novel,,,,27 min. per ep.,Rx - Hentai,6.96,N/A,#6299,"11,788",69,4880,"Based on the game by Black Package. Shinji Oura is a part-time launderer since one month. He's working for Asai Cleaning under Sayaka, a rather young widow. While trying to gain the heart of his employer, Shin-chan doesn't miss an occasion to mess around with the housewives of his neighbourhood, especially with Marissa the hot chick from Bangkok!","['Adaptation (Light Novel) Sentakuya Shin-chan', '']",Sentakuya Shin-chan,,['Hentai'],
130,Underbar Summer,_summer [アンダーバーサマー],,,,,['OVA'],2,Finished Airing,"Oct 27, 2006 to Jan 26, 2007",,,"None found,","None found,",['Rikuentai'],Visual novel,"['Drama', 'Romance']",['Harem'],,24 min. per ep.,PG-13 - Teens 13 or older,5.56,#11949,#6486,"11,025",3,5599,"“Is there any girl you love?” By this word his friend asked during the school excursion, the protagonist, Kaizu Takumi, begins to aware of his interest in opposite sex. Of course, there are girls around him, for example, his childhood friend, Hatano Konami, his classmate, Ebizuka Shino, a school idol, Shimazu Kakana, etc. However, he himself hasn’t noticed his feelings until he is asked by his friend. He becomes anxious seeing his friend try to find his girl friend, and he resolves his mind to find a girl friend during the last summer of his high school life. (Source: ANN)",[],_Summer,,,
131,,真救世主伝説 北斗の拳 ユリア伝,Fist of the North Star: The Legend of Yuria,Fist of the North Star: Legend of Yuria,,Hokuto no Ken: La Légende de Julia,['OVA'],1,Finished Airing,"Feb 23, 2007",,,['North Stars Pictures'],['Discotek Media'],['TMS Entertainment'],['Manga'],"['Action', 'Adventure', 'Drama']",['Martial Arts'],['Shounen'],1 hr. 4 min.,R - 17+ (violence & profanity),7.08,#4037,#6819,"9,831",11,4330,The second part of the new Hokuto no Ken pentalogy. The story of this OVA centers around Yuria. (Source: Wikipedia),"['Prequel (Movie) Hokuto no Ken: Raoh Gaiden Junai-hen', 'Sequel (Movie) Hokuto no Ken: Raoh Gaiden Gekitou-hen']",Hokuto no Ken: Yuria-den,,,
132,,妻とママとボイン,Cantaloupe Collector,,,,['OVA'],2,Finished Airing,"Jan 25, 2007 to Jul 25, 2007",,,"['Milky Animation Label', 'MS Pictures']",['Kitty Media'],['Flavors Soft'],Visual novel,,,,26 min. per ep.,Rx - Hentai,6.66,N/A,#7202,"8,605",27,3163,"An individual story's about a young man having sex with women—in the end, even with his own mother-in-law.","['Adaptation (Light Novel) Tsuma to Mama to Boin', '']",Tsuma to Mama to Boin,,['Hentai'],
133,ToHeart2 OVA,トゥハート2 OVA,,,,,['OVA'],3,Finished Airing,"Feb 28, 2007 to Sep 28, 2007",,,"None found,","None found,",['Chaos Project'],Visual novel,"['Comedy', 'Drama', 'Romance']",,,28 min. per ep.,PG-13 - Teens 13 or older,6.82,#5254,#7512,"7,689",8,3120,"A collection of stories involving the girls of To Heart 2, with each episode focusing on a different character. (Source: ANN)","['Prequel (TV) To Heart 2', 'Sequel (OVA) To Heart 2 AD']",To Heart 2 OVA,"['Harem', 'School']",,
134,"Iyashite Agerun Saiyuki, The Karma Saiyuki",癒してあげルン 西遊記,Karma Saiyuki,,,,['OVA'],1,Finished Airing,"Feb 23, 2007",,,['Oz Inc.'],"None found,","None found,",['Manga'],"['Comedy', 'Hentai']",['Parody'],,35 min.,Rx - Hentai,6.48,N/A,#7719,"7,196",32,3043,A hentai version of the famous Journey to the West where Goku & co. are big breasted babes. (Source: AniDB),"['Adaptation (Doujinshi) Iyashite Agerun♪', '']",Iyashite Agerun Saiyuuki,,,
135,,はぴねす! 渡良瀬準の華麗なる一日,,,,,['OVA'],1,Finished Airing,"Jan 25, 2007",,,"None found,","None found,",['Artland'],Visual novel,"['Comedy', 'Fantasy']",['Magical Sex Shift'],,23 min.,PG-13 - Teens 13 or older,6.64,#6261,#7853,"6,906",8,3406,"With the help of the combination of many different magic, Jun gets turned into an actual girl.",[],Happiness!: Watarase Jun no Kareinaru Ichinichi,,,
136,Bird's Poem,鳥の歌,Bird's Song,,,,['OVA'],1,Finished Airing,"Jan 30, 2007",,,"None found,","None found,",['Toei Animation'],Original,,,,34 min.,PG-13 - Teens 13 or older,6.39,#7723,#8331,"5,962",14,1874,"A boy is walking home through the city where he finds a new path that he follows. It starts to rain and he seeks shelter with the aid of a girl. He falls in love with the girl. He gets a feather, and if he always carries it, they will meet again. He returns to his home following the path, but the next day he cant find it again. Time progresses and he forgets the girl. 50 years later he returns to the same city and he dreams of the girl. He is still dutifully carrying the feather. Written, drawn, and directed by famed illustrator Yoshitaka Amano. (Source: AniDB, ANN)",[],Tori no Uta,,['Fantasy'],
137,The Galaxy Railways: Planet of Forgotten Time,銀河鉄道物語 ～忘れられた時の惑星～,The Galaxy Railways: A Letter from the Abandoned Planet,,,,['OVA'],4,Finished Airing,"Dec 30, 2006 to Apr 25, 2007",,,"None found,",['Discotek Media'],['Planet'],Original,"['Drama', 'Sci-Fi']",['Space'],,30 min. per ep.,PG-13 - Teens 13 or older,6.68,#6010,#10256,"3,266",2,1116,This is the OVA of The Galaxy Railways. The Galaxy Express 999 crashes on the off-limits planet of Herise and it's up to the SDF Sirius Platoon to assist. (Source: Wikipedia),"['Prequel (TV) Ginga Tetsudou Monogatari', 'Sequel (TV) Ginga Tetsudou Monogatari: Eien e no Bunkiten']",Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,,,
138,,辱アナ,Horny Ladies And The News,,,,['OVA'],2,Finished Airing,"Feb 9, 2007 to May 11, 2007",,,['Digital Works'],['Kitty Media'],['Y.O.U.C'],Visual novel,,,,27 min. per ep.,Rx - Hentai,5.63,N/A,#10554,"2,998",4,928,"This just in: TV studios are a haven for the sex-crazed. A whole slew of beautiful and sexually vulnerable women are trying to break into the TV news business, and there are just as many men trying to break into them! A helpful yet horny handyman is looking to stake his own claim as he makes the rounds bedding one hopeful nymph after another. But he's not the only one. Pretty much every male at the studio is looking for a piece of the action. You won't need a teleprompter to know what (and who) will be coming next.",[],Jokuana,,['Hentai'],
139,"Lovedol Episode 13, Lovely Idol Special, Love dol: Lovely Idol, Lovedol: Onsen desuka?",らぶドル 温泉ですか？,Lovedol ~Lovely Idol~,,,,['OVA'],1,Finished Airing,"Mar 28, 2007",,,"None found,","None found,","['AIC ASTA', 'TNK']",Visual novel,"['Comedy', 'Drama', 'Ecchi']",,,28 min.,PG-13 - Teens 13 or older,5.98,#9993,#11238,"2,445",0,663,"This is a special episode of Lovedol. It's also called episode 13 of the series. Lovedol, or Lovely Idol, is a girl group consisting of two generations of idols. The 3rd Generation is about to make its debut, but to their surprise, they have been delayed! The vague reason is only that ""they lack something."" The manager, and the 3rd Gen. girls too, must find the answer.","['Prequel (TV) Lovedol: Lovely Idol', '']",Lovedol: Lovely Idol OVA,"['Harem', 'Idols (Female)', 'Music']",,
140,,エコエコアザラク,,,,,['OVA'],1,Finished Airing,"Jan 30, 2007",,,"None found,","None found,",['Toei Animation'],Unknown,"['Fantasy', 'Horror']",,,24 min.,None,5.55,#11976,#14506,937,2,185,The worried owner of a luxury hotel hires high school student Kuroi Misa who has experience with necromancy. The reason is that a series of suicides carried out by guests have taken place in the garden which was once a place of execution. She agrees to use her knowledge of the black arts but demands a fee of ten million yen.,"['Adaptation (Manga) Eko Eko Azarak', '']",Eko Eko Azarak,,,
141,Pervs on a Train: Free Zone,解放区 ~痴漢ハーレム~,,,,,['OVA'],1,Finished Airing,"Mar 25, 2007",,,"['Jam', 'MS Pictures']",['Kitty Media'],['Studio Jam'],Visual novel,,,,17 min.,Rx - Hentai,5.30,N/A,#14949,828,0,269,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (OVA) Tsuukin Kairaku: Chikan de Go!!', '']",Kaihouku: Chikan Harem,,['Hentai'],
142,,とっとこハム太郎 はむはむぱらだいちゅ! かず・かたち・ちえ,,,,,['OVA'],1,Finished Airing,"Feb 21, 2007",,,"None found,","None found,","None found,",['Manga'],,,['Kids'],35 min.,G - All Ages,6.10,#9411,#16423,570,0,120,An educational Hamtarou video that teaches numbers (kazu) and shapes (katachi) and knowledge (chie) to children.,[],Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,,,
143,,安全の指定席 チャイルドシート,,,,,['OVA'],1,Finished Airing,Mar 2007,,,"None found,","None found,","None found,",Original,,['Educational'],['Kids'],16 min.,G - All Ages,[],#16606,#20606,251,0,,An educational anime about the importance and purpose of child seats in cars.,[],Anzen no Shiteiseki Child Seat,,,
144,"Five Centimeters Per Second, Byousoku 5 Centimeter - a chain of short stories about their distance, 5 Centimetres Per Second, 5 cm per second",秒速５センチメートル,5 Centimeters per Second,5 Centimeter per Second,5 Centímetros por Segundo,5 Centimeters Per Second,['Movie'],3,Finished Airing,"Mar 3, 2007",,,"None found,","['ADV Films', 'Bandai Entertainment', 'Discotek Media', 'GKIDS', 'Crunchyroll']",['CoMix Wave Films'],Original,"['Drama', 'Romance']",,,22 min. per ep.,PG-13 - Teens 13 or older,7.56,#1736,#177,"976,334","11,182",579830,"What happens when two people love each other but just aren't meant to be together? Takaki Toono and Akari Shinohara are childhood friends, but circumstances beyond their control tear them apart. They promise to stay in contact, and although the progression of time widens the distance between them, the chain of memories remains ever-present. Byousoku 5 Centimeter is a romantic drama that focuses on the mundane and harsh reality of long-distance relationships. Stuck in the past and unable to make any new memories, Takaki and Akari cling to the hope of seeing each other again. They live their everyday lives half-heartedly, both hurting themselves and the people around them. [Written by MAL Rewrite]","['Adaptation (Novel) Byousoku 5 Centimeter', 'Adaptation (Manga) Byousoku 5 Centimeter Read Manga']",Byousoku 5 Centimeter,,,
