,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
10,"Suki-tte Ii na yo., Sukinayo",好きっていいなよ。,"Say ""I Love You.""","Say ""I Love You""",,"Say ""I Love You""",['TV'],13,Finished Airing,"Oct 7, 2012 to Dec 30, 2012",['Fall 2012'],Sundays at 01:00 (JST),"['Starchild Records', 'Yomiko Advertising', 'Kodansha', 'Magic Capsule', 'GANSIS']",['Sentai Filmworks'],['Zexcs'],['Manga'],"['Drama', 'Romance']",,['Shoujo'],23 min. per ep.,PG-13 - Teens 13 or older,7.39,#2405,#329,"674,275","4,914",364292,"Friends will only let you down—that is the sad truth Mei Tachibana lives with, ever since she was wrongfully blamed for the death of a class pet by her so-called friends in grade school. Since then, she has stayed away from people in order to avoid ever being hurt again. However, Mei's life begins to change drastically when a misunderstanding in high school causes her to encounter popular student Yamato Kurosawa. Yamato finds her intriguing and insists on being her friend, even though Mei wants nothing to do with him. But when a dangerous situation ends with Yamato kissing Mei to save her from the unwanted attention of a stalker, Mei begins to develop feelings for him. On the heels of her discovery that their feelings are mutual, they start dating and she gains not only a boyfriend, but friends as well. Mei, however, finds it very hard to adapt to this new lifestyle, especially in expressing her true feelings towards Yamato. Throughout misunderstandings of their new relationship, each other, and the attentions of other girls, Mei and Yamato slowly grow closer and learn the true meaning of those three little words: ""I love you."" [Written by MAL Rewrite]","['Sequel (OVA) Suki tte Ii na yo. Dareka ga', 'Adaptation (Manga) Suki tte Ii na yo. Read Manga']",Suki tte Ii na yo.,['School'],,
11,Zetsuen no Tempest: The Civilization Blaster,絶園のテンペスト,Blast of Tempest,Blast of Tempest,Blast of Tempest,Blast of Tempest,['TV'],24,Finished Airing,"Oct 5, 2012 to Mar 29, 2013",['Fall 2012'],Fridays at 02:00 (JST),"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Yahoo! Japan']",['Aniplex of America'],['Bones'],['Manga'],"['Action', 'Drama', 'Fantasy', 'Mystery', 'Suspense']","['Psychological', 'Urban Fantasy']",['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.89,#851,#381,"612,362","6,558",266169,"Yoshino Takigawa, an ordinary teenager, is secretly dating his best friend Mahiro Fuwa's younger sister, Aika. But when Aika mysteriously dies, Mahiro disappears, vowing to find the one responsible and make them pay for murdering his beloved sister. Yoshino continues his life as usual and has not heard from Mahiro in a month—until he is confronted by a strange girl who holds him at gunpoint, and his best friend arrives in the nick of time to save him. Yoshino learns that Mahiro has enlisted the help of a witch named Hakaze Kusaribe to find Aika's killer. However, the witch has been banished to a deserted island due to infighting within her clan. Hakaze's brother, Samon, selfishly desires to make use of the Tree of Exodus' power, in spite of both his sister's opposition and the impending peril to the world. With Hakaze out of the picture, it is now up to Yoshino and Mahiro to help her save the world, all while inching ever closer to the truth behind Aika's death. [Written by MAL Rewrite]","['Adaptation (Manga) Zetsuen no Tempest Read Manga', '']",Zetsuen no Tempest,,,
12,"To LOVE-Ru Trouble Darkness, To-Love-Ru Darkness, ToLoveRu Darkness",To LOVEる -とらぶる- ダークネス,To LOVE Ru Darkness,To Love Ru Darkness,,To Love Ru Darkness,['TV'],12,Finished Airing,"Oct 6, 2012 to Dec 29, 2012",['Fall 2012'],Saturdays at 01:00 (JST),"['Geneon Universal Entertainment', 'Magic Capsule', 'Shueisha']",['Sentai Filmworks'],['Xebec'],['Manga'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",['Shounen'],23 min. per ep.,R+ - Mild Nudity,7.41,#2336,#658,"382,769","2,153",205778,"As close encounters of the twisted kind between the residents of the planet Deviluke (represented primarily by the female members of the royal family) and the inhabitants of Earth (represented mainly by one very exhausted Rito Yuuki) continue to escalate, the situation spirals even further out of control. When junior princesses Nana and Momo transferred into Earth School where big sister Lala can (theoretically) keep an eye on them, things SHOULD be smooth sailing. But when Momo decides she'd like to ""supplement"" Rito's relationship with Lala with a little ""sisterly love,"" you know Lala's not going to waste any time splitting harems. Unfortunately, it's just about that point that Yami, the Golden Darkness, enters the scene with all the subtleness of a supernova, along with an army of possessed high school students! All of which is certain to make Rito's life suck more than a black hole at the family picnic. Unless, of course, a certain semi-demonic princess can apply a little of her Devilukean Whoop Ass to exactly that portion of certain other heavenly bodies! (Source: Sentai Filmworks)","['Prequel (TV) Motto To LOVE-Ru', 'Sequel (TV) To LOVE-Ru Darkness 2nd', 'Adaptation (Manga) To LOVE-Ru Darkness', '']",To LOVE-Ru Darkness,,,
13,Code Breaker,CØDE:BREAKER,Code:Breaker,,,,['TV'],13,Finished Airing,"Oct 7, 2012 to Dec 23, 2012",['Fall 2012'],Unknown,"['Bandai Visual', 'Lantis', 'Kodansha', 'Memory-Tech', 'Bushiroad', 'Fonishia']",['Funimation'],['Kinema Citrus'],['Manga'],,"['School', 'Super Power']",['Shounen'],24 min. per ep.,R - 17+ (violence & profanity),6.71,#5834,#740,"343,754",684,164885,"Although cheerful and delicate, Sakura Sakurakouji is a skilled martial artist with a sense of fairness that never falters—no matter the situation. Upon witnessing people burning in blue flames while on a bus ride home, she calls the police to bring their murderer to justice only to find that no evidence remains. However, all her doubts about what she saw vanish when the next day, the new transfer student Rei Oogami joins her class; he is the very boy she watched commit murder in cold blood. Rei is kind, sweet, and quickly becomes popular, contradicting Sakura's accusations. Soon enough, she learns his true nature: a Code Breaker, or ""one who does not exist."" To Sakura's shock, Rei—armed with mysterious powers—seeks to exact justice according to the principle of ""an eye for an eye."" Determined to bring Rei to the right path, Sakura keeps close to him in the hopes of redeeming him from his ways before others are hurt. [Written by MAL Rewrite]","['Adaptation (Manga) Code:Breaker', '']",Code:Breaker,,['Action'],
14,Bakuman Season 3,バクマン。,Bakuman. Season 3,,,,['TV'],25,Finished Airing,"Oct 6, 2012 to Mar 30, 2013",['Fall 2012'],Saturdays at 17:30 (JST),"['NHK', 'Shueisha']","None found,",['J.C.Staff'],['Manga'],"['Comedy', 'Drama', 'Romance']",,['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,8.52,#132,#761,"337,857","2,959",198676,"Onto their third serialization, manga duo Moritaka Mashiro and Akito Takagi—also known by their pen name, Muto Ashirogi—are ever closer to their dream of an anime adaption. However, the real challenge is only just beginning: if they are unable to compete with the artist Eiji Niizuma in the rankings within the span of six months, they will be canceled. To top it off, numerous rivals are close behind and declaring war. They don't even have enough time to spare thinking about an anime! In Bakuman. 3rd Season, Muto Ashirogi must find a way to stay atop the colossal mountain known as the Shounen Jack rankings. With new problems and new assistants, the pair continue to strive for their dream. [Written by MAL Rewrite]","['Prequel (TV) Bakuman. 2nd Season', 'Prequel (Special) Bakuman. Deraman.', 'Adaptation (Manga) Bakuman.', '']",Bakuman. 3rd Season,['Otaku Culture'],,
15,"Gintama' (2012), Gintama' Overdrive, Kintama",銀魂' 延長戦,Gintama: Enchousen,,,,['TV'],13,Finished Airing,"Oct 4, 2012 to Mar 28, 2013",['Fall 2012'],Thursdays at 18:00 (JST),"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha', 'Miracle Bus']","None found,",['Sunrise'],['Manga'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,9.02,#10,#758,"338,354","3,100",171318,"While Gintoki Sakata was away, the Yorozuya found themselves a new leader: Kintoki, Gintoki's golden-haired doppelganger. In order to regain his former position, Gintoki will need the help of those around him, a troubling feat when no one can remember him! Between Kintoki and Gintoki, who will claim the throne as the main character? In addition, Yorozuya make a trip back down to red-light district of Yoshiwara to aid an elderly courtesan in her search for her long-lost lover. Although the district is no longer in chains beneath the earth's surface, the trio soon learn of the tragic backstories of Yoshiwara's inhabitants that still haunt them. With flashback after flashback, this quest has Yorozuya witnessing everlasting love and protecting it as best they can with their hearts and souls. [Written by MAL Rewrite]","[""Prequel (TV) Gintama'"", 'Sequel (TV) Gintama°', 'Adaptation (Manga) Gintama', '']",Gintama': Enchousen,,,
16,"Garupan, Girls und Panzer",ガールズ&パンツァー,Girls und Panzer,,Girls und Panzer,Girls und Panzer,['TV'],12,Finished Airing,"Oct 9, 2012 to Mar 25, 2013",['Fall 2012'],Tuesdays at 01:00 (JST),"['Bandai Visual', 'Lantis', 'Movic', 'Showgate', 'Q-Tec', 'Hakuhodo DY Media Partners']",['Sentai Filmworks'],['Actas'],Original,,"['CGDCT', 'Military', 'School']",,24 min. per ep.,PG-13 - Teens 13 or older,7.53,#1840,#810,"316,579","5,837",155132,"""Senshadou"" is a traditional sport using World War II era tanks in elimination-based matches. Widely practiced by women and girls alike, it's advertised as a form of art geared towards making ladies more prominent in culture and appealing to men. Becoming a worldwide phenomenon over time, the influence of senshadou leads to the creation of a world championship which will soon be held in Japan. Miho Nishizumi, who comes from a lineage of well-respected senshadou specialists, is at odds with the sport after a traumatic event led to her retirement and eventually a rift to form between her and her family. To steer clear of the practice as much as possible, she transfers to Ooarai Girls Academy where the senshadou program has been abolished. However, with the news of the upcoming championships, the school revives their tankery program, and Miho is pushed into joining. Now, with the aid of some new friends, she must overcome her past and once again take command of a squadron of tanks in an effort to save her school from closure, all while proving to her family that the Nishizumi-style of senshadou is not solely about victory. [Written by MAL Rewrite]","['Sequel (Movie) Girls & Panzer Movie', 'Adaptation (Manga) Girls & Panzer', 'Adaptation (Light Novel) Girls & Panzer', '']",Girls & Panzer,,['Action'],
17,"As Long as There's Love, It Doesn't Matter If He Is My Brother, Right?",お兄ちゃんだけど愛さえあれば関係ないよねっ,OniAi,OniAi,OniAi,OniAi,['TV'],12,Finished Airing,"Oct 5, 2012 to Dec 21, 2012",['Fall 2012'],Fridays at 23:00 (JST),"['Lantis', 'Media Factory', 'AT-X', 'DAX Production', 'Cospa', 'Sony Music Communications']",['Funimation'],['SILVER LINK.'],['Light novel'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",,24 min. per ep.,R+ - Mild Nudity,6.41,#7660,#820,"314,804",483,140949,"After their parents' deaths, brother and sister Akito and Akiko Himenokouji were forced to live with separate families for six years. But now they have finally reunited and begin to live together. It quickly becomes apparent that Akiko harbors romantic feelings for her brother; however, Akito only sees her as a sibling. When three more girls—Anastasia Nasuhara, Arashi Nikaidou, and Ginbei Haruomi Sawatari—move into their apartment, Akiko's hopes of living alone with her brother vanish. Moreover, these girls also like Akito in one way or another, making it even more difficult for Akiko to gain her brother's undivided attention. As the girls fight over who should take care of Akito, they display various eroticisms that may be a little too much for a normal man to handle. [Written by MAL Rewrite]","['Adaptation (Manga) Oniichan dakedo Ai sae Areba Kankeinai yo ne!', 'Adaptation (Light Novel) Oniichan dakedo Ai sae Areba Kankeinai yo ne!']",Oniichan dakedo Ai sae Areba Kankeinai yo ne!,,,
18,LB!,リトルバスターズ!,Little Busters!,,,,['TV'],26,Finished Airing,"Oct 6, 2012 to Apr 6, 2013",['Fall 2012'],Unknown,"['Warner Bros. Japan', 'Showgate']",['Sentai Filmworks'],['J.C.Staff'],Visual novel,"['Comedy', 'Drama']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.48,#2018,#878,"299,336","1,895",110648,"As a child, Riki Naoe shut himself from the world, thanks to a diagnosis of narcolepsy following the tragic deaths of his parents. However, Riki is saved when, one fateful day, a boy named Kyousuke recruits him into a team who call themselves the Little Busters. Accompanied by Masato, Kengo, and Rin, these misfits spend their childhood fighting evil and enjoying their youth. Years pass, and even in high school, the well-knit teammates remain together. Kyousuke decides to re-ignite the Little Busters by forming a baseball team as it will be his last school year with them. They have a problem though: there aren't enough members! The tables have turned, for it is now Riki's turn to reach out and recruit new friends into the Little Busters, just like Kyousuke had once done for him. Then, an omen surfaces—Rin finds a strange letter attached to her cat, assigning them the duty of uncovering the ""secret of this world"" by completing specific tasks. Just what is this secret, and why is it being hidden? It's up to the Little Busters to find out! [Written by MAL Rewrite]","['Sequel (TV) Little Busters! Refrain', 'Adaptation (Manga) Little Busters!', 'Adaptation (Manga) Little Busters!', 'Adaptation (Light Novel) Little Busters!']",Little Busters!,['School'],,
19,,ヨルムンガンド PERFECT ORDER,Jormungand Season 2: Perfect Order,,,,['TV'],12,Finished Airing,"Oct 10, 2012 to Dec 26, 2012",['Fall 2012'],Tuesdays at 00:30 (JST),"['Geneon Universal Entertainment', 'Shogakukan-Shueisha Productions', 'Half H.P Studio']",['Funimation'],['White Fox'],['Manga'],"['Action', 'Adventure']","['Adult Cast', 'Military', 'Organized Crime']",['Seinen'],24 min. per ep.,R+ - Mild Nudity,7.89,#840,#1276,"200,301",749,108120,"Still in pursuit of her ambitious goal, ingenious arms dealer Koko Hekmatyar, inexpressive child soldier Jonathan “Jonah” Mar, and the rest of their squad continue their mercenary activities. From professional assassins to private militaries, the group's work constantly puts them in the face of danger. But internal conflicts soon arise after Renato ""R"" Socci, one of Koko's bodyguards, is revealed to be an undercover agent for ""Operation Undershaft""—a plan devised by the CIA to infiltrate HCLI and exploit Koko as a tool. Shocked by his betrayal, Koko's leadership is needed now more than ever to rally her squad and rebuild their foundation of trust before they are torn apart. Jormungand: Perfect Order follows Koko and the rest of her crew as they take on persistent adversaries, overcome internal struggles, and make Koko's vision of world peace a reality—where everything is in perfect order. [Written by MAL Rewrite]","['Prequel (TV) Jormungand', 'Prequel (Special) Jormungand: Perfect Order Recap', 'Adaptation (Manga) Jormungand', '']",Jormungand: Perfect Order,,,
20,,ロボティクス・ノーツ,Robotics;Notes,,,,['TV'],22,Finished Airing,"Oct 12, 2012 to Mar 22, 2013",['Fall 2012'],Fridays at 01:15 (JST),"['Aniplex', 'Dentsu', 'Fuji TV', 'Nitroplus', 'Fujipacific Music', 'MAGES.']",['Funimation'],['Production I.G'],Visual novel,"['Drama', 'Mystery', 'Sci-Fi']","['Mecha', 'School']",,23 min. per ep.,PG-13 - Teens 13 or older,7.31,#2805,#1393,"182,613",586,76832,"It has always been the aspiration of the Central Tanegashima High School Robotics Research Club to complete the GunPro1, a fully functioning giant robot. For years, the members of the club have contributed to its progress and it is now Akiho Senomiya's goal to finally make the dream of all the past club members become a reality. However, things are not as easy as they seem as the club lacks the funding for such a huge endeavor. Aside from that, the only other club member, Kaito Yashio, shows no interest in assisting his childhood friend and instead indulges in playing mecha-fighting games on his ""PokeCom."" As Kaito is in the middle of wasting his days, he receives an indecipherable message and hears a voice that seems to be drowned out by the noise of static. He searches for the source, only to realize that it came from Airi Yukifune, an AI which only exists within the augmented reality system accessible via the PokeCom. Robotic;Notes follows the story of Kaito as he discovers a peculiar report in Airi's database, one that would have disastrous consequences in the future. [Written by MAL Rewrite]","['Adaptation (Manga) Robotics;Notes', '']",Robotics;Notes,,,
21,,頭文字 D Fifth Stage,,,,,['TV'],14,Finished Airing,"Nov 4, 2012 to May 10, 2013",['Fall 2012'],Unknown,"['Avex Entertainment', 'Animax']","None found,",['SynergySP'],['Manga'],"['Action', 'Drama']",,['Seinen'],27 min. per ep.,PG-13 - Teens 13 or older,8.11,#518,#1572,"160,342",793,84000,"After earning a series of difficult victories in the prefectures of Tochigi, Saitama, and Ibaraki, the drivers of Project D—an amateur street driving group led by ex-street driver and expert tactician Ryousuke Takahashi—Takumi Fujiwara and Keisuke Takahashi now have to take Project D to the next level: the Kanagawa prefecture, commonly known as the holy land of street racing. Their opponents, members of the three best street racing teams of Kanagawa, design an elaborate strategy called the ""Four Lines of Defense"" to put a definitive end to the ambitions of Project D. Meanwhile, Takumi feels he needs to refine his driving skills to overcome the last victory against Toshiya Joushima that he only just managed to snatch. The moment of truth has now come for Project D, which carries with it the hopes of the Gunma Prefecture; will they manage to thwart the surprising tactics of the skilled street racers of Kanagawa? [Written by MAL Rewrite]","['Prequel (TV) Initial D Fourth Stage', 'Sequel (TV) Initial D Final Stage', 'Adaptation (Manga) Initial D Read Manga', '']",Initial D Fifth Stage,['Racing'],,
22,Medaka Box 2,めだかボックス アブノーマル,Medaka Box Abnormal,,,,['TV'],12,Finished Airing,"Oct 11, 2012 to Dec 27, 2012",['Fall 2012'],Thursdays at 01:35 (JST),"['TV Tokyo', 'Lantis', 'Hakoniwa Academy Student Council']",['Sentai Filmworks'],['Gainax'],['Manga'],"['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.38,#2461,#1657,"148,705",286,74176,"After the defeat of Myouri Unzen at the hands of Medaka Kurokami and her Student Council, peace has returned to Hakoniwa Academy—at least, for a short while. Soon, Medaka, Zenkichi Hitoyoshi, Kouki Akune, and Mogana Kikaijima find themselves wrapped up in another sinister scheme, known as the ""Flask Plan,"" led by the school's principal himself. However, the council's first problem is to deal with a whole new group of superhuman students calling themselves the ""Thirteen Party,"" led by the egotistical but powerful Oudo Miyakonojou. With the mysterious Flask Plan, Oudo's tyranny, and the resurfacing of an old enemy, the state of Hakoniwa Academy is far from tranquil, and Medaka and her companions have their hands full as things only get a lot more abnormal. [Written by MAL Rewrite]","['Prequel (TV) Medaka Box', 'Adaptation (Manga) Medaka Box']",Medaka Box Abnormal,,,
23,Ixion Saga: Dimensional Transfer,イクシオン サーガ DT,,Ixion Saga: Dimensional Transfer,Ixion Saga: Dimensional Transfer,Ixion Saga: Dimensional Transfer,['TV'],25,Finished Airing,"Oct 8, 2012 to Apr 1, 2013",['Fall 2012'],Mondays at 01:05 (JST),"['Sotsu', 'Genco']","None found,","[""Brain's Base""]",Game,"['Action', 'Comedy', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.13,#3754,#1978,"118,003",385,48220,"One day as Kon Hokaze is playing an MMORPG, he receives a request from a female character in the game. He thinks that he has lucked out and found a girlfriend online, but suddenly he finds himself transported into the world of Mira where he accidentally saves a young princess by landing on her attacker with his swivel chair. With no idea how he got there nor how to get back to his own world, Kon tags along with the princess as part of her honor guard while a militant faction of the princess's own country seeks to capture her before she can complete her arranged marriage. (Source: Wikipedia)","['Adaptation (Manga) Ixion Saga ED', '']",Ixion Saga DT,['Isekai'],,
24,"Tekyuu, Te-kyu",てーきゅう,Teekyu,Teekyu,,Teekyu,['TV'],12,Finished Airing,"Oct 7, 2012 to Dec 23, 2012",['Fall 2012'],Sundays at 22:27 (JST),"['DAX Production', 'Earth Star Entertainment']","None found,",['MAPPA'],['Manga'],"['Comedy', 'Sports']",,['Shounen'],2 min. per ep.,PG-13 - Teens 13 or older,6.55,#6766,#2792,"69,084",227,29218,"Teekyuu is all about the wacky antics of four schoolgirls—Kanae Shinjou gets bored easily and often breaks the laws of physics to get what she wants; Nasuno Takamiya is incredibly rich and knows how to make things go her way; Marimo Bandou would probably get arrested from her actions like eating panties or kidnapping children; and Yuri Oshimoto, their ordinary junior, rounds out the eccentric bunch that forms the sole members of their school's tennis club. Despite their interest in learning the sport, the older girls prefer messing around, while Yuri, being the only one who actually knows how to play and the most mature in spite of being younger, has to deal with her seniors' out of control behavior. When these four girls come together, insanity ensues in this lightning-paced comedy about a tennis club that doesn't really play tennis. [Written by MAL Rewrite]","['Sequel (TV) Teekyuu 2', 'Adaptation (Manga) Teekyuu']",Teekyuu,['School'],,
25,"Hayate no Gotoku (2012), Hayate the Combat Butler! Can't Take My Eyes Off You",ハヤテのごとく! CAN'T TAKE MY EYES OFF YOU,Hayate the Combat Butler: Can't Take My Eyes Off You,Hayate the Combat Butler!: Can't Take My Eyes Off You,Hayate no Gotoku!: Can’t Take My Eyes off You,Hayate the Combat Butler!: Can't Take My Eyes Off You,['TV'],12,Finished Airing,"Oct 4, 2012 to Dec 20, 2012",['Fall 2012'],Thursdays at 02:05 (JST),"['TV Tokyo', 'Geneon Universal Entertainment', 'Shogakukan-Shueisha Productions']",['Sentai Filmworks'],['Manglobe'],['Manga'],,"['Harem', 'Parody']",['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.03,#4271,#3049,"58,677",73,27150,"Taking place one month after the events that occurred in the movie Heaven is a Place on Earth. Living at the Sanzenin Mansion once again, Nagi returns to her old ways of life, until she receives word from American authorities informing her that she has a week to pick up her late father's belongings that was indefinitely delayed due to various circumstances. After receiving news of her father whom she doesn't remember, Nagi then meets a mysterious girl (with a hidden agenda) claiming to be Nagi's little sister. The series tells a new story that is original to the anime and not directly based on the manga. The main author of the original series Kenjiro Hata personally created the original concept for the story of this anime. (Source: Hayate no Gotoku! Wikia)","['Prequel (Movie) Hayate no Gotoku! Heaven Is a Place on Earth', 'Sequel (TV) Hayate no Gotoku! Cuties']",Hayate no Gotoku! Can't Take My Eyes Off You,,['Comedy'],
26,"Hiiro no Kakera: Dai Ni Shou, Hiiro no Kakera 2nd Season, Scarlet Fragment 2",緋色の欠片 第二章,Hiiro no Kakera: The Tamayori Princess Saga Season 2,Hiiro no Kakera Staffel 2,Hiiro no Kakera Dai Ni Shou Temporada 2,Hiiro no Kakera Saison 2,['TV'],13,Finished Airing,"Sep 30, 2012 to Dec 23, 2012",['Fall 2012'],Unknown,['Bandai Visual'],['Sentai Filmworks'],['Studio Deen'],Visual novel,"['Romance', 'Supernatural']",,['Josei'],24 min. per ep.,PG-13 - Teens 13 or older,7.15,#3656,#3142,"55,281",134,26104,"After battling dangerous creatures once existing only in legend,​ Princess Tamaki begins to deal with her uncertain future as the new Tamayori Princess.​ Once she claims her rightful place as the protector of the universe,​ high school will seem like a breeze - but whether she lives to accept that future is another matter altogether.​ Her five guardians - handsome,​ powerful young men of great power and undeniable loyalty - have vowed to sacrifice everything to protect her.​ But are any of them able to deal with a traitor in their midst?​ And how can anyone deal with such important issues while still maintaining a high GPA?​ (Source: Sentai Filmworks)","['Prequel (TV) Hiiro no Kakera', '']",Hiiro no Kakera 2nd Season,['Reverse Harem'],,
27,"Aikatsu! Idol Katsudou! Idol ga Tsudou!, Aidoru ga Tsudou!, Aikatsu! 2, Idol ga Tsudou! 2",アイカツ！アイドルカツドウ！,,,,,['TV'],178,Finished Airing,"Oct 8, 2012 to Mar 31, 2016",['Fall 2012'],Thursdays at 18:30 (JST),"['TV Tokyo', 'Bandai Visual', 'Dentsu']","None found,","['Sunrise', 'Bandai Namco Pictures']",Original,,"['Idols (Female)', 'Music', 'School']",,24 min. per ep.,PG - Children,7.47,#2054,#3497,"45,719",918,15215,"An idol's brilliance illuminates the dreams of humanity. Starlight Academy, a holy ground for celebrities in training, seeks to realize this belief. Behind its rigorous entrance requirements lie not only the top young stars in the entertainment business, but some of the best memories these students will ever have. Or so Aoi Kiriya believes. Alongside her best friend Ichigo, Aoi decides to apply for the prestigious private school in hopes of living up to the praise of the biggest idol in the world: Mizuki Kanzaki. As they journey through the numerous laughs, friendships, and heartbreaks that await them, can the two girls light up the lives of others as Mizuki has done for them? Whether it be chopping down Christmas trees, traversing obstacle courses, or even rock climbing, there's always a playful new adventure to be found in the world of Aikatsu!. [Written by MAL Rewrite]","['Sequel (Movie) Aikatsu!: Nerawareta Mahou no Aikatsu! Card', '']",Aikatsu!,,['Slice of Life'],
28,"Yugioh, Yu-Gi-Oh! Zexal 2nd, Yuu Gi Ou! Zexal Second, Yuu Gi Ou! Zexal II, Yu-Gi-Oh! Zexal Second",遊☆戯☆王ZEXALⅡ（セカンド）,Yu-Gi-Oh! Zexal II,Yu☆Gi☆Oh! Zexal Staffel 2,Yu☆Gi☆Oh! Zexal Temporada 2,Yu☆Gi☆Oh! Zexal Saison 2,['TV'],73,Finished Airing,"Oct 7, 2012 to Mar 23, 2014",['Fall 2012'],Sundays at 17:30 (JST),"['TV Tokyo', 'Nihon Ad Systems', 'Konami Cross Media NY']","None found,",['Gallop'],['Manga'],"['Action', 'Fantasy']",,['Shounen'],23 min. per ep.,PG-13 - Teens 13 or older,6.91,#4787,#3607,"43,113",255,22931,"After defeating a mysterious enemy, Yuuma Tsukumo, along with the help of Kaito Tenjou and Ryouga ""Shark"" Kamishiro, has thwarted the Barians' plans. However, Yuuma is still on a quest to retrieve the Number Cards to restore Astral's memories. The Seven Barian Emperors catch wind of Yuuma and Astral's endeavors and begin to collect the cards themselves to achieve their ultimate goal: destroying Astral's world in exchange for saving their own. Though only five of the emperors are present, they unanimously decide on annihilating Astral and Yuuma once and for all. Elsewhere, with their newfound powers of ZEXAL, Astral and Yuuma work to eliminate the enemy force that threatens Earth and the rest of the universe. Yu☆Gi☆Oh! Zexal Second unveils the mysteries and unpleasant surprises that lie in the wake of Yuuma's adversities. As Astral struggles to accept his past and the consequences it may have brought, will the gods continue to shower their fortune upon Yuuma on yet another perilous adventure? [Written by MAL Rewrite]","['Prequel (TV) Yu☆Gi☆Oh! Zexal', '']",Yu☆Gi☆Oh! Zexal Second,['Strategy Game'],,
