,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
20,,LISTENERS リスナーズ,Listeners,,,,['TV'],12,Finished Airing,"Apr 4, 2020 to Jun 20, 2020",['Spring 2020'],Saturdays at 01:55 (JST),"['Mainichi Broadcasting System', 'Slow Curve', 'DMM pictures', 'dugout', 'DMM Music']",['Funimation'],['MAPPA'],Original,"['Action', 'Sci-Fi']",,,24 min. per ep.,PG-13 - Teens 13 or older,5.39,#12437,#2865,"65,376",55,22322,"Set in a world where the concept of music ceases to exist. The story begins when a boy encounters Myuu, a mysterious girl who possesses an audio input jack in her body. The two intermingle with the history of rock music and embark on an unforgettable journey. (Source: MAL News)",[],Listeners,"['Mecha', 'Music']",,
21,"Digimon Adventure (2020), Digimon Adventure Reboot",デジモンアドベンチャー:,,,,,['TV'],67,Finished Airing,"Apr 5, 2020 to Sep 26, 2021",['Spring 2020'],Sundays at 09:00 (JST),"['Gallop', 'Yomiko Advertising', 'Fuji TV']","None found,",['Toei Animation'],Other,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Isekai'],['Kids'],23 min. per ep.,PG - Children,6.48,#7179,#3029,"58,888",210,19344,"In the year 2020, technology is everywhere. Every digital device around the world is connected by a singular network where data travels. Unbeknownst to humans, this network has become home to life forms known as ""Digimon."" Fifth-grader Taichi Yagami is preparing for summer camp when strange occurrences begin in Tokyo; certain electronic systems have started going haywire. When he discovers that his sister and mother are trapped on an unstoppable train, he rushes to the nearby station. Suddenly, Taichi is transported to another world where he meets a strange creature by the name of Agumon, who somehow already knows his name. Taichi also receives a strange device called a ""Digivice,"" which allows him to communicate with the undigitized world. Taichi discovers he is in the ""Network,"" and virus-like Digimon are attacking the areas that maintain Tokyo’s electronic systems. It is up to Taichi and his new partner Agumon to stop these cyberattacks before the whole world is threatened by the actions of mischievous Digimon. [Written by MAL Rewrite]",[],Digimon Adventure:,,,
22,,文豪とアルケミスト 〜審判ノ歯車〜,Bungo and Alchemist -Gears of Judgement-,,,,['TV'],13,Finished Airing,"Apr 4, 2020 to Aug 8, 2020",['Spring 2020'],Saturdays at 01:23 (JST),"None found,",['Funimation'],['OLM'],Game,"['Adventure', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,6.52,#6964,#3117,"55,632",243,14516,"Famous writers throughout history find themselves being reincarnated by a mysterious, unseen entity known as the Alchemist. With their souls confined and bound to an expansive library, they are tasked by the Alchemist to jump into books to purify the pages of monsters called Taints. Along the way, they must also rescue and recruit fellow authors trapped within the very stories they themselves had written. Although the writers take on new and powerful forms for this endeavor, some still maintain a semblance of who they once were, while others struggle to remember their pasts and the works they had penned. Despite there being no apparent end to their grand mission, they remain committed to the cause in hope of resolving the mystery behind their collective resurrection as well as questions that have haunted their former lives. [Written by MAL Rewrite]",[],Bungou to Alchemist: Shinpan no Haguruma,,,
23,"False God My Dropkick 2nd Season, Dropkick on My Devil!! 2nd Season, Jashin-chan Dropkick Dash",邪神ちゃんドロップキック'（ダッシュ）,Dropkick on My Devil!! Dash,Dropkick on My Devil!! Dash,Dropkick on My Devil!! Dash,Dropkick on My Devil!! Dash,['TV'],11,Finished Airing,"Apr 6, 2020 to Jun 22, 2020",['Spring 2020'],Mondays at 20:30 (JST),"['BookLive', 'ibis Capital Partners', 'Global Solutions']","None found,",['Nomad'],['Web manga'],"['Comedy', 'Supernatural']",,,23 min. per ep.,PG-13 - Teens 13 or older,7.46,#2113,#3183,"53,373",124,22218,"Jashin-chan is a demon who was summoned by Yurine Hanazono, a gothic looking girl. Unable to return home as the relevant spell was not included in the summoning grimoire, Jashin-chan resorts to violence to liberate herself from her earthly shackles. However, this is easier said than done, as Yurine is no weakling herself. She in fact possesses formidable physical power and uses it to massacre Jashin-chan in a variety of ways, be it shoving her arm in a blender, spreading her intestines across the room or even cooking her. Though these actions would be fatal to anyone without the ability to regenerate, Jashin-chan isn't exactly undeserving of this treatment. Stuck with each other, Yurine lets Jashin-chan live with her in exchange for work around the apartment, and this cohabitation results in situations where, more often than not, Jashin-chan ends up in pieces. [Written by MAL Rewrite]","['Prequel (ONA) Jashin-chan Dropkick Episode 12', 'Sequel (TV) Jashin-chan Dropkick X', 'Adaptation (Manga) Jashin-chan Dropkick', '']",Jashin-chan Dropkick',"['Gag Humor', 'Mythology']",,
24,Shachibato The Animation,"社長, バトルの時間です!","Shachibato! President, It's Time for Battle!",,,,['TV'],12,Finished Airing,"Apr 5, 2020 to Jun 28, 2020",['Spring 2020'],Sundays at 23:30 (JST),"['Half H.P Studio', 'Nippon Columbia', 'Kadokawa']",['Funimation'],['C2C'],Game,"['Action', 'Adventure', 'Fantasy']",,,23 min. per ep.,PG-13 - Teens 13 or older,5.85,#10676,#3624,"42,443",27,15765,"Long ago, a goddess descended from Heaven and blessed the desolate land of Gatepia. As a result, gigantic gates appeared, leading to dungeons abundant in ""kirakuri,"" crystals containing the energy needed for the foundation of the world. This led to the formation of various companies of adventurers who would harvest kirakuri from the dungeons. Following his father's disappearance inside one of the biggest gates in Gatepia, Minato is urged by his childhood friend Yutoria to become the president of his father's treasure-hunting company—the Kibou Company. He reluctantly agrees and meets with the other employees: the priest Makoto, the soldier Akari, and the accountant Guide. Thus, Minato begins his tenure as president. As he and his comrades strive to fulfill various missions and other assorted tasks in order to keep their small company alive, they will uncover the mystery behind their former leader's sudden departure. [Written by MAL Rewrite]","['Adaptation (Manga) Shachibato!: Shachou, Battle no Jikan desu!', '']","Shachou, Battle no Jikan desu!",,,
25,,球詠,TAMAYOMI: The Baseball Girls,,,,['TV'],12,Finished Airing,"Apr 1, 2020 to Jun 17, 2020",['Spring 2020'],Wednesdays at 22:00 (JST),"['Sotsu', 'ABC Animation', 'A3']",['Funimation'],['Studio A-CAT'],['Manga'],,,,23 min. per ep.,PG-13 - Teens 13 or older,5.80,#10919,#4026,"34,321",43,12250,"Yomi Takeda and Tamaki Yamazaki have loved baseball since they were kids. They used to play catch together whenever possible, and in doing so, Yomi discovered her talent for throwing the ball in a way that seemed like magic. The girls promised to keep playing baseball even when they are older and were separated soon after. In the years that followed, Tamaki went on to become a skilled catcher, but Yomi did not get very far despite her throwing prowess. Deciding to quit her passion, Yomi starts her first year at Shin Koshigaya High School. Try as she might to avoid anything related to baseball, she meets the twins Yoshino and Ibuki Kawaguchi, both of whom are enthusiasts of the sport. Moreover, she stumbles upon Tamaki, and just like old times, they decide to play catch—reigniting Yomi’s desire to pitch. Reunited, Yomi and Tamaki set out to fulfill their childhood promise. Alongside Yoshino and Ibuki, they strive to revive their school’s baseball team which has been on hiatus. More members join until their group is complete, and now the new goal of Shin Koshigaya's girls' baseball team is nothing less than winning the national championships. [Written by MAL Rewrite]","['Adaptation (Manga) Tamayomi', '']",Tamayomi,"['School', 'Team Sports']",['Sports'],
26,"Gal and Dinosaur, My Roomie Is a Dino, Gyaru to Kyouryuu",ギャルと恐竜,Gal & Dino,,,,['TV'],12,Finished Airing,"Apr 5, 2020 to Dec 20, 2020",['Spring 2020'],Sundays at 01:00 (JST),"None found,",['Funimation'],"['Kamikaze Douga', 'Space Neko Company']",['Manga'],,,['Seinen'],13 min. per ep.,PG-13 - Teens 13 or older,6.45,#7380,#4042,"34,108",89,10463,"Wasted from the night before, Kaede wakes up the next morning to find herself at home with a dinosaur she had brought along with her. The two start living together as an odd pair consisting of a typical gal girl and a mute dinosaur going about daily lives. Although not the most experienced paleontologist, Kaede begins to learn more about her new prehistoric roommate through a series of comedic gags and adventures. [Written by MAL Rewrite]","['Adaptation (Manga) Gal to Kyouryuu', '']",Gal to Kyouryuu,,['Comedy'],
27,"IDOLiSH7 2, Idolish Seven 2",アイドリッシュセブン Second BEAT!,IDOLiSH7 Second BEAT!,IDOLiSH7 Second Beat!,IDOLiSH7 Second Beat!,IDOLiSH7 Second Beat!,['TV'],15,Finished Airing,"Apr 5, 2020 to Dec 27, 2020",['Spring 2020'],Sundays at 23:00 (JST),"['Bandai Visual', 'Lantis', 'Bandai Namco Games']","None found,",['TROYCA'],Game,,,,24 min. per ep.,PG-13 - Teens 13 or older,8.13,#481,#4084,"33,446",404,12047,"Following their performance at the Black or White event, the idol group IDOLiSH7 is at the height of its popularity, with offers for various concerts and work coming in every day, much to the joy of the seven boys and their manager. However, as their fame continues to rise, Riku Nanase's health begins worsening due to the heavy workload. With the gigantic idol duo Re:vale showing interest in the group and the reopening event of the Zero Arena coming up, IDOLiSH7: Second Beat follows IDOLiSH7 as they not only struggle to adapt to the challenges of the idol life but also to face their personal troubles, all while continuously meeting the expectations of their treasured fans. [Written by MAL Rewrite]","['Prequel (TV) IDOLiSH7', 'Sequel (TV) IDOLiSH7 Third Beat!']",IDOLiSH7 Second Beat!,"['Idols (Male)', 'Music']",['Drama'],
28,Kitsutsuki Tantei-Dokoro,啄木鳥探偵處,Woodpecker Detective's Office,Woodpecker Detective's Office,Woodpecker Detective's Office,Woodpecker Detective's Office,['TV'],12,Finished Airing,"Apr 13, 2020 to Jun 29, 2020",['Spring 2020'],Mondays at 23:00 (JST),"['Marvelous Entertainment', 'Tohokushinsha Film Corporation', 'BS Fuji', 'Tokyo MX', 'Crunchyroll', 'Muse Communication', 'Happinet']","None found,",['LIDENFILMS'],Novel,,,,24 min. per ep.,R - 17+ (violence & profanity),6.12,#9262,#4394,"28,498",53,8404,"A ghost was seen on the 12th floor of the Asakusa Juunikai building. A newspaper article featuring the sighting brought together Takuboku Ishikawa, who runs a private detective agency to support his family, and his assistant Kyosuke Kindaichi to solve the case. (Source: MAL News)","['Adaptation (Manga) Kitsutsuki Tanteidokoro', '']",Kitsutsuki Tanteidokoro,"['Adult Cast', 'Detective', 'Historical']",['Mystery'],
29,,メジャーセカンド,,MAJOR 2nd Staffel 2,MAJOR 2nd Temporada 2,MAJOR 2nd Saison 2,['TV'],25,Finished Airing,"Apr 4, 2020 to Nov 7, 2020",['Spring 2020'],Saturdays at 17:35 (JST),"['Shogakukan-Shueisha Productions', 'NHK']","None found,",['OLM'],['Manga'],,['Team Sports'],['Shounen'],24 min. per ep.,PG-13 - Teens 13 or older,7.47,#2073,#4824,"23,053",67,10334,"After recovering from the inner struggles he faced in the past, Daigo Shigeno continues to play baseball and is now the captain of Fuurin Private Academy Middle School's baseball team. Alongside Mutsuko Sakura, his classmate from elementary school, he aims to lead the team to glory. However, due to unexpected circumstances, Fuurin's baseball team is left with only six members: Daigo, Mutsuko, Yayoi Sawa, Tao Sagara, Seira Kandori, and Hiromu Tanba. Left with mostly female players and lacking in experience, the team struggles to gain confidence and trust from the new recruits—Akira Nishina, Anita Kabashima, and Chisato Fujii. Facing challenges such as having no proper coach, problematic recruits, and a limited number of members, Daigo's resolution is put to the test as he tries to bring the team together in time to participate in their first ever tournament. [Written by MAL Rewrite]","['Prequel (TV) Major 2nd', 'Adaptation (Manga) Major 2nd']",Major 2nd 2nd Season,,['Sports'],
30,New Sakura Wars the Animation,新サクラ大戦 the Animation,Sakura Wars the Animation,,,,['TV'],12,Finished Airing,"Apr 3, 2020 to Jun 19, 2020",['Spring 2020'],Fridays at 22:00 (JST),"['Sega', 'Sammy', 'Tencent Japan']",['Funimation'],['SANZIGEN'],Game,"['Action', 'Adventure', 'Sci-Fi']",,,23 min. per ep.,PG-13 - Teens 13 or older,5.83,#10766,#5101,"20,191",24,5433,"In 1941, one year after the defeat of Sotetsu Genan, captain Seijuurou Kamiyama of the Imperial Combat Revue's Flower Division in Tokyo leaves on a secret mission, with Sakura Amamiya temporarily assuming command. Following an incident in Europe, Kamiyama takes a young Russian girl named Klara M. Ruzhkova and leaves her in the Flower Division's care. However, Moscow Combat Revue captain Valery Kaminski is sent to Tokyo to retrieve Klara and the Flower Division must stop him. (Source: Wikipedia, edited)","['Prequel (TV) Sakura Taisen', 'Adaptation (Manga) Shin Sakura Taisen the Comic']",Shin Sakura Taisen the Animation,"['Mecha', 'Performing Arts']",,
