,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
210,"Garasu no Hana to Kowasu Sekai, D.backup, Vitreous Flower Destroy the World",ガラスの花と壊す世界,Garakowa -Restore the World-,Garakowa: Restore the World,Garakowa: Restore the World,Garakowa: Restore the World,['Movie'],1,Finished Airing,"Jan 9, 2016",,,"['Pony Canyon', 'DAX Production']",['Ponycan USA'],['A-1 Pictures'],Original,,,,1 hr. 6 min.,PG-13 - Teens 13 or older,6.64,#6276,#4126,"33,110",86,13198,"Dual and Dorothy, faithful computer antivirus programs, monitor and constantly scan for corruptions in the simulated worlds of the Box of Wisdom. Whenever a virus is detected, it—and in many cases the entire world as well—is forcibly purged. This routine occurs every day without change, until the deletion of a particularly large virus cluster reveals an unknown program—calling herself Remo—with no memory of her function. She offers a fresh perspective into the monotony of Dual and Dorothy's lives as her influence causes the two programs to realize that there is more to life than just their mission. No longer spending their time only watching over the worlds, the three girls start truly experiencing them. As they explore digitally recreated cities and landscapes, Dual and Dorothy develop a special appreciation for what they have, all while searching for clues regarding Remo's forgotten purpose. [Written by MAL Rewrite]","['Adaptation (Manga) Glass no Hana to Kowasu Sekai', '']",Glass no Hana to Kowasu Sekai,,['Sci-Fi'],
211,Shin Gekijouban Initial D: Legend 3 - Mugen,新劇場版　頭文字［イニシャル］D Legend3 -夢現-,Initial D Legend 3: Dream,,,,['Movie'],1,Finished Airing,"Feb 6, 2016",,,"['Shochiku', 'Kodansha', 'Ultra Super Pictures', 'Avex Pictures']",['Sentai Filmworks'],"['SANZIGEN', 'LIDENFILMS']",['Manga'],,,['Seinen'],1 hr.,PG-13 - Teens 13 or older,7.87,#878,#4295,"30,147",59,14062,"After spending his summer racing against some of the best racers in Gunma, Takumi Fujiwara receives a formal challenge from the leader of the Akagi Red Suns, Ryousuke Takahashi. Despite his initial reluctance to get into the hobby, Takumi cannot help but feel excited to go up against the former ""White Comet of Akagi."" In preparation for the battle, Ryousuke downgrades his car, putting his pride and racing career at stake. With the title of the fastest racer in all of Gunma on the line, will Takumi and his panda-colored Toyota AE86 be able to defeat Ryousuke's Mazda RX-7 FC? [Written by MAL Rewrite]","['Prequel (Movie) New Initial D Movie: Legend 2 - Tousou', 'Adaptation (Manga) Initial D']",New Initial D Movie: Legend 3 - Mugen,['Racing'],,
212,,劇場版 selector destructed WIXOSS,,,,,['Movie'],1,Finished Airing,"Feb 13, 2016",,,"['Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Hakuhodo DY Music & Pictures']","None found,",['J.C.Staff'],Card game,,"['High Stakes Game', 'Psychological', 'Strategy Game']",,1 hr. 29 min.,R - 17+ (violence & profanity),7.19,#3393,#5257,"18,889",31,6389,"This movie is a retelling/summary of Selector Infected and Spread, with extra scenes interspersed such as the characters in childhood. Despite mostly being previously used scenes, they were cut and altered to make a high intensity and fast paced story, highlighting the moments of slow silence and reflection. Some changes were made such as the true origin of Tama's name, the significance of Sachi and Rumi, and the relationship between your name and being alone. (Source: Asenshi)",[],Selector Destructed WIXOSS Movie,,['Suspense'],
213,,KING OF PRISM by PrettyRhythm,,,,,['Movie'],1,Finished Airing,"Jan 9, 2016",,,['Avex Pictures'],"None found,",['Tatsunoko Production'],Original,,"['Idols (Male)', 'Music']",,58 min.,PG - Children,6.17,#9013,#6990,"9,213",22,2799,"The unit Over The Rainbow succeeds in its debut. Aiming to become like the boy band, more students enroll in Edel Rose. Hiro and the others begin practice for the Prism King Cup, an event that is held once every four years. However, a rival called ""Schwarz Rose"" appears... Who will become the Prism King, the one who can make girls' hearts throb the most!? (Source: ANN)","['Sequel (Movie) King of Prism: Pride the Hero', 'Adaptation (Manga) Kinpri!']",King of Prism by Pretty Rhythm,,,
214,,映画 ドラえもん 新・のび太の日本誕生,Doraemon the Movie: Nobita and the Birth of Japan 2016,,Doreamon Película 36: Doraemon y el Nacimiento de Japón,,['Movie'],1,Finished Airing,"Mar 5, 2016",,,"['TV Asahi', 'TOHO', 'Fujiko F. Fujio Pro']","None found,",['Shin-Ei Animation'],['Manga'],"['Adventure', 'Comedy', 'Fantasy']",,,1 hr. 44 min.,PG - Children,7.45,#2175,#7721,"7,179",4,4185,"Doraemon and friends run away from their home and travel back in time to the 70,000 years ago where nobody existed to build their ideal private paradise. After they fully relished the freedom in the era, Doraemon and friends bid farewell to their paradise and come back to the present day. However, a few days after they came back home, Doraemon and friends bump into a caveman called ""Kukul"" in the current era. They find out that the caveman Kukul was accidentally transported forward to the present, and that his tribe called Hikari tribe was attacked and abducted by Giga Zombie and Kurayami tribe after Doraemon and friends left the primitive age. Doraemon and friends decide to go back to the primitive age to save Hikari tribe from the villain. They dive into a grand adventure during their first and the furthest runaway. (Source: Toho)",[],Doraemon Movie 36: Shin Nobita no Nippon Tanjou,['Time Travel'],,"['Kids', 'Shounen']"
215,,劇場版 探偵オペラ ミルキィホームズ〜逆襲のミルキィホームズ〜,Tantei Opera Milky Holmes the Movie: Milky Holmes' Counterattack,,,,['Movie'],1,Finished Airing,"Feb 27, 2016",,,"['Sotsu', 'Bushiroad', 'Tokyo MX', 'Chrono Gear Creative', 'Bushiroad Music', 'Epicross']","None found,",['J.C.Staff'],Original,"['Comedy', 'Mystery']","['Detective', 'Parody', 'Super Power']",,1 hr. 9 min.,PG-13 - Teens 13 or older,7.15,#3624,#8896,"5,059",7,1894,"The four members of Milky Holmes are going on a study tour. While soaking in the hot springs among snow monkeys, alarms interrupt the relaxing environment! It was the work of the Thief Empire. A fierce battle between Milky Holmes and the Thief Empire begins, with both sides using their Toys (special powers). Furthermore, with the arrival of the Genius 4, a three-way fight occurs! In the midst of battle, a violent lightning strikes from the sky. Struck by the lightning, the four Milky Holmes girls lose their abilities.","['Prequel (TV) Tantei Kageki Milky Holmes TD', 'Sequel (TV Special) Tantei Opera Milky Holmes: Arsene Karei naru Yokubou']",Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,,,
216,Gekijouban Last Exile: Ginyoku no Fam - Over the Wishes,劇場版 LASTEXILE 銀翼のファム Over the Wishes,"Last Exile: Fam, the Silver Wing - Over the Wishes",,,,['Movie'],1,Finished Airing,"Feb 6, 2016",,,"None found,","None found,",['Gonzo'],Original,"['Action', 'Adventure', 'Sci-Fi']",,,1 hr. 59 min.,PG-13 - Teens 13 or older,6.38,#7810,#8916,"5,030",4,725,"A recap film with some new scenes. The Sky Pirate Fam and Millia (the princess who Fam rescued as her Turan Kingdom faced devastation) wage a battle against the Ades Federation that reduced Turan to ashes, and aim to establish a revived Turan Kingdom. (Source: ANN)",[],Last Exile: Ginyoku no Fam Movie - Over the Wishes,,,
217,"PreCure All Stars - Singing with Everyone♪ Miraculous Magic!, Precure All-Stars the Movie - Everybody Sing! Miraculous Magic!, Pretty Cure",映画プリキュアオールスターズ みんなで歌う♪奇跡の魔法！,,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,['Kinoshita Group Holdings'],"None found,",['Toei Animation'],Original,"['Action', 'Comedy']","['Mahou Shoujo', 'Music']",,1 hr. 10 min.,G - All Ages,7.10,#3924,#9121,"4,699",5,1991,"Mirai and Rico come to the human world to play, but are separated when the witch Sorciere and her servant Torauuma suddenly appear. Their aim is to acquire the tears of the 44 Precure girls, using them for her ""Most Evil Magic."" Only the friendship of all 44 Precure girls will allow them to protect the world. (Source: ANN)","['Sequel (Movie) Precure Dream Stars! Movie', '']",Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,,,
218,"Wakate Animator Ikusei Project, 2016 Young Animator Training Project, Anime Tamago",風の又三郎,MATASABURO of the Wind,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,"None found,","None found,",['Buemon'],Novel,"['Fantasy', 'Supernatural']",,,22 min.,G - All Ages,6.09,#9439,#9566,"4,056",4,1830,"A girl moves from the city and goes to school in the country due to some circumstances in her father's job. Her new schoolmates keep her at a distance. There is a boy she'd like to get to know better, but she worries about how he might treat her and doesn't try to get closer. She begins to hate life in the countryside and longs to return to the city, but she ends up meeting a real god of wind. (Source: MAL News)",[],Kaze no Matasaburou (Movie),,,
219,"PriPara Movie: Minna no Akogare♪ Let's Go☆Prix Paris, Puri Para, Pri Para, PuriPara, Prism Paradise",映画 プリパラ み～んなのあこがれ♪ レッツゴー☆プリパリ,,,,,['Movie'],1,Finished Airing,"Mar 12, 2016",,,"None found,","None found,",['Tatsunoko Production'],Game,,"['Idols (Female)', 'Music', 'School']",,1 hr. 12 min.,PG - Children,7.25,#3124,#10993,"2,622",7,929,"Falulu is far away in the heart of the PriPara world in Puransu. The sparkle is disappearing from the idol sacred ground PriPara, and Falulu sends an SOS message to Laala and her friends. If the sparkle doesn't return, the PriPara world itself will disappear. Laala and her friends try to help Falulu, and they work together to save the PriPara world. (Source: ANN)",[],PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,,['Slice of Life'],
220,"Wakate Animator Ikusei Project, 2016 Young Animator Training Project, Anime Tamago",かっちけねぇ！,,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,"None found,","None found,",['Tezuka Productions'],Original,,,,24 min.,PG-13 - Teens 13 or older,6.30,#8263,#11279,"2,420",4,538,"Aiko lives in a shrine with a sliding door that mysteriously is only half painted and thought during her childhood that she wanted to paint it. But the 17-year old Aiko now has no dreams about the future. Suddenly, a strange man appears before her. Aiko's grandfather and the shrine's chief priest offers the man to stay in the shrine, but Aiko isn't having any of it. But he realizes the kindness of the brusque young man and slowly comes to like him. What is his true identity? (Source: MAL News)",[],Kacchikenee!,['Visual Arts'],['Supernatural'],
221,"Fuyu no Chikai, Natsu no Matsuri: Takeo no Ookusu, Yakusoku no Utsuwa: Arita no Hatsuko, Takeoshi no Dai-Kusunoki",佐賀県を巡るアニメーション,Animated Journey Through Saga Prefecture,,,,['Movie'],4,Finished Airing,"Mar 12, 2016 to Mar 12, 2017",,,"None found,","None found,","['Seven Arcs', 'TMS Entertainment', 'Seven Arcs Pictures']",Original,,,,12 min. per ep.,G - All Ages,6.04,#9703,#11664,"2,152",2,523,"Shorts set in Saga prefecture, and are highlighting the prefecture's culture. ""Yakusoku no Utsuwa - Arita no Hatsukoi"" will be set in the town of Arita, and will be a youth story highlighting the scenery of Arita. ""Fuyu no Chikai, Natsu no Matsuri - Takeoshi no Dai-Kusunoki"" is set in the city of Takeoshi, and will center on two characters, a boy and a girl, who grow up watched over by a large camphor tree that endures the time and seasons. (Source: ANN)",[],Saga-ken wo Meguru Animation,,['Slice of Life'],
222,"Wakate Animator Ikusei Project, 2016 Young Animator Training Project, Anime Tamago",UTOPA,,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,"None found,","None found,",['Studio 4°C'],Original,,,,23 min.,PG - Children,5.70,#11399,#11669,"2,150",1,887,"Hundreds of years after the 20th century, nature and the ecosystem have been devastated due to use of nuclear and biological weapons. Most of the Earth has been contaminated and is collapsing into ruin, and a great majority of plants and animals are now extinct. The world heads to the ""Big Six,"" the sixth mass extinction event. Humanity built cities in the sky, migrating the endangered species of animals and plants there. Over many years, the animals evolved in these isolated cities. With artificial genetic crossbreeding, they acquire language, bipedality, and build a life and civilization for themselves free from want. No one thinks of the world below any longer. One day, a single plant seed wanders into one of the sky cities, and the children Kui, Hiruma, and Root discover it. Unable to resist the temptation to look into the world outside, they decide to undertake an adventure to the outside world, unknowing that once they set foot on the ground, they will never be able to return. (Source: MAL News)",[],Utopa,,['Sci-Fi'],
223,,シンドバッド 魔法のランプと動く島,Sinbad: The Magic Lamp and the Moving Islands,,,,['Movie'],1,Finished Airing,"Jan 16, 2016",,,"None found,","None found,",['Nippon Animation'],Original,,,,49 min.,G - All Ages,6.18,#8954,#12069,"1,909",0,509,"Sinbad and his friends run afoul of a storm while riding on the ship Bahal. Ali sights an island, which the ship heads toward to make repairs. Sinbad and Sana board a dinghy and land on the island. Sana sees a vision of a magical lamp, and Sinbad and the others set out to find it. (Source: ANN)","['Prequel (Movie) Sinbad: Soratobu Hime to Himitsu no Shima', 'Sequel (Movie) Sinbad: Mahiru no Yoru to Fushigi no Mon']",Sinbad: Mahou no Lamp to Ugoku Shima,,['Adventure'],
224,"Wakate Animator Ikusei Project, 2016 Young Animator Training Project, Anime Tamago",カラフル忍者いろまき,Colorful Ninja Iromaki,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,['Exa International'],"None found,",['Signal.MD'],Original,,,,24 min.,PG - Children,5.92,#10348,#12495,"1,653",1,538,"Third-grader Himeno moves to a huge mansion in the country. However, she soon finds out it's a ninja house! The ninjas Akamaki, Aomaki, and Kiiromaki mistake Himeno for a princess and begin solving problems for her with their own unique skills. But that is not the full extent of their powers! When Aomaki and Kiiromaki combine, they form Midorimaki. Similarly, when Akamaki and Aomaki combine, they form Murasakimaki; and when Akamaki and Kiiromaki combine, they form Daidaimaki. Life with these colorful ninjas has only begun when they discover a large tornado heading for the mansion. What will happen to Himeno's family? Can the colorful ninjas protect Himeno? (Source: MAL News)",[],Colorful Ninja Iromaki,,['Fantasy'],
225,8bitGATARi,みんなとマナーを学ぼう,,,,,['Movie'],2,Finished Airing,"Feb 9, 2016",,,"None found,","None found,",['Shaft'],Original,,,,2 min. per ep.,PG-13 - Teens 13 or older,5.73,#11241,#13626,"1,186",0,440,"Manner movie for Madogatari exhibition. Crossover between Monogatari Series and Mahou Shoujo Madoka Magica, stylized with pixel graphics.",[],Minna to Manner wo Manabou,,['Comedy'],
226,"Little Door Gods, Door Guardians",小门神,The Guardian Brothers,,,,['Movie'],1,Finished Airing,"Jan 1, 2016",,,"None found,","None found,",['Light Chaser Animation Studios'],Original,"['Comedy', 'Fantasy']",,,1 hr. 49 min.,PG - Children,6.37,#7866,#14422,956,3,409,"There's a crisis in the Chinese Spirit World -- humans don't believe in gods anymore! A Door God, facing unemployment, ventures into the human world to prove his worth, leading to unexpected encounters and transformations for humans and spirits alike. (Source: IMDb)",[],Xiao Men Shen,,,
227,,ちえりとチェリー,Chieri and Cherry,,,,['Movie'],1,Finished Airing,"Feb 20, 2016",,,['Frontier Works'],"None found,",['Comma Studio'],Original,"['Adventure', 'Fantasy']",,,54 min.,G - All Ages,6.51,#6986,#15339,730,0,145,"Chieri is a 6th grade elementary school girl. Her father died when she was little, so she lives with just her mother. The only friend of Chieri had been a stuffed doll Cherry which she found on a storehouse at the time of her father's funeral. In Chieri's world of fantasy, Cherry had talked and played with, and adviced and protected her in place of her father. Chieri visits her grandmother's house for a first time in a while to attend her father's remembrance ceremony. There, she finds a stray dog being about to give birth to puppies. But a crow and strange monster come trying to get the pups. Can Chieri and Cherry save their lives? (Source: Tokyo International Film Festival)",[],Chieri to Cherry,,,
228,,デュエル・マスターズ ハムカツとドギラゴンのカレーパン大冒険,,,,,['Movie'],1,Finished Airing,"Mar 19, 2016",,,['Shogakukan-Shueisha Productions'],"None found,","None found,",Original,"['Adventure', 'Comedy', 'Fantasy']",,['Kids'],10 min.,PG-13 - Teens 13 or older,[],#20458,#16012,623,0,,"After Katta drops his curry bread into the creature world, his hamster Hamukatsu goes on an adventure to retrieve it. (Source: ANN)",[],Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,,,
229,Muumu,ムーム,,,,,['Movie'],1,Finished Airing,"Mar 5, 2016",,,"['TOHO', 'Marza Animation Planet', 'Craftar Studios']","None found,",['Tonko House'],Picture book,,,['Kids'],13 min.,G - All Ages,6.27,#8455,#16534,555,0,191,"Every forgotten object has a memory with its previous owner still attached. This is a story of Moom, one of those memories stuck in this world. One day, Moom meets another memory just like him. (Source: AniDB)","['Prequel (Special) Moom: Hajimari no Monogatari', '']",Moom,,,
230,,ズドラーストヴィチェ!,,,,,['Movie'],1,Finished Airing,"Feb 26, 2016",,,['Geidai Animation'],"None found,","None found,",Original,,,,5 min.,PG-13 - Teens 13 or older,5.60,#11781,#18623,373,1,162,"On a summer day, a strange man who teaches Russian at the beach took me to the town. The familiar town looked totally fresh from a different point of view. The man should be there at the beach tomorrow. (Source: Geidai Animation)",[],Zdravstvuite!,,['Avant Garde'],
231,,劇場版しまじろうのわお! しまじろうとえほんのくに,,,,,['Movie'],1,Finished Airing,"Mar 11, 2016",,,['Benesse Corporation'],"None found,",['The Answer Studio'],Unknown,"['Adventure', 'Fantasy']",,['Kids'],54 min.,G - All Ages,[],#14235,#18787,359,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shimajirou no Wow! Movie 4: Shimajirou to Ehon no Kuni,['Anthropomorphic'],,
232,Boonie Bears III,熊出没之熊心归来,Boonie Bears: The Big Top Secret,,Boonie Bears: El Gran Secreto,Boonie Bears: The Big Top Secret (2016),['Movie'],1,Finished Airing,"Jan 30, 2016",,,['Fantawild Animation'],"None found,","None found,",Original,"['Adventure', 'Comedy']",,['Kids'],1 hr. 38 min.,PG - Children,[],#15881,#18873,351,0,,"A story of friends old and new, of being lost but most importantly being found; The Big Top Secret follows Briar as he is whisked away from the home he knows and plunged head first into the ranks of a traveling circus. The struggling circus, led by Hugo the Gorilla, is on its last leg and in desperate need of a boost. Frustrated with his brother, Bramble, and the rest of his forest friends, Briar finds a new and welcoming home among Wolfgang’s Big Top. Briar brings life back to the circus and quickly finds happiness in his new life filled with new friends and fame. While rising to the top has its benefits, it also comes with a price. After searching high and low, Bramble and his forest friends are thrilled to have found their lost Briar, but Briar is not so sure that he wants to be found. He doesn’t want to leave his perfect new life at the big top but even the most perfect-seeming things have dark sides. Through trials and chases and trains, all of the animals learn what it is to belong and the true meaning of family. (Source: Official YouTube Channel)",[],Xiong Chumo: Xiong Zin Guilai,,,
233,,꼬마버스 타요의 에이스 구출작전,The Tayo Movie: Mission Ace,,,,['Movie'],1,Finished Airing,"Jan 21, 2016",,,"None found,","None found,","['Iconix Entertainment', 'Studio Gale']",Original,,,['Kids'],47 min.,G - All Ages,5.56,#11922,#19349,321,0,112,"It all starts when Duri lost his favorite sport car “Ace”. As Duri accidentally drops Ace on the road while he’s running, Rubby found Ace on the road while he was cleaning the street. Rubby thought it was garbage, so threw Ace away on the garbage dumb. So as Hana, Duri and Tayo rushed and went to find Ace, he was already taken away to the Land of Toys! Toy Land is where old and abandoned toys come to live together without humans! (Only lucky toys though!) Will Duri be able to find Ace and bring him back? It will be a fun but a long adventure, so come with us! (Source: Official YouTube channel)",[],Kkoma Bus Tayo-ui Ace Guchuljakjeon,['Racing'],['Action'],
234,"Frog Kingdom: Sub Zero, The Frog Kingdom 2: Sub-zero Mission",青蛙王国之冰冻大冒险,Arctic Adventure: On Frozen Pond,,,,['Movie'],1,Finished Airing,"Feb 19, 2016",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 27 min.,PG - Children,[],#18808,#20403,262,1,,"For centuries, the Crystal Frog has protected the Frog Kingdom with its magic. When One-Eye plots to steal the artifact and rule the land, the Frog King asks Freddy and the Frog Princess to undertake a bold journey through forest, desert, river rapids, and icy caverns. But as the protectors arrive, it becomes clear that One-Eye may have led them into a trap. (Source: Redbox)","['Prequel (Movie) Qingwa Wangguo', 'Sequel (Movie) Qingwa Wangguo: Jixian Yundong']",Qingwa Wangguo: Bingdong Da Maoxian,,['Adventure'],
235,,翡翠,Jade,,,,['Movie'],1,Finished Airing,Jan 2016,,,['Geidai Animation'],"None found,","None found,",Original,,,,3 min.,G - All Ages,[],#21226,#21547,201,0,,"A woman is pronounced to be ill, but it is too much for her to accept. Her thoughts and worries continually change to makes a strange and mysterious world. 1st year work 2016 by Yume Ukai, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation. (Source: Geidai Animation)",[],Hisui,,['Avant Garde'],
236,,최강전사 미니특공대: 영웅의 탄생,Mini Force: New Heroes Rise,,,,['Movie'],1,Finished Airing,"Feb 4, 2016 to ?",,,"None found,","None found,",['SAMG Entertainment'],Original,,"['Anthropomorphic', 'Mecha']",['Kids'],1 hr. 8 min.,PG - Children,[],#17820,#24224,107,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Miniforce: Yeongungui Tansaeng,,['Action'],
237,,果宝特攻之水果大逃亡,Fruity Robo: The Great Escape,,,,['Movie'],1,Finished Airing,"Jan 23, 2016",,,['BlueArc Animation Studios'],"None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 37 min.,PG - Children,[],#20940,#24526,101,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Guo Bao Tegong: Shuiguo Da Taowang,,,
238,Crazy Nian,年兽大作战,Mr. Nian,,,,['Movie'],1,Finished Airing,"Feb 8, 2016",,,"None found,","None found,","None found,",Unknown,,,['Kids'],1 hr. 36 min.,G - All Ages,[],#18179,#24553,101,0,,"""Chinese New Year"" is the most important thing for Chinese people throughout the year, and it is also the bond that maintains Chinese people's emotions. But the Nian Beast in Tiangong does not love the New Year! In order to cancel the Spring Festival, Nian Beast almost stabbed a big basket, he had to come to the world and met the little girl Sha Guo. The fantasy journey of a super villain and a rebellious little loli is about to begin, and a hilarious and hilarious comedy begins... (Source: Douban)",[],Nian Shou da Zuozhan,['Anthropomorphic'],['Adventure'],
239,"最强战士迷你特工队之英雄的诞生, Zui Qiang Zhanshi Mini Tegong Dui: Yingxiong de Dansheng",최강전사 미니특공대: 영웅의 탄생,,,,,['Movie'],1,Finished Airing,"Feb 4, 2016",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 8 min.,PG - Children,[],#19948,#25258,91,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (TV) Miniforce', '']",Choegangjeonsa Miniteuggongdae: Yeong-ung-ui Tansaeng,,,
240,The Ape Story,猿创世界之熊孩子部落,,,,,['Movie'],1,Finished Airing,"Jan 23, 2016",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 20 min.,PG - Children,[],#16143,#25359,90,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Yuan Chuang Shijie: Xiong Hai Zi Buluo,,['Adventure'],
241,,皇帝的新装之圣诞大明星,,,,,['Movie'],1,Finished Airing,"Jan 1, 2016",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 14 min.,PG - Children,[],#21360,#25487,88,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Huangdi De Xinzhuang: Shengdan Da Mingxing,['Anthropomorphic'],['Fantasy'],
242,,ワンパンマン,One Punch Man Specials,,One Punch Man: Ovas,,['Special'],6,Finished Airing,"Dec 24, 2015 to May 27, 2016",,,"None found,",['VIZ Media'],['Madhouse'],['Web manga'],"['Action', 'Comedy']","['Adult Cast', 'Parody', 'Super Power']",['Seinen'],12 min. per ep.,R - 17+ (violence & profanity),7.70,#1308,#771,"333,857",473,186423,Specials included in the Blu-ray and DVD releases of One Punch Man.,[],One Punch Man Specials,,,
243,"Charlotte Special, Strong People",Charlotte（シャーロット）特別篇 強い者たち,Charlotte: The Strong Ones,,,,['Special'],1,Finished Airing,"Mar 30, 2016",,,['Aniplex'],['Aniplex of America'],['P.A. Works'],Original,,"['School', 'Super Power']",,24 min.,PG-13 - Teens 13 or older,7.49,#1996,#1284,"198,882",328,110930,"Takehito Kumagami's clairvoyance leads his group of friends to another child with supernatural powers: Iori Sekiguchi, a mind reader. However, as they try to approach her, they realize her power makes her nearly impossible to pin down. Having been chosen by the club to handle this case, Nao Tomori and Yuu Otosaka must find a way to get around the child's unique ability before it is too late. [Written by MAL Rewrite]",[],Charlotte: Tsuyoimono-tachi,,['Drama'],
244,Working!!! Episode 14,WORKING!!! 第14話「ロード・オブ・ザ・小鳥遊」,,,,,['Special'],1,Finished Airing,"Mar 30, 2016",,,"None found,",['Aniplex of America'],['A-1 Pictures'],['4-koma manga'],"['Comedy', 'Romance']",,['Seinen'],49 min.,PG-13 - Teens 13 or older,8.13,#489,#2140,"105,427",213,59663,"The light-hearted Working!! franchise comes to a close in this final episode of the concluding season. Will Aoi Yamada get the closure she so desperately needs with her distant mother? Will the relationship between Yachiyo Todoroki and Jun Satou continue to remain stagnant and awkward? Perhaps even Souta Takanashi and Mahiru Inami will take a step forward in deepening their eccentric friendship. And in the end, Wagnaria Restaurant might finally get a new chief! Beautifully connected, all these events intertwine to give these characters a final ending to their stories. [Written by MAL Rewrite]","['Prequel (TV) Working!!!', '']",Working!!! Lord of the Takanashi,['Workplace'],,
245,,To LOVEる -とらぶる- ダークネス2nd,To LOVE Ru Darkness 2 Specials,,,,['Special'],2,Finished Airing,"Feb 26, 2016",,,['Magic Capsule'],['Sentai Filmworks'],['Xebec'],['Manga'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",['Shounen'],23 min. per ep.,R+ - Mild Nudity,7.53,#1862,#2202,"101,623",159,52096,Extra episodes of To LOVE-Ru Darkness 2nd bundled with the seventh Blu-ray and DVD volume.,"['Prequel (TV) To LOVE-Ru Darkness 2nd', 'Sequel (OVA) To LOVE-Ru: Multiplication - Mae kara Ushiro kara', 'Adaptation (Manga) To LOVE-Ru Darkness', '']",To LOVE-Ru Darkness 2nd Specials,,,
246,,ハイスクールD×D BorN  石踏一榮完全監修！妄想爆揺解除オリジナルビデオ,High School DxD BorN Specials,,,,['Special'],6,Finished Airing,"Jul 24, 2015 to Jan 27, 2016",,,"['Genco', 'Lantis', 'Movic', 'AT-X', 'Memory-Tech', 'Showgate', 'Kadokawa']",['Funimation'],['TNK'],['Light novel'],"['Comedy', 'Ecchi']",,,3 min. per ep.,R+ - Mild Nudity,7.36,#2555,#2257,"97,782",166,51388,"Specials included with the Blu-ray/DVD volumes. ""Rias and Akeno's Womanly Battle!?"" - Rias and Akeno compete to see whose sexy roleplay has greater appeal for Issei. (3:18) ""The Church Trio's Underwear, Amen!"" - Irina, Xenovia, and Asia compare their ""battle underwear"". (3:11) ""Koneko's Healing Sage Arts, Meow"" - Koneko has a healing technique, but does Issei have the wrong idea? (3:44) ""Levia and So"" - Tsubaki can't decide between two magical girl costumes and convinces a reluctant Sona to try one one. (3:29) ""Steamy Grayfia"" - Grayfia isn't quite herself when she and Issei accidentally encounter each other in the bath. (3:24) ""Rossweisse's True Teaching Story"" - When Rossweisse helps Issei study for a test, it proves difficult to avoid inappropriately distracting him. (3:07)",[],High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,,,
247,"Grimgar of Fantasy and Ash Special, Grimgal of Ashes and Illusion Special, Grimgal of Ashes and Fantasies Special, Hai to Gensou no Grimgal Special, Grimgar of Fantasy and Ash Episode 2.5, Grimgal of Ashes and Illusion Episode 2.5",灰と幻想のグリムガル 「風呂上りの壁にかけた青春―one more センチメートル」,Grimgar: Staking Our Youths on the Bath Wall - One More Centimeter,,,,['Special'],1,Finished Airing,"Mar 16, 2016",,,"None found,",['Funimation'],['A-1 Pictures'],['Light novel'],,,,11 min.,PG-13 - Teens 13 or older,6.58,#6611,#3025,"59,530",44,30550,Special episode that will expand on the ending of episode 2 where the boys try to spy on the girls bathing.,"['Adaptation (Manga) Hai to Gensou no Grimgar', 'Adaptation (Light Novel) Hai to Gensou no Grimgar']",Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,,['Comedy'],
